
Spine Position Z
 ==================== 
Spine Position Z,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
1373.62,µm,Spine,Spine Position,2,3,1,100000000,610000002940,
1375.8,µm,Spine,Spine Position,0,1,1,100000002,610000002943,
1375.97,µm,Spine,Spine Position,0,1,1,100000000,610000002947,
1376.08,µm,Spine,Spine Position,0,1,1,100000000,610000002950,
1375.75,µm,Spine,Spine Position,1,2,1,100000001,610000002952,
1373.63,µm,Spine,Spine Position,2,3,1,100000000,610000002955,
1376.11,µm,Spine,Spine Position,0,1,1,100000002,610000002958,
1376.45,µm,Spine,Spine Position,1,2,1,100000001,610000002960,
1374.6,µm,Spine,Spine Position,0,1,1,100000000,610000002962,
1372.78,µm,Spine,Spine Position,5,3,1,100000002,610000002964,
1376.45,µm,Spine,Spine Position,0,1,1,100000002,610000002966,
1376.15,µm,Spine,Spine Position,0,1,1,100000002,610000002968,
1376.55,µm,Spine,Spine Position,0,1,1,100000002,610000002971,
1375.95,µm,Spine,Spine Position,0,1,1,100000002,610000002974,
1375.33,µm,Spine,Spine Position,4,3,1,100000002,610000002976,
1375.55,µm,Spine,Spine Position,0,1,1,100000000,610000002978,
1374.61,µm,Spine,Spine Position,0,1,1,100000000,610000002984,
1375.87,µm,Spine,Spine Position,0,1,1,100000001,610000002986,
1374.66,µm,Spine,Spine Position,0,1,1,100000000,610000002988,
1375.58,µm,Spine,Spine Position,0,1,1,100000001,610000002990,
1376.55,µm,Spine,Spine Position,0,1,1,100000002,610000002993,
1375.54,µm,Spine,Spine Position,1,1,1,100000001,610000002997,
1374.85,µm,Spine,Spine Position,0,1,1,100000001,610000003002,
1376.55,µm,Spine,Spine Position,0,1,1,100000002,610000003006,
1375.69,µm,Spine,Spine Position,0,1,1,100000002,610000003010,
1375.42,µm,Spine,Spine Position,4,3,1,100000002,610000003012,
1375.12,µm,Spine,Spine Position,0,1,1,100000001,610000003039,
1373.6,µm,Spine,Spine Position,4,1,1,100000000,610000003042,
1373.54,µm,Spine,Spine Position,2,1,1,100000000,610000003043,
1374.17,µm,Spine,Spine Position,0,1,1,100000000,610000003044,
1376.14,µm,Spine,Spine Position,3,2,1,100000000,610000003046,
1375.62,µm,Spine,Spine Position,1,1,1,100000000,610000003047,
1373.69,µm,Spine,Spine Position,2,2,1,100000000,610000003048,
1375.55,µm,Spine,Spine Position,0,1,1,100000000,610000003049,
1373.6,µm,Spine,Spine Position,2,2,1,100000000,610000003050,
1373.74,µm,Spine,Spine Position,2,3,1,100000000,610000003051,
1373.81,µm,Spine,Spine Position,0,1,1,100000000,610000003052,
1374.25,µm,Spine,Spine Position,0,1,1,100000000,610000003053,
1374.44,µm,Spine,Spine Position,0,1,1,100000000,610000003054,
1376.31,µm,Spine,Spine Position,0,1,1,100000000,610000003055,
1373.55,µm,Spine,Spine Position,4,2,1,100000001,610000003056,
1373.91,µm,Spine,Spine Position,4,2,1,100000001,610000003057,
1376.32,µm,Spine,Spine Position,3,1,1,100000001,610000003058,
1372.89,µm,Spine,Spine Position,4,3,1,100000001,610000003059,
1373.07,µm,Spine,Spine Position,3,3,1,100000001,610000003060,
1375.79,µm,Spine,Spine Position,1,1,1,100000001,610000003061,
1375.81,µm,Spine,Spine Position,1,1,1,100000001,610000003062,
1375.67,µm,Spine,Spine Position,1,1,1,100000001,610000003063,
1375.53,µm,Spine,Spine Position,1,1,1,100000001,610000003064,
1375.51,µm,Spine,Spine Position,1,1,1,100000001,610000003065,
1373.9,µm,Spine,Spine Position,3,3,1,100000001,610000003066,
1375.52,µm,Spine,Spine Position,0,1,1,100000001,610000003067,
1375.96,µm,Spine,Spine Position,0,1,1,100000001,610000003068,
1373.83,µm,Spine,Spine Position,1,2,1,100000001,610000003071,
1373.53,µm,Spine,Spine Position,1,2,1,100000001,610000003072,
1374.79,µm,Spine,Spine Position,0,1,1,100000001,610000003073,
1376.17,µm,Spine,Spine Position,3,3,1,100000002,610000003074,
1375.35,µm,Spine,Spine Position,4,3,1,100000002,610000003075,
1375.37,µm,Spine,Spine Position,4,3,1,100000002,610000003076,
1374.94,µm,Spine,Spine Position,1,2,1,100000002,610000003077,
1375.89,µm,Spine,Spine Position,0,1,1,100000002,610000003078,
1375.01,µm,Spine,Spine Position,5,2,1,100000002,610000003082,
1373.5,µm,Spine,Spine Position,5,4,1,100000002,610000003083,
1374.38,µm,Spine,Spine Position,3,3,1,100000002,610000003084,
1375.16,µm,Spine,Spine Position,2,2,1,100000002,610000003087,
1374.3,µm,Spine,Spine Position,1,2,1,100000002,610000003088,
1376.01,µm,Spine,Spine Position,0,1,1,100000002,610000003089,
1374.59,µm,Spine,Spine Position,0,1,1,100000002,610000003090,
1375.17,µm,Spine,Spine Position,0,1,1,100000002,610000003091,
1375.48,µm,Spine,Spine Position,0,1,1,100000002,610000003092,
1375.62,µm,Spine,Spine Position,0,1,1,100000002,610000003093,
1375.62,µm,Spine,Spine Position,0,1,1,100000002,610000003094,
1375.61,µm,Spine,Spine Position,0,1,1,100000002,610000003097,
