
Spine Center Number of Voxel Ch=4 Img=1
 ==================== 
Spine Center Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
8,,Spine,4,4,Image 1,1,1,100000001,610000002814,
6,,Spine,4,4,Image 1,1,1,100000001,610000002819,
5,,Spine,4,1,Image 1,1,1,100000002,610000002823,
4,,Spine,4,1,Image 1,1,1,100000001,610000002831,
4,,Spine,4,2,Image 1,3,1,100000001,610000002834,
8,,Spine,4,5,Image 1,3,1,100000002,610000002841,
6,,Spine,4,5,Image 1,3,1,100000002,610000002846,
4,,Spine,4,3,Image 1,2,1,100000002,610000002849,
3,,Spine,4,3,Image 1,3,1,100000002,610000002851,
3,,Spine,4,4,Image 1,1,1,100000000,610000002853,
3,,Spine,4,2,Image 1,1,1,100000001,610000002856,
3,,Spine,4,2,Image 1,2,1,100000000,610000002859,
4,,Spine,4,0,Image 1,1,1,100000000,610000002862,
3,,Spine,4,0,Image 1,1,1,100000002,610000002864,
3,,Spine,4,5,Image 1,2,1,100000001,610000002866,
3,,Spine,4,0,Image 1,1,1,100000000,610000002869,
5,,Spine,4,2,Image 1,3,1,100000000,610000002873,
5,,Spine,4,0,Image 1,1,1,100000000,610000002877,
4,,Spine,4,0,Image 1,1,1,100000000,610000002880,
5,,Spine,4,1,Image 1,2,1,100000001,610000002887,
7,,Spine,4,0,Image 1,1,1,100000000,610000002893,
3,,Spine,4,1,Image 1,2,1,100000001,610000002896,
3,,Spine,4,1,Image 1,2,1,100000001,610000002899,
3,,Spine,4,0,Image 1,1,1,100000002,610000002902,
3,,Spine,4,1,Image 1,1,1,100000001,610000002904,
3,,Spine,4,1,Image 1,2,1,100000001,610000002907,
4,,Spine,4,0,Image 1,1,1,100000002,610000002911,
4,,Spine,4,0,Image 1,1,1,100000001,610000002914,
3,,Spine,4,1,Image 1,2,1,100000001,610000002919,
2,,Spine,4,1,Image 1,2,1,100000001,610000002921,
2,,Spine,4,1,Image 1,2,1,100000001,610000002924,
3,,Spine,4,0,Image 1,1,1,100000001,610000002926,
3,,Spine,4,0,Image 1,1,1,100000001,610000002928,
3,,Spine,4,1,Image 1,1,1,100000001,610000002930,
2,,Spine,4,1,Image 1,2,1,100000001,610000002934,
4,,Spine,4,2,Image 1,3,1,100000000,610000002940,
4,,Spine,4,0,Image 1,1,1,100000002,610000002943,
5,,Spine,4,0,Image 1,1,1,100000000,610000002947,
4,,Spine,4,0,Image 1,1,1,100000000,610000002950,
2,,Spine,4,1,Image 1,2,1,100000001,610000002952,
4,,Spine,4,2,Image 1,3,1,100000000,610000002955,
3,,Spine,4,0,Image 1,1,1,100000002,610000002958,
2,,Spine,4,1,Image 1,2,1,100000001,610000002960,
3,,Spine,4,0,Image 1,1,1,100000000,610000002962,
3,,Spine,4,5,Image 1,3,1,100000002,610000002964,
2,,Spine,4,0,Image 1,1,1,100000002,610000002966,
2,,Spine,4,0,Image 1,1,1,100000002,610000002968,
2,,Spine,4,0,Image 1,1,1,100000002,610000002971,
2,,Spine,4,0,Image 1,1,1,100000002,610000002974,
3,,Spine,4,4,Image 1,3,1,100000002,610000002976,
2,,Spine,4,0,Image 1,1,1,100000000,610000002978,
3,,Spine,4,0,Image 1,1,1,100000000,610000002984,
3,,Spine,4,0,Image 1,1,1,100000001,610000002986,
3,,Spine,4,0,Image 1,1,1,100000000,610000002988,
3,,Spine,4,0,Image 1,1,1,100000001,610000002990,
2,,Spine,4,0,Image 1,1,1,100000002,610000002993,
3,,Spine,4,1,Image 1,1,1,100000001,610000002997,
3,,Spine,4,0,Image 1,1,1,100000001,610000003002,
2,,Spine,4,0,Image 1,1,1,100000002,610000003006,
3,,Spine,4,0,Image 1,1,1,100000002,610000003010,
3,,Spine,4,4,Image 1,3,1,100000002,610000003012,
3,,Spine,4,0,Image 1,1,1,100000001,610000003039,
2,,Spine,4,4,Image 1,1,1,100000000,610000003042,
2,,Spine,4,2,Image 1,1,1,100000000,610000003043,
2,,Spine,4,0,Image 1,1,1,100000000,610000003044,
2,,Spine,4,3,Image 1,2,1,100000000,610000003046,
2,,Spine,4,1,Image 1,1,1,100000000,610000003047,
2,,Spine,4,2,Image 1,2,1,100000000,610000003048,
2,,Spine,4,0,Image 1,1,1,100000000,610000003049,
2,,Spine,4,2,Image 1,2,1,100000000,610000003050,
2,,Spine,4,2,Image 1,3,1,100000000,610000003051,
2,,Spine,4,0,Image 1,1,1,100000000,610000003052,
2,,Spine,4,0,Image 1,1,1,100000000,610000003053,
2,,Spine,4,0,Image 1,1,1,100000000,610000003054,
2,,Spine,4,0,Image 1,1,1,100000000,610000003055,
2,,Spine,4,4,Image 1,2,1,100000001,610000003056,
2,,Spine,4,4,Image 1,2,1,100000001,610000003057,
2,,Spine,4,3,Image 1,1,1,100000001,610000003058,
2,,Spine,4,4,Image 1,3,1,100000001,610000003059,
2,,Spine,4,3,Image 1,3,1,100000001,610000003060,
2,,Spine,4,1,Image 1,1,1,100000001,610000003061,
2,,Spine,4,1,Image 1,1,1,100000001,610000003062,
2,,Spine,4,1,Image 1,1,1,100000001,610000003063,
2,,Spine,4,1,Image 1,1,1,100000001,610000003064,
2,,Spine,4,1,Image 1,1,1,100000001,610000003065,
2,,Spine,4,3,Image 1,3,1,100000001,610000003066,
2,,Spine,4,0,Image 1,1,1,100000001,610000003067,
2,,Spine,4,0,Image 1,1,1,100000001,610000003068,
2,,Spine,4,1,Image 1,2,1,100000001,610000003071,
2,,Spine,4,1,Image 1,2,1,100000001,610000003072,
2,,Spine,4,0,Image 1,1,1,100000001,610000003073,
2,,Spine,4,3,Image 1,3,1,100000002,610000003074,
2,,Spine,4,4,Image 1,3,1,100000002,610000003075,
2,,Spine,4,4,Image 1,3,1,100000002,610000003076,
2,,Spine,4,1,Image 1,2,1,100000002,610000003077,
2,,Spine,4,0,Image 1,1,1,100000002,610000003078,
2,,Spine,4,5,Image 1,2,1,100000002,610000003082,
2,,Spine,4,5,Image 1,4,1,100000002,610000003083,
2,,Spine,4,3,Image 1,3,1,100000002,610000003084,
2,,Spine,4,2,Image 1,2,1,100000002,610000003087,
2,,Spine,4,1,Image 1,2,1,100000002,610000003088,
2,,Spine,4,0,Image 1,1,1,100000002,610000003089,
2,,Spine,4,0,Image 1,1,1,100000002,610000003090,
2,,Spine,4,0,Image 1,1,1,100000002,610000003091,
2,,Spine,4,0,Image 1,1,1,100000002,610000003092,
2,,Spine,4,0,Image 1,1,1,100000002,610000003093,
2,,Spine,4,0,Image 1,1,1,100000002,610000003094,
2,,Spine,4,0,Image 1,1,1,100000002,610000003097,
