
Spine Attachment Pt Position
 ==================== 
Spine Attachment Pt Position X,Spine Attachment Pt Position Y,Spine Attachment Pt Position Z,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
491.875,21680.1,1376.55,µm,Spine,Spine Attachment Pt Position,4,1,1,100000001,610000002819,
467.192,21645.6,1374.13,µm,Spine,Spine Attachment Pt Position,4,1,1,100000000,610000002853,
467.933,21648.8,1373.6,µm,Spine,Spine Attachment Pt Position,4,1,1,,610000003100,
496.834,21683.4,1373.55,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000003098,
496.311,21683.2,1373.91,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000003099,
466.606,21687.7,1375.42,µm,Spine,Spine Attachment Pt Position,4,3,1,100000002,610000003012,
466.496,21687.6,1375.35,µm,Spine,Spine Attachment Pt Position,4,3,1,,610000003100,
466.584,21687.7,1375.37,µm,Spine,Spine Attachment Pt Position,4,3,1,,610000003101,
489.887,21672.6,1372.89,µm,Spine,Spine Attachment Pt Position,4,3,1,,610000003103,
488.469,21682.3,1376.56,µm,Spine,Spine Attachment Pt Position,5,2,1,100000001,610000002866,
456.598,21689.6,1375.01,µm,Spine,Spine Attachment Pt Position,5,2,1,,610000003108,
458.975,21689,1372.81,µm,Spine,Spine Attachment Pt Position,5,3,1,100000002,610000002964,
462.097,21687,1373.5,µm,Spine,Spine Attachment Pt Position,5,4,1,,610000003106,
