
Soma Intensity Mean Ch=1 Img=1
 ==================== 
Soma Intensity Mean,Unit,Category,Channel,Image,Time,FilamentID,ID,
1.09987,,Soma,1,Image 1,1,100000000,800000000,
1.18533,,Soma,1,Image 1,1,100000001,800000001,
2.0956,,Soma,1,Image 1,1,100000002,800000002,
