
Spine Number of Voxel Ch=1 Img=1
 ==================== 
Spine Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
165,,Spine,1,0,Image 1,1,1,100000002,610000002958,
541,,Spine,1,1,Image 1,2,1,100000001,610000002960,
185,,Spine,1,0,Image 1,1,1,100000000,610000002962,
54,,Spine,1,5,Image 1,3,1,100000002,610000002964,
111,,Spine,1,0,Image 1,1,1,100000002,610000002966,
119,,Spine,1,0,Image 1,1,1,100000002,610000002968,
178,,Spine,1,0,Image 1,1,1,100000002,610000002971,
57,,Spine,1,0,Image 1,1,1,100000002,610000002974,
120,,Spine,1,4,Image 1,3,1,100000002,610000002976,
71,,Spine,1,0,Image 1,1,1,100000000,610000002978,
152,,Spine,1,0,Image 1,1,1,100000000,610000002984,
268,,Spine,1,0,Image 1,1,1,100000001,610000002986,
154,,Spine,1,0,Image 1,1,1,100000000,610000002988,
351,,Spine,1,0,Image 1,1,1,100000001,610000002990,
122,,Spine,1,0,Image 1,1,1,100000002,610000002993,
295,,Spine,1,1,Image 1,1,1,100000001,610000002997,
243,,Spine,1,0,Image 1,1,1,100000001,610000003002,
122,,Spine,1,0,Image 1,1,1,100000002,610000003006,
163,,Spine,1,0,Image 1,1,1,100000002,610000003010,
91,,Spine,1,4,Image 1,3,1,100000002,610000003012,
345,,Spine,1,0,Image 1,1,1,100000001,610000003039,
74,,Spine,1,4,Image 1,1,1,100000000,610000003042,
96,,Spine,1,2,Image 1,1,1,100000000,610000003043,
153,,Spine,1,0,Image 1,1,1,100000000,610000003044,
58,,Spine,1,3,Image 1,2,1,100000000,610000003046,
75,,Spine,1,1,Image 1,1,1,100000000,610000003047,
66,,Spine,1,2,Image 1,2,1,100000000,610000003048,
211,,Spine,1,0,Image 1,1,1,100000000,610000003049,
115,,Spine,1,2,Image 1,2,1,100000000,610000003050,
111,,Spine,1,2,Image 1,3,1,100000000,610000003051,
144,,Spine,1,0,Image 1,1,1,100000000,610000003052,
144,,Spine,1,0,Image 1,1,1,100000000,610000003053,
82,,Spine,1,0,Image 1,1,1,100000000,610000003054,
181,,Spine,1,0,Image 1,1,1,100000000,610000003055,
115,,Spine,1,4,Image 1,2,1,100000001,610000003056,
90,,Spine,1,4,Image 1,2,1,100000001,610000003057,
146,,Spine,1,3,Image 1,1,1,100000001,610000003058,
96,,Spine,1,4,Image 1,3,1,100000001,610000003059,
31,,Spine,1,3,Image 1,3,1,100000001,610000003060,
214,,Spine,1,1,Image 1,1,1,100000001,610000003061,
147,,Spine,1,1,Image 1,1,1,100000001,610000003062,
224,,Spine,1,1,Image 1,1,1,100000001,610000003063,
224,,Spine,1,1,Image 1,1,1,100000001,610000003064,
194,,Spine,1,1,Image 1,1,1,100000001,610000003065,
49,,Spine,1,3,Image 1,3,1,100000001,610000003066,
212,,Spine,1,0,Image 1,1,1,100000001,610000003067,
258,,Spine,1,0,Image 1,1,1,100000001,610000003068,
72,,Spine,1,1,Image 1,2,1,100000001,610000003071,
84,,Spine,1,1,Image 1,2,1,100000001,610000003072,
160,,Spine,1,0,Image 1,1,1,100000001,610000003073,
47,,Spine,1,3,Image 1,3,1,100000002,610000003074,
94,,Spine,1,4,Image 1,3,1,100000002,610000003075,
105,,Spine,1,4,Image 1,3,1,100000002,610000003076,
66,,Spine,1,1,Image 1,2,1,100000002,610000003077,
51,,Spine,1,0,Image 1,1,1,100000002,610000003078,
55,,Spine,1,5,Image 1,2,1,100000002,610000003082,
61,,Spine,1,5,Image 1,4,1,100000002,610000003083,
70,,Spine,1,3,Image 1,3,1,100000002,610000003084,
54,,Spine,1,2,Image 1,2,1,100000002,610000003087,
86,,Spine,1,1,Image 1,2,1,100000002,610000003088,
220,,Spine,1,0,Image 1,1,1,100000002,610000003089,
258,,Spine,1,0,Image 1,1,1,100000002,610000003090,
96,,Spine,1,0,Image 1,1,1,100000002,610000003091,
118,,Spine,1,0,Image 1,1,1,100000002,610000003092,
129,,Spine,1,0,Image 1,1,1,100000002,610000003093,
137,,Spine,1,0,Image 1,1,1,100000002,610000003094,
188,,Spine,1,0,Image 1,1,1,100000002,610000003097,
