
Spine Part Max Diameter Head
 ==================== 
Spine Part Max Diameter Head,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.409453,µm,Spine,Spine Part Max Diameter,2,3,1,100000000,610000002955,
0.183128,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000002958,
0.589455,µm,Spine,Spine Part Max Diameter,1,2,1,100000001,610000002960,
0.162337,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000002962,
0.1987,µm,Spine,Spine Part Max Diameter,5,3,1,100000002,610000002964,
0.385396,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000002966,
0.344547,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000002968,
0.497101,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000002971,
0.347146,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000002974,
0.182,µm,Spine,Spine Part Max Diameter,4,3,1,100000002,610000002976,
0.374477,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000002978,
0.227984,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000002984,
0.377407,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000002986,
0.260214,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000002988,
0.495924,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000002990,
0.45549,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000002993,
0.430255,µm,Spine,Spine Part Max Diameter,1,1,1,100000001,610000002997,
0.263712,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000003002,
0.429154,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000003006,
0.341538,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000003010,
0.249845,µm,Spine,Spine Part Max Diameter,4,3,1,100000002,610000003012,
0.402493,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000003039,
0.162337,µm,Spine,Spine Part Max Diameter,4,1,1,100000000,610000003042,
0.285553,µm,Spine,Spine Part Max Diameter,2,1,1,100000000,610000003043,
0.324921,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000003044,
0.23542,µm,Spine,Spine Part Max Diameter,3,2,1,100000000,610000003046,
0.297366,µm,Spine,Spine Part Max Diameter,1,1,1,100000000,610000003047,
0.231915,µm,Spine,Spine Part Max Diameter,2,2,1,100000000,610000003048,
0.428578,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000003049,
0.289163,µm,Spine,Spine Part Max Diameter,2,2,1,100000000,610000003050,
0.376673,µm,Spine,Spine Part Max Diameter,2,3,1,100000000,610000003051,
0.392787,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000003052,
0.39483,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000003053,
0.234685,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000003054,
0.358276,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000003055,
0.292865,µm,Spine,Spine Part Max Diameter,4,2,1,100000001,610000003056,
0.291563,µm,Spine,Spine Part Max Diameter,4,2,1,100000001,610000003057,
0.372557,µm,Spine,Spine Part Max Diameter,3,1,1,100000001,610000003058,
0.243506,µm,Spine,Spine Part Max Diameter,4,3,1,100000001,610000003059,
0.209545,µm,Spine,Spine Part Max Diameter,3,3,1,100000001,610000003060,
0.488445,µm,Spine,Spine Part Max Diameter,1,1,1,100000001,610000003061,
0.210012,µm,Spine,Spine Part Max Diameter,1,1,1,100000001,610000003062,
0.376885,µm,Spine,Spine Part Max Diameter,1,1,1,100000001,610000003063,
0.35004,µm,Spine,Spine Part Max Diameter,1,1,1,100000001,610000003064,
0.427404,µm,Spine,Spine Part Max Diameter,1,1,1,100000001,610000003065,
0.254276,µm,Spine,Spine Part Max Diameter,3,3,1,100000001,610000003066,
0.402208,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000003067,
0.499318,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000003068,
0.258216,µm,Spine,Spine Part Max Diameter,1,2,1,100000001,610000003071,
0.239384,µm,Spine,Spine Part Max Diameter,1,2,1,100000001,610000003072,
0.343626,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000003073,
0.162337,µm,Spine,Spine Part Max Diameter,3,3,1,100000002,610000003074,
0.19874,µm,Spine,Spine Part Max Diameter,4,3,1,100000002,610000003075,
0.252125,µm,Spine,Spine Part Max Diameter,4,3,1,100000002,610000003076,
0.249238,µm,Spine,Spine Part Max Diameter,1,2,1,100000002,610000003077,
0.207093,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000003078,
0.162337,µm,Spine,Spine Part Max Diameter,5,2,1,100000002,610000003082,
0.192775,µm,Spine,Spine Part Max Diameter,5,4,1,100000002,610000003083,
0.209263,µm,Spine,Spine Part Max Diameter,3,3,1,100000002,610000003084,
0.263331,µm,Spine,Spine Part Max Diameter,2,2,1,100000002,610000003087,
0.225093,µm,Spine,Spine Part Max Diameter,1,2,1,100000002,610000003088,
0.446427,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000003089,
0.439883,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000003090,
0.344779,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000003091,
0.368012,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000003092,
0.372424,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000003093,
0.386845,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000003094,
0.471237,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000003097,
