
Spine Neck Max Diameter
 ==================== 
Spine Neck Max Diameter,Unit,Category,Depth,Level,Time,FilamentID,ID,
0,µm,Spine,0,1,1,100000000,610000003054,
0,µm,Spine,0,1,1,100000000,610000003055,
0,µm,Spine,4,2,1,100000001,610000003056,
0,µm,Spine,4,2,1,100000001,610000003057,
0,µm,Spine,3,1,1,100000001,610000003058,
0,µm,Spine,4,3,1,100000001,610000003059,
0,µm,Spine,3,3,1,100000001,610000003060,
0,µm,Spine,1,1,1,100000001,610000003061,
0,µm,Spine,1,1,1,100000001,610000003062,
0,µm,Spine,1,1,1,100000001,610000003063,
0,µm,Spine,1,1,1,100000001,610000003064,
0,µm,Spine,1,1,1,100000001,610000003065,
0,µm,Spine,3,3,1,100000001,610000003066,
0,µm,Spine,0,1,1,100000001,610000003067,
0,µm,Spine,0,1,1,100000001,610000003068,
0,µm,Spine,1,2,1,100000001,610000003071,
0,µm,Spine,1,2,1,100000001,610000003072,
0,µm,Spine,0,1,1,100000001,610000003073,
0,µm,Spine,3,3,1,100000002,610000003074,
0,µm,Spine,4,3,1,100000002,610000003075,
0,µm,Spine,4,3,1,100000002,610000003076,
0,µm,Spine,1,2,1,100000002,610000003077,
0,µm,Spine,0,1,1,100000002,610000003078,
0,µm,Spine,5,2,1,100000002,610000003082,
0,µm,Spine,5,4,1,100000002,610000003083,
0,µm,Spine,3,3,1,100000002,610000003084,
0,µm,Spine,2,2,1,100000002,610000003087,
0,µm,Spine,1,2,1,100000002,610000003088,
0,µm,Spine,0,1,1,100000002,610000003089,
0,µm,Spine,0,1,1,100000002,610000003090,
0,µm,Spine,0,1,1,100000002,610000003091,
0,µm,Spine,0,1,1,100000002,610000003092,
0,µm,Spine,0,1,1,100000002,610000003093,
0,µm,Spine,0,1,1,100000002,610000003094,
0,µm,Spine,0,1,1,100000002,610000003097,
