
Soma Intensity StdDev Ch=1 Img=1
 ==================== 
Soma Intensity StdDev,Unit,Category,Channel,Image,Time,FilamentID,ID,
1.23553,,Soma,1,Image 1,1,100000000,800000000,
1.36031,,Soma,1,Image 1,1,100000001,800000001,
2.32088,,Soma,1,Image 1,1,100000002,800000002,
