
Segment Center Intensity Min Ch=3 Img=1
 ==================== 
Segment Center Intensity Min,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0,,Segment,3,7,Image 1,6,1,100000001,510000000050,
0,,Segment,3,6,Image 1,5,1,100000001,510000000095,
0,,Segment,3,5,Image 1,4,1,100000001,510000000121,
0,,Segment,3,4,Image 1,3,1,100000001,510000000143,
0,,Segment,3,3,Image 1,2,1,100000001,510000000163,
0,,Segment,3,2,Image 1,1,1,100000001,510000000195,
0,,Segment,3,1,Image 1,1,1,100000001,510000000221,
0,,Segment,3,0,Image 1,1,1,100000001,510000000252,
0,,Segment,3,31,Image 1,13,1,100000001,510000000285,
0,,Segment,3,30,Image 1,12,1,100000001,510000000295,
0,,Segment,3,29,Image 1,12,1,100000001,510000000332,
0,,Segment,3,28,Image 1,11,1,100000001,510000000380,
0,,Segment,3,27,Image 1,11,1,100000001,510000000386,
0,,Segment,3,26,Image 1,11,1,100000001,510000000435,
0,,Segment,3,25,Image 1,11,1,100000001,510000000445,
0,,Segment,3,24,Image 1,11,1,100000001,510000000451,
0,,Segment,3,23,Image 1,11,1,100000001,510000000460,
0,,Segment,3,22,Image 1,11,1,100000001,510000000479,
0,,Segment,3,21,Image 1,10,1,100000001,510000000481,
0,,Segment,3,20,Image 1,9,1,100000001,510000000493,
0,,Segment,3,19,Image 1,9,1,100000001,510000000501,
0,,Segment,3,18,Image 1,8,1,100000001,510000000508,
0,,Segment,3,16,Image 1,7,1,100000001,510000000543,
0,,Segment,3,15,Image 1,6,1,100000001,510000000552,
0,,Segment,3,14,Image 1,6,1,100000001,510000000585,
0,,Segment,3,13,Image 1,5,1,100000001,510000000603,
0,,Segment,3,12,Image 1,4,1,100000001,510000000694,
0,,Segment,3,11,Image 1,3,1,100000001,510000000707,
0,,Segment,3,10,Image 1,2,1,100000001,510000000725,
0,,Segment,3,9,Image 1,1,1,100000001,510000000755,
0,,Segment,3,8,Image 1,1,1,100000001,510000000761,
0,,Segment,3,7,Image 1,1,1,100000001,510000000769,
0,,Segment,3,6,Image 1,1,1,100000001,510000000776,
0,,Segment,3,5,Image 1,1,1,100000001,510000000803,
0,,Segment,3,4,Image 1,1,1,100000001,510000000805,
0,,Segment,3,3,Image 1,1,1,100000001,510000000815,
0,,Segment,3,2,Image 1,1,1,100000001,510000000826,
0,,Segment,3,1,Image 1,1,1,100000001,510000000829,
0,,Segment,3,33,Image 1,14,1,100000001,510000000873,
0,,Segment,3,32,Image 1,13,1,100000001,510000000902,
0,,Segment,3,31,Image 1,13,1,100000001,510000000906,
0,,Segment,3,30,Image 1,13,1,100000001,510000000942,
0,,Segment,3,33,Image 1,13,1,100000001,510000000947,
0,,Segment,3,31,Image 1,14,1,100000001,510000000976,
0,,Segment,3,32,Image 1,14,1,100000001,510000000979,
0,,Segment,3,31,Image 1,12,1,100000001,510000000994,
0,,Segment,3,10,Image 1,8,1,100000001,510000001011,
0,,Segment,3,9,Image 1,8,1,100000001,510000001026,
0,,Segment,3,8,Image 1,7,1,100000001,510000001079,
0,,Segment,3,7,Image 1,6,1,100000001,510000001101,
0,,Segment,3,6,Image 1,5,1,100000001,510000001132,
0,,Segment,3,5,Image 1,4,1,100000001,510000001151,
0,,Segment,3,4,Image 1,4,1,100000001,510000001202,
0,,Segment,3,3,Image 1,3,1,100000001,510000001276,
0,,Segment,3,2,Image 1,2,1,100000001,510000001278,
0,,Segment,3,1,Image 1,2,1,100000001,510000001297,
0,,Segment,3,0,Image 1,1,1,100000001,510000001359,
0,,Segment,3,10,Image 1,9,1,100000001,510000001364,
0,,Segment,3,27,Image 1,9,1,100000001,510000001366,
0,,Segment,3,26,Image 1,8,1,100000001,510000001398,
0,,Segment,3,25,Image 1,7,1,100000001,510000001468,
