
Segment Center Intensity Median Ch=1 Img=1
 ==================== 
Segment Center Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
3.01562,,Segment,1,26,Image 1,12,1,100000001,510000002636,
7.0625,,Segment,1,25,Image 1,11,1,100000001,510000002652,
8.00391,,Segment,1,28,Image 1,14,1,100000001,510000002657,
7.00391,,Segment,1,27,Image 1,13,1,100000001,510000002661,
6.00195,,Segment,1,28,Image 1,13,1,100000001,510000002663,
48.0625,,Segment,1,28,Image 1,12,1,100000001,510000002667,
3.00781,,Segment,1,22,Image 1,12,1,100000001,510000002682,
4.01562,,Segment,1,17,Image 1,7,1,100000001,510000002747,
3.00391,,Segment,1,16,Image 1,6,1,100000001,510000002765,
5.01562,,Segment,1,19,Image 1,9,1,100000001,510000002776,
5.01562,,Segment,1,18,Image 1,9,1,100000001,510000002811,
11.5078,,Segment,1,19,Image 1,10,1,100000001,510000002814,
3.00781,,Segment,1,26,Image 1,12,1,100000001,510000002835,
2.00391,,Segment,1,25,Image 1,12,1,100000001,510000002849,
2.00195,,Segment,1,24,Image 1,12,1,100000001,510000002853,
6.00391,,Segment,1,23,Image 1,12,1,100000001,510000002860,
4.00781,,Segment,1,22,Image 1,10,1,100000001,510000002864,
4.50391,,Segment,1,22,Image 1,10,1,100000001,510000002867,
3.01562,,Segment,1,26,Image 1,11,1,100000001,510000002903,
8.01562,,Segment,1,24,Image 1,12,1,100000001,510000002909,
5.00391,,Segment,1,23,Image 1,12,1,100000001,510000002911,
3.50781,,Segment,1,18,Image 1,7,1,100000001,510000002918,
3.00781,,Segment,1,17,Image 1,6,1,100000001,510000002932,
1.00391,,Segment,1,18,Image 1,6,1,100000001,510000002940,
1.00195,,Segment,1,21,Image 1,10,1,100000001,510000002943,
3.50781,,Segment,1,17,Image 1,7,1,100000001,510000002960,
4,,Segment,1,19,Image 1,8,1,100000001,510000002962,
3,,Segment,1,17,Image 1,7,1,100000001,510000002964,
1.00391,,Segment,1,16,Image 1,7,1,100000001,510000002968,
2.00391,,Segment,1,17,Image 1,8,1,100000001,510000002972,
3.00781,,Segment,1,14,Image 1,5,1,100000001,510000002999,
3.03125,,Segment,1,13,Image 1,4,1,100000001,510000003028,
3.01562,,Segment,1,2,Image 1,2,1,100000001,510000003038,
1.01562,,Segment,1,1,Image 1,1,1,100000001,510000003044,
1.01562,,Segment,1,0,Image 1,1,1,100000001,510000003081,
3.00391,,Segment,1,9,Image 1,2,1,100000001,510000003127,
4.50195,,Segment,1,2,Image 1,3,1,100000001,510000003130,
3.0625,,Segment,1,1,Image 1,2,1,100000001,510000003159,
3.00391,,Segment,1,2,Image 1,2,1,100000001,510000003161,
2.51562,,Segment,1,7,Image 1,5,1,100000001,510000003188,
2.00391,,Segment,1,6,Image 1,1,1,100000001,510000003196,
3.51562,,Segment,1,5,Image 1,1,1,100000001,510000003245,
6.01562,,Segment,1,4,Image 1,1,1,100000001,510000003271,
2.50391,,Segment,1,3,Image 1,1,1,100000001,510000003288,
2.00391,,Segment,1,6,Image 1,4,1,100000001,510000003300,
20.0625,,Segment,1,0,Image 1,1,1,100000001,510000003324,
3.00781,,Segment,1,4,Image 1,4,1,100000001,510000003338,
2.00391,,Segment,1,3,Image 1,3,1,100000001,510000003350,
2.00781,,Segment,1,2,Image 1,2,1,100000001,510000003410,
3.125,,Segment,1,6,Image 1,2,1,100000001,510000003443,
4.01562,,Segment,1,2,Image 1,3,1,100000001,510000003473,
3.00391,,Segment,1,3,Image 1,2,1,100000001,510000003501,
5.01562,,Segment,1,5,Image 1,2,1,100000001,510000003544,
5.00781,,Segment,1,5,Image 1,4,1,100000001,510000003554,
2.00195,,Segment,1,4,Image 1,3,1,100000001,510000003558,
4.50781,,Segment,1,5,Image 1,3,1,100000001,510000003561,
3.0625,,Segment,1,1,Image 1,2,1,100000001,510000003588,
2.00391,,Segment,1,0,Image 1,1,1,100000001,510000003618,
2.00781,,Segment,1,5,Image 1,3,1,100000001,510000003640,
2.00391,,Segment,1,4,Image 1,2,1,100000001,510000003679,
3.00195,,Segment,1,12,Image 1,3,1,100000001,510000003687,
3.03125,,Segment,1,8,Image 1,2,1,100000001,510000003733,
6.00781,,Segment,1,11,Image 1,2,1,100000001,510000003737,
1.50391,,Segment,1,3,Image 1,2,1,100000001,510000003744,
2.00391,,Segment,1,2,Image 1,1,1,100000001,510000003752,
2.00391,,Segment,1,3,Image 1,1,1,100000001,510000003769,
3.50781,,Segment,1,1,Image 1,2,1,100000001,510000003774,
2.00781,,Segment,1,3,Image 1,2,1,100000001,510000003786,
2.00781,,Segment,1,2,Image 1,2,1,100000001,510000003821,
3.00391,,Segment,1,4,Image 1,2,1,100000001,510000003831,
4.50781,,Segment,1,3,Image 1,2,1,100000001,510000003836,
1.50098,,Segment,1,4,Image 1,3,1,100000001,510000003839,
4.00781,,Segment,1,10,Image 1,1,1,100000001,510000003847,
3.01562,,Segment,1,7,Image 1,2,1,100000001,510000003885,
1.00391,,Segment,1,3,Image 1,3,1,100000001,510000003889,
3.50195,,Segment,1,5,Image 1,2,1,100000001,510000003896,
3.50781,,Segment,1,1,Image 1,2,1,100000001,510000003899,
5.00781,,Segment,1,5,Image 1,3,1,100000001,510000003904,
3.00391,,Segment,1,4,Image 1,2,1,100000001,510000003909,
2.00195,,Segment,1,5,Image 1,2,1,100000001,510000003913,
2.00391,,Segment,1,4,Image 1,2,1,100000001,510000003926,
3.00781,,Segment,1,3,Image 1,2,1,100000001,510000003950,
2.00391,,Segment,1,1,Image 1,1,1,100000001,510000003958,
2.00781,,Segment,1,0,Image 1,1,1,100000001,510000003976,
0.000976562,,Segment,1,0,Image 1,1,1,100000001,510000003985,
0.000976562,,Segment,1,0,Image 1,1,1,100000001,510000003998,
1.00195,,Segment,1,0,Image 1,1,1,100000001,510000004001,
4.00391,,Segment,1,5,Image 1,3,1,100000001,510000004002,
3.00195,,Segment,1,6,Image 1,2,1,100000001,510000004003,
2.50098,,Segment,1,17,Image 1,8,1,100000001,510000004005,
3.50098,,Segment,1,29,Image 1,11,1,100000001,510000004006,
5.50098,,Segment,1,27,Image 1,12,1,100000001,510000004007,
8.00781,,Segment,1,23,Image 1,9,1,100000001,510000004008,
2.00391,,Segment,1,16,Image 1,7,1,100000001,510000004009,
3.00391,,Segment,1,27,Image 1,8,1,100000001,510000004010,
3.50098,,Segment,1,18,Image 1,8,1,100000001,510000004011,
2.00391,,Segment,1,16,Image 1,8,1,100000001,510000004012,
2.50098,,Segment,1,5,Image 1,2,1,100000001,510000004013,
6.50098,,Segment,1,1,Image 1,1,1,100000001,510000004014,
2.00391,,Segment,1,0,Image 1,1,1,,,
