
Segment Center Intensity StdDev Ch=6 Img=1
 ==================== 
Segment Center Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
1.67917,,Segment,6,7,Image 1,6,1,100000001,510000000050,
2.22982,,Segment,6,6,Image 1,5,1,100000001,510000000095,
3.01346,,Segment,6,5,Image 1,4,1,100000001,510000000121,
4.02121,,Segment,6,4,Image 1,3,1,100000001,510000000143,
1.34181,,Segment,6,3,Image 1,2,1,100000001,510000000163,
1.17441,,Segment,6,2,Image 1,1,1,100000001,510000000195,
1.05149,,Segment,6,1,Image 1,1,1,100000001,510000000221,
1.4232,,Segment,6,0,Image 1,1,1,100000001,510000000252,
2.67065,,Segment,6,31,Image 1,13,1,100000001,510000000285,
1.50481,,Segment,6,30,Image 1,12,1,100000001,510000000295,
2.02819,,Segment,6,29,Image 1,12,1,100000001,510000000332,
18.5895,,Segment,6,28,Image 1,11,1,100000001,510000000380,
3.95381,,Segment,6,27,Image 1,11,1,100000001,510000000386,
2.84956,,Segment,6,26,Image 1,11,1,100000001,510000000435,
1.49931,,Segment,6,25,Image 1,11,1,100000001,510000000445,
0.699854,,Segment,6,24,Image 1,11,1,100000001,510000000451,
3.93573,,Segment,6,23,Image 1,11,1,100000001,510000000460,
2.45153,,Segment,6,22,Image 1,11,1,100000001,510000000479,
2.0548,,Segment,6,21,Image 1,10,1,100000001,510000000481,
3.04211,,Segment,6,20,Image 1,9,1,100000001,510000000493,
1.49071,,Segment,6,19,Image 1,9,1,100000001,510000000501,
1.49478,,Segment,6,18,Image 1,8,1,100000001,510000000508,
3.24207,,Segment,6,16,Image 1,7,1,100000001,510000000543,
2.44949,,Segment,6,15,Image 1,6,1,100000001,510000000552,
2.63198,,Segment,6,14,Image 1,6,1,100000001,510000000585,
1.92951,,Segment,6,13,Image 1,5,1,100000001,510000000603,
2.00672,,Segment,6,12,Image 1,4,1,100000001,510000000694,
1.66752,,Segment,6,11,Image 1,3,1,100000001,510000000707,
2.26132,,Segment,6,10,Image 1,2,1,100000001,510000000725,
1.22326,,Segment,6,9,Image 1,1,1,100000001,510000000755,
1.39971,,Segment,6,8,Image 1,1,1,100000001,510000000761,
1.05409,,Segment,6,7,Image 1,1,1,100000001,510000000769,
1.11803,,Segment,6,6,Image 1,1,1,100000001,510000000776,
5.85758,,Segment,6,5,Image 1,1,1,100000001,510000000803,
1.63299,,Segment,6,4,Image 1,1,1,100000001,510000000805,
2.03685,,Segment,6,3,Image 1,1,1,100000001,510000000815,
1.29904,,Segment,6,2,Image 1,1,1,100000001,510000000826,
2.16506,,Segment,6,1,Image 1,1,1,100000001,510000000829,
1.64012,,Segment,6,33,Image 1,14,1,100000001,510000000873,
4.51036,,Segment,6,32,Image 1,13,1,100000001,510000000902,
1.6,,Segment,6,31,Image 1,13,1,100000001,510000000906,
3.4983,,Segment,6,30,Image 1,13,1,100000001,510000000942,
3.16228,,Segment,6,33,Image 1,13,1,100000001,510000000947,
2.52894,,Segment,6,31,Image 1,14,1,100000001,510000000976,
24.7689,,Segment,6,32,Image 1,14,1,100000001,510000000979,
