
Spine Intensity Max Ch=2 Img=1
 ==================== 
Spine Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
126,,Spine,2,6,Image 1,5,1,100000001,610000004280,
193,,Spine,2,15,Image 1,7,1,100000001,610000004293,
158,,Spine,2,1,Image 1,2,1,100000001,610000004304,
140,,Spine,2,1,Image 1,2,1,100000001,610000004314,
157,,Spine,2,1,Image 1,2,1,100000001,610000004331,
114,,Spine,2,31,Image 1,14,1,100000001,610000004340,
178,,Spine,2,1,Image 1,2,1,100000001,610000004348,
200,,Spine,2,5,Image 1,1,1,100000001,610000004360,
200,,Spine,2,5,Image 1,1,1,100000001,610000004371,
166,,Spine,2,3,Image 1,1,1,100000001,610000004378,
109,,Spine,2,10,Image 1,8,1,100000001,610000004383,
141,,Spine,2,5,Image 1,1,1,100000001,610000004389,
141,,Spine,2,5,Image 1,1,1,100000001,610000004395,
166,,Spine,2,25,Image 1,8,1,100000001,610000004398,
190,,Spine,2,25,Image 1,8,1,100000001,610000004401,
170,,Spine,2,25,Image 1,8,1,100000001,610000004403,
140,,Spine,2,1,Image 1,2,1,100000001,610000004415,
177,,Spine,2,7,Image 1,6,1,100000001,610000004422,
150,,Spine,2,17,Image 1,8,1,100000001,610000004427,
177,,Spine,2,7,Image 1,6,1,100000001,610000004433,
174,,Spine,2,15,Image 1,6,1,100000001,610000004437,
79,,Spine,2,4,Image 1,3,1,100000001,610000004439,
123,,Spine,2,23,Image 1,8,1,100000001,610000004442,
146,,Spine,2,16,Image 1,6,1,100000001,610000004445,
135,,Spine,2,8,Image 1,7,1,100000001,610000004448,
160,,Spine,2,17,Image 1,8,1,100000001,610000004452,
159,,Spine,2,1,Image 1,2,1,100000001,610000004458,
182,,Spine,2,16,Image 1,7,1,100000001,610000004464,
185,,Spine,2,16,Image 1,7,1,100000001,610000004469,
157,,Spine,2,1,Image 1,2,1,100000001,610000004474,
185,,Spine,2,16,Image 1,7,1,100000001,610000004479,
177,,Spine,2,26,Image 1,11,1,100000001,610000004482,
191,,Spine,2,1,Image 1,2,1,100000001,610000004486,
171,,Spine,2,5,Image 1,2,1,100000001,610000004492,
163,,Spine,2,1,Image 1,2,1,100000001,610000004494,
154,,Spine,2,16,Image 1,7,1,100000001,610000004497,
123,,Spine,2,23,Image 1,8,1,100000001,610000004500,
178,,Spine,2,5,Image 1,2,1,100000001,610000004503,
182,,Spine,2,21,Image 1,9,1,100000001,610000004507,
178,,Spine,2,5,Image 1,2,1,100000001,610000004511,
180,,Spine,2,22,Image 1,10,1,100000001,610000004514,
197,,Spine,2,1,Image 1,2,1,100000001,610000004518,
178,,Spine,2,5,Image 1,2,1,100000001,610000004523,
181,,Spine,2,20,Image 1,9,1,100000001,610000004528,
177,,Spine,2,7,Image 1,6,1,100000001,610000004531,
187,,Spine,2,1,Image 1,2,1,100000001,610000004536,
173,,Spine,2,17,Image 1,8,1,100000001,610000004544,
165,,Spine,2,16,Image 1,7,1,100000001,610000004547,
181,,Spine,2,20,Image 1,9,1,100000001,610000004549,
181,,Spine,2,20,Image 1,9,1,100000001,610000004553,
184,,Spine,2,22,Image 1,12,1,100000001,610000004557,
167,,Spine,2,1,Image 1,2,1,100000001,610000004569,
133,,Spine,2,7,Image 1,6,1,100000001,610000004590,
200,,Spine,2,7,Image 1,6,1,100000001,610000004591,
170,,Spine,2,6,Image 1,1,1,100000001,610000004592,
159,,Spine,2,6,Image 1,1,1,100000001,610000004593,
154,,Spine,2,6,Image 1,1,1,100000001,610000004594,
152,,Spine,2,5,Image 1,1,1,100000001,610000004595,
110,,Spine,2,5,Image 1,1,1,100000001,610000004596,
128,,Spine,2,5,Image 1,1,1,100000001,610000004597,
126,,Spine,2,5,Image 1,1,1,100000001,610000004598,
151,,Spine,2,3,Image 1,2,1,100000001,610000004599,
106,,Spine,2,3,Image 1,2,1,100000001,610000004600,
137,,Spine,2,1,Image 1,1,1,100000001,610000004601,
109,,Spine,2,1,Image 1,2,1,100000001,610000004602,
176,,Spine,2,32,Image 1,13,1,100000001,610000004603,
171,,Spine,2,26,Image 1,11,1,100000001,610000004604,
177,,Spine,2,26,Image 1,11,1,100000001,610000004605,
191,,Spine,2,22,Image 1,10,1,100000001,610000004606,
191,,Spine,2,22,Image 1,10,1,100000001,610000004607,
134,,Spine,2,21,Image 1,9,1,100000001,610000004608,
191,,Spine,2,21,Image 1,9,1,100000001,610000004609,
191,,Spine,2,20,Image 1,9,1,100000001,610000004610,
181,,Spine,2,20,Image 1,9,1,100000001,610000004611,
198,,Spine,2,28,Image 1,12,1,100000001,610000004612,
97,,Spine,2,19,Image 1,10,1,100000001,610000004613,
144,,Spine,2,18,Image 1,9,1,100000001,610000004614,
163,,Spine,2,17,Image 1,7,1,100000001,610000004615,
172,,Spine,2,16,Image 1,7,1,100000001,610000004616,
172,,Spine,2,16,Image 1,7,1,100000001,610000004617,
165,,Spine,2,16,Image 1,7,1,100000001,610000004618,
173,,Spine,2,16,Image 1,6,1,100000001,610000004619,
184,,Spine,2,17,Image 1,8,1,100000001,610000004620,
155,,Spine,2,16,Image 1,7,1,100000001,610000004621,
128,,Spine,2,25,Image 1,7,1,100000001,610000004622,
83,,Spine,2,21,Image 1,8,1,100000001,610000004623,
86,,Spine,2,21,Image 1,8,1,100000001,610000004624,
191,,Spine,2,15,Image 1,7,1,100000001,610000004625,
193,,Spine,2,15,Image 1,7,1,100000001,610000004626,
191,,Spine,2,15,Image 1,7,1,100000001,610000004627,
144,,Spine,2,8,Image 1,2,1,100000001,610000004628,
106,,Spine,2,7,Image 1,2,1,100000001,610000004629,
79,,Spine,2,4,Image 1,3,1,100000001,610000004630,
186,,Spine,2,0,Image 1,1,1,100000001,610000004631,
189,,Spine,2,0,Image 1,1,1,100000001,610000004632,
92,,Spine,2,9,Image 1,8,1,100000001,610000004633,
134,,Spine,2,9,Image 1,7,1,100000001,610000004634,
167,,Spine,2,9,Image 1,6,1,100000001,610000004635,
178,,Spine,2,7,Image 1,6,1,100000001,610000004636,
111,,Spine,2,8,Image 1,5,1,100000001,610000004637,
121,,Spine,2,7,Image 1,5,1,100000001,610000004638,
142,,Spine,2,6,Image 1,5,1,100000001,610000004639,
177,,Spine,2,7,Image 1,6,1,100000001,610000004640,
110,,Spine,2,7,Image 1,5,1,100000001,610000004641,
93,,Spine,2,2,Image 1,3,1,100000001,610000004642,
118,,Spine,2,2,Image 1,3,1,100000001,610000004643,
81,,Spine,2,1,Image 1,1,1,100000001,610000004646,
