
Spine Terminal Pt Intensity Center Ch=1 Img=1
 ==================== 
Spine Terminal Pt Intensity Center,Unit,Category,Channel,Depth,Image,Time,FilamentID,ID,
42,,Spine,1,6,Image 1,1,100000001,610000004280,
16,,Spine,1,15,Image 1,1,100000001,610000004293,
0,,Spine,1,1,Image 1,1,100000001,610000004304,
0,,Spine,1,1,Image 1,1,100000001,610000004314,
4,,Spine,1,1,Image 1,1,,610000004316,
2,,Spine,1,31,Image 1,1,100000001,610000004340,
3,,Spine,1,1,Image 1,1,100000001,610000004348,
4,,Spine,1,5,Image 1,1,100000001,610000004360,
2,,Spine,1,5,Image 1,1,100000001,610000004371,
10,,Spine,1,3,Image 1,1,100000001,610000004378,
4,,Spine,1,10,Image 1,1,100000001,610000004383,
81,,Spine,1,5,Image 1,1,100000001,610000004389,
107,,Spine,1,5,Image 1,1,100000001,610000004395,
5,,Spine,1,25,Image 1,1,100000001,610000004398,
2,,Spine,1,25,Image 1,1,100000001,610000004401,
3,,Spine,1,25,Image 1,1,100000001,610000004403,
2,,Spine,1,1,Image 1,1,,610000004406,
5,,Spine,1,7,Image 1,1,100000001,610000004422,
1,,Spine,1,17,Image 1,1,100000001,610000004427,
2,,Spine,1,7,Image 1,1,100000001,610000004433,
2,,Spine,1,15,Image 1,1,100000001,610000004437,
4,,Spine,1,4,Image 1,1,100000001,610000004439,
2,,Spine,1,23,Image 1,1,100000001,610000004442,
2,,Spine,1,16,Image 1,1,100000001,610000004445,
5,,Spine,1,8,Image 1,1,100000001,610000004448,
1,,Spine,1,17,Image 1,1,100000001,610000004452,
1,,Spine,1,1,Image 1,1,,610000004454,
3,,Spine,1,16,Image 1,1,100000001,610000004464,
3,,Spine,1,16,Image 1,1,100000001,610000004469,
4,,Spine,1,1,Image 1,1,,610000004471,
2,,Spine,1,16,Image 1,1,100000001,610000004479,
61,,Spine,1,26,Image 1,1,100000001,610000004482,
5,,Spine,1,1,Image 1,1,,610000004484,
5,,Spine,1,5,Image 1,1,100000001,610000004492,
3,,Spine,1,1,Image 1,1,100000001,610000004494,
4,,Spine,1,16,Image 1,1,100000001,610000004497,
2,,Spine,1,23,Image 1,1,100000001,610000004500,
4,,Spine,1,5,Image 1,1,100000001,610000004503,
2,,Spine,1,21,Image 1,1,100000001,610000004507,
1,,Spine,1,5,Image 1,1,100000001,610000004511,
5,,Spine,1,22,Image 1,1,100000001,610000004514,
1,,Spine,1,1,Image 1,1,,610000004517,
4,,Spine,1,5,Image 1,1,100000001,610000004523,
8,,Spine,1,20,Image 1,1,100000001,610000004528,
4,,Spine,1,7,Image 1,1,100000001,610000004531,
0,,Spine,1,1,Image 1,1,,610000004535,
1,,Spine,1,17,Image 1,1,100000001,610000004544,
2,,Spine,1,16,Image 1,1,100000001,610000004547,
4,,Spine,1,20,Image 1,1,100000001,610000004549,
5,,Spine,1,20,Image 1,1,100000001,610000004553,
3,,Spine,1,22,Image 1,1,100000001,610000004557,
64,,Spine,1,1,Image 1,1,,610000004648,
2,,Spine,1,1,Image 1,1,,610000004649,
6,,Spine,1,3,Image 1,1,,610000004650,
3,,Spine,1,3,Image 1,1,,610000004651,
2,,Spine,1,6,Image 1,1,,610000004652,
0,,Spine,1,6,Image 1,1,,610000004653,
1,,Spine,1,6,Image 1,1,,610000004654,
0,,Spine,1,5,Image 1,1,,610000004655,
2,,Spine,1,5,Image 1,1,,610000004656,
4,,Spine,1,5,Image 1,1,,610000004657,
5,,Spine,1,5,Image 1,1,,610000004658,
1,,Spine,1,7,Image 1,1,,610000004659,
1,,Spine,1,7,Image 1,1,,610000004660,
1,,Spine,1,0,Image 1,1,,610000004661,
4,,Spine,1,0,Image 1,1,,610000004662,
2,,Spine,1,4,Image 1,1,,610000004663,
10,,Spine,1,7,Image 1,1,,610000004664,
2,,Spine,1,8,Image 1,1,,610000004665,
4,,Spine,1,25,Image 1,1,,610000004666,
4,,Spine,1,21,Image 1,1,,610000004667,
4,,Spine,1,21,Image 1,1,,610000004668,
0,,Spine,1,15,Image 1,1,,610000004669,
1,,Spine,1,15,Image 1,1,,610000004670,
0,,Spine,1,15,Image 1,1,,610000004671,
1,,Spine,1,16,Image 1,1,,610000004672,
2,,Spine,1,17,Image 1,1,,610000004673,
1,,Spine,1,16,Image 1,1,,610000004674,
3,,Spine,1,16,Image 1,1,,610000004675,
1,,Spine,1,16,Image 1,1,,610000004676,
5,,Spine,1,16,Image 1,1,,610000004677,
2,,Spine,1,17,Image 1,1,,610000004678,
1,,Spine,1,19,Image 1,1,,610000004679,
0,,Spine,1,18,Image 1,1,,610000004680,
100,,Spine,1,28,Image 1,1,,610000004681,
3,,Spine,1,20,Image 1,1,,610000004682,
6,,Spine,1,20,Image 1,1,,610000004683,
1,,Spine,1,21,Image 1,1,,610000004684,
3,,Spine,1,21,Image 1,1,,610000004685,
1,,Spine,1,22,Image 1,1,,610000004686,
3,,Spine,1,22,Image 1,1,,610000004687,
16,,Spine,1,26,Image 1,1,,610000004688,
15,,Spine,1,26,Image 1,1,,610000004689,
3,,Spine,1,32,Image 1,1,,610000004690,
71,,Spine,1,2,Image 1,1,,610000004691,
22,,Spine,1,2,Image 1,1,,610000004692,
0,,Spine,1,7,Image 1,1,,610000004693,
1,,Spine,1,7,Image 1,1,,610000004694,
2,,Spine,1,6,Image 1,1,,610000004695,
3,,Spine,1,8,Image 1,1,,610000004696,
1,,Spine,1,7,Image 1,1,,610000004697,
97,,Spine,1,7,Image 1,1,,610000004698,
5,,Spine,1,9,Image 1,1,,610000004699,
8,,Spine,1,9,Image 1,1,,610000004700,
5,,Spine,1,9,Image 1,1,,610000004701,
4,,Spine,1,1,Image 1,1,,610000004702,
