
Spine Center Intensity StdDev Ch=3 Img=1
 ==================== 
Spine Center Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0,,Spine,3,26,Image 1,11,1,100000001,610000004604,
0,,Spine,3,26,Image 1,11,1,100000001,610000004605,
0,,Spine,3,22,Image 1,10,1,100000001,610000004606,
0,,Spine,3,22,Image 1,10,1,100000001,610000004607,
0,,Spine,3,21,Image 1,9,1,100000001,610000004608,
0,,Spine,3,21,Image 1,9,1,100000001,610000004609,
0,,Spine,3,20,Image 1,9,1,100000001,610000004610,
0,,Spine,3,20,Image 1,9,1,100000001,610000004611,
4,,Spine,3,28,Image 1,12,1,100000001,610000004612,
0,,Spine,3,19,Image 1,10,1,100000001,610000004613,
0,,Spine,3,18,Image 1,9,1,100000001,610000004614,
0,,Spine,3,17,Image 1,7,1,100000001,610000004615,
0,,Spine,3,16,Image 1,7,1,100000001,610000004616,
0,,Spine,3,16,Image 1,7,1,100000001,610000004617,
0,,Spine,3,16,Image 1,7,1,100000001,610000004618,
0,,Spine,3,16,Image 1,6,1,100000001,610000004619,
0,,Spine,3,17,Image 1,8,1,100000001,610000004620,
0,,Spine,3,16,Image 1,7,1,100000001,610000004621,
0,,Spine,3,25,Image 1,7,1,100000001,610000004622,
0,,Spine,3,21,Image 1,8,1,100000001,610000004623,
0,,Spine,3,21,Image 1,8,1,100000001,610000004624,
0,,Spine,3,15,Image 1,7,1,100000001,610000004625,
0,,Spine,3,15,Image 1,7,1,100000001,610000004626,
0,,Spine,3,15,Image 1,7,1,100000001,610000004627,
0,,Spine,3,8,Image 1,2,1,100000001,610000004628,
0,,Spine,3,7,Image 1,2,1,100000001,610000004629,
0,,Spine,3,4,Image 1,3,1,100000001,610000004630,
0,,Spine,3,0,Image 1,1,1,100000001,610000004631,
0,,Spine,3,0,Image 1,1,1,100000001,610000004632,
0,,Spine,3,9,Image 1,8,1,100000001,610000004633,
0,,Spine,3,9,Image 1,7,1,100000001,610000004634,
0,,Spine,3,9,Image 1,6,1,100000001,610000004635,
21.5,,Spine,3,7,Image 1,6,1,100000001,610000004636,
0,,Spine,3,8,Image 1,5,1,100000001,610000004637,
0,,Spine,3,7,Image 1,5,1,100000001,610000004638,
0,,Spine,3,6,Image 1,5,1,100000001,610000004639,
0,,Spine,3,7,Image 1,6,1,100000001,610000004640,
0,,Spine,3,7,Image 1,5,1,100000001,610000004641,
16.5,,Spine,3,2,Image 1,3,1,100000001,610000004642,
2,,Spine,3,2,Image 1,3,1,100000001,610000004643,
0,,Spine,3,1,Image 1,1,1,100000001,610000004646,
