
Spine Center Number of Voxel Ch=3 Img=1
 ==================== 
Spine Center Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
16,,Spine,3,6,Image 1,5,1,100000001,610000004280,
14,,Spine,3,15,Image 1,7,1,100000001,610000004293,
12,,Spine,3,1,Image 1,2,1,100000001,610000004304,
11,,Spine,3,1,Image 1,2,1,100000001,610000004314,
17,,Spine,3,1,Image 1,2,1,100000001,610000004331,
10,,Spine,3,31,Image 1,14,1,100000001,610000004340,
9,,Spine,3,1,Image 1,2,1,100000001,610000004348,
13,,Spine,3,5,Image 1,1,1,100000001,610000004360,
12,,Spine,3,5,Image 1,1,1,100000001,610000004371,
8,,Spine,3,3,Image 1,1,1,100000001,610000004378,
6,,Spine,3,10,Image 1,8,1,100000001,610000004383,
7,,Spine,3,5,Image 1,1,1,100000001,610000004389,
7,,Spine,3,5,Image 1,1,1,100000001,610000004395,
4,,Spine,3,25,Image 1,8,1,100000001,610000004398,
4,,Spine,3,25,Image 1,8,1,100000001,610000004401,
3,,Spine,3,25,Image 1,8,1,100000001,610000004403,
11,,Spine,3,1,Image 1,2,1,100000001,610000004415,
7,,Spine,3,7,Image 1,6,1,100000001,610000004422,
6,,Spine,3,17,Image 1,8,1,100000001,610000004427,
6,,Spine,3,7,Image 1,6,1,100000001,610000004433,
5,,Spine,3,15,Image 1,6,1,100000001,610000004437,
3,,Spine,3,4,Image 1,3,1,100000001,610000004439,
4,,Spine,3,23,Image 1,8,1,100000001,610000004442,
4,,Spine,3,16,Image 1,6,1,100000001,610000004445,
3,,Spine,3,8,Image 1,7,1,100000001,610000004448,
5,,Spine,3,17,Image 1,8,1,100000001,610000004452,
6,,Spine,3,1,Image 1,2,1,100000001,610000004458,
7,,Spine,3,16,Image 1,7,1,100000001,610000004464,
6,,Spine,3,16,Image 1,7,1,100000001,610000004469,
5,,Spine,3,1,Image 1,2,1,100000001,610000004474,
6,,Spine,3,16,Image 1,7,1,100000001,610000004479,
4,,Spine,3,26,Image 1,11,1,100000001,610000004482,
4,,Spine,3,1,Image 1,2,1,100000001,610000004486,
4,,Spine,3,5,Image 1,2,1,100000001,610000004492,
3,,Spine,3,1,Image 1,2,1,100000001,610000004494,
4,,Spine,3,16,Image 1,7,1,100000001,610000004497,
3,,Spine,3,23,Image 1,8,1,100000001,610000004500,
4,,Spine,3,5,Image 1,2,1,100000001,610000004503,
3,,Spine,3,21,Image 1,9,1,100000001,610000004507,
5,,Spine,3,5,Image 1,2,1,100000001,610000004511,
4,,Spine,3,22,Image 1,10,1,100000001,610000004514,
3,,Spine,3,1,Image 1,2,1,100000001,610000004518,
5,,Spine,3,5,Image 1,2,1,100000001,610000004523,
4,,Spine,3,20,Image 1,9,1,100000001,610000004528,
3,,Spine,3,7,Image 1,6,1,100000001,610000004531,
3,,Spine,3,1,Image 1,2,1,100000001,610000004536,
3,,Spine,3,17,Image 1,8,1,100000001,610000004544,
3,,Spine,3,16,Image 1,7,1,100000001,610000004547,
3,,Spine,3,20,Image 1,9,1,100000001,610000004549,
3,,Spine,3,20,Image 1,9,1,100000001,610000004553,
3,,Spine,3,22,Image 1,12,1,100000001,610000004557,
2,,Spine,3,1,Image 1,2,1,100000001,610000004569,
2,,Spine,3,7,Image 1,6,1,100000001,610000004590,
2,,Spine,3,7,Image 1,6,1,100000001,610000004591,
2,,Spine,3,6,Image 1,1,1,100000001,610000004592,
2,,Spine,3,6,Image 1,1,1,100000001,610000004593,
2,,Spine,3,6,Image 1,1,1,100000001,610000004594,
2,,Spine,3,5,Image 1,1,1,100000001,610000004595,
2,,Spine,3,5,Image 1,1,1,100000001,610000004596,
2,,Spine,3,5,Image 1,1,1,100000001,610000004597,
2,,Spine,3,5,Image 1,1,1,100000001,610000004598,
2,,Spine,3,3,Image 1,2,1,100000001,610000004599,
2,,Spine,3,3,Image 1,2,1,100000001,610000004600,
2,,Spine,3,1,Image 1,1,1,100000001,610000004601,
2,,Spine,3,1,Image 1,2,1,100000001,610000004602,
2,,Spine,3,32,Image 1,13,1,100000001,610000004603,
2,,Spine,3,26,Image 1,11,1,100000001,610000004604,
2,,Spine,3,26,Image 1,11,1,100000001,610000004605,
2,,Spine,3,22,Image 1,10,1,100000001,610000004606,
2,,Spine,3,22,Image 1,10,1,100000001,610000004607,
2,,Spine,3,21,Image 1,9,1,100000001,610000004608,
2,,Spine,3,21,Image 1,9,1,100000001,610000004609,
2,,Spine,3,20,Image 1,9,1,100000001,610000004610,
2,,Spine,3,20,Image 1,9,1,100000001,610000004611,
2,,Spine,3,28,Image 1,12,1,100000001,610000004612,
2,,Spine,3,19,Image 1,10,1,100000001,610000004613,
2,,Spine,3,18,Image 1,9,1,100000001,610000004614,
2,,Spine,3,17,Image 1,7,1,100000001,610000004615,
2,,Spine,3,16,Image 1,7,1,100000001,610000004616,
2,,Spine,3,16,Image 1,7,1,100000001,610000004617,
2,,Spine,3,16,Image 1,7,1,100000001,610000004618,
2,,Spine,3,16,Image 1,6,1,100000001,610000004619,
2,,Spine,3,17,Image 1,8,1,100000001,610000004620,
2,,Spine,3,16,Image 1,7,1,100000001,610000004621,
2,,Spine,3,25,Image 1,7,1,100000001,610000004622,
2,,Spine,3,21,Image 1,8,1,100000001,610000004623,
2,,Spine,3,21,Image 1,8,1,100000001,610000004624,
2,,Spine,3,15,Image 1,7,1,100000001,610000004625,
2,,Spine,3,15,Image 1,7,1,100000001,610000004626,
