
Spine Center Intensity Sum Ch=6 Img=1
 ==================== 
Spine Center Intensity Sum,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
47,,Spine,6,6,Image 1,5,1,100000001,610000004280,
6,,Spine,6,15,Image 1,7,1,100000001,610000004293,
16,,Spine,6,1,Image 1,2,1,100000001,610000004304,
14,,Spine,6,1,Image 1,2,1,100000001,610000004314,
20,,Spine,6,1,Image 1,2,1,100000001,610000004331,
11,,Spine,6,31,Image 1,14,1,100000001,610000004340,
13,,Spine,6,1,Image 1,2,1,100000001,610000004348,
7,,Spine,6,5,Image 1,1,1,100000001,610000004360,
4,,Spine,6,5,Image 1,1,1,100000001,610000004371,
1,,Spine,6,3,Image 1,1,1,100000001,610000004378,
9,,Spine,6,10,Image 1,8,1,100000001,610000004383,
111,,Spine,6,5,Image 1,1,1,100000001,610000004389,
224,,Spine,6,5,Image 1,1,1,100000001,610000004395,
9,,Spine,6,25,Image 1,8,1,100000001,610000004398,
11,,Spine,6,25,Image 1,8,1,100000001,610000004401,
10,,Spine,6,25,Image 1,8,1,100000001,610000004403,
30,,Spine,6,1,Image 1,2,1,100000001,610000004415,
31,,Spine,6,7,Image 1,6,1,100000001,610000004422,
12,,Spine,6,17,Image 1,8,1,100000001,610000004427,
34,,Spine,6,7,Image 1,6,1,100000001,610000004433,
9,,Spine,6,15,Image 1,6,1,100000001,610000004437,
9,,Spine,6,4,Image 1,3,1,100000001,610000004439,
8,,Spine,6,23,Image 1,8,1,100000001,610000004442,
7,,Spine,6,16,Image 1,6,1,100000001,610000004445,
16,,Spine,6,8,Image 1,7,1,100000001,610000004448,
18,,Spine,6,17,Image 1,8,1,100000001,610000004452,
7,,Spine,6,1,Image 1,2,1,100000001,610000004458,
14,,Spine,6,16,Image 1,7,1,100000001,610000004464,
23,,Spine,6,16,Image 1,7,1,100000001,610000004469,
11,,Spine,6,1,Image 1,2,1,100000001,610000004474,
26,,Spine,6,16,Image 1,7,1,100000001,610000004479,
120,,Spine,6,26,Image 1,11,1,100000001,610000004482,
7,,Spine,6,1,Image 1,2,1,100000001,610000004486,
19,,Spine,6,5,Image 1,2,1,100000001,610000004492,
9,,Spine,6,1,Image 1,2,1,100000001,610000004494,
17,,Spine,6,16,Image 1,7,1,100000001,610000004497,
4,,Spine,6,23,Image 1,8,1,100000001,610000004500,
27,,Spine,6,5,Image 1,2,1,100000001,610000004503,
9,,Spine,6,21,Image 1,9,1,100000001,610000004507,
16,,Spine,6,5,Image 1,2,1,100000001,610000004511,
19,,Spine,6,22,Image 1,10,1,100000001,610000004514,
2,,Spine,6,1,Image 1,2,1,100000001,610000004518,
39,,Spine,6,5,Image 1,2,1,100000001,610000004523,
15,,Spine,6,20,Image 1,9,1,100000001,610000004528,
11,,Spine,6,7,Image 1,6,1,100000001,610000004531,
2,,Spine,6,1,Image 1,2,1,100000001,610000004536,
4,,Spine,6,17,Image 1,8,1,100000001,610000004544,
2,,Spine,6,16,Image 1,7,1,100000001,610000004547,
10,,Spine,6,20,Image 1,9,1,100000001,610000004549,
13,,Spine,6,20,Image 1,9,1,100000001,610000004553,
12,,Spine,6,22,Image 1,12,1,100000001,610000004557,
9,,Spine,6,1,Image 1,2,1,100000001,610000004569,
2,,Spine,6,7,Image 1,6,1,100000001,610000004590,
2,,Spine,6,7,Image 1,6,1,100000001,610000004591,
3,,Spine,6,6,Image 1,1,1,100000001,610000004592,
1,,Spine,6,6,Image 1,1,1,100000001,610000004593,
4,,Spine,6,6,Image 1,1,1,100000001,610000004594,
3,,Spine,6,5,Image 1,1,1,100000001,610000004595,
6,,Spine,6,5,Image 1,1,1,100000001,610000004596,
4,,Spine,6,5,Image 1,1,1,100000001,610000004597,
5,,Spine,6,5,Image 1,1,1,100000001,610000004598,
4,,Spine,6,3,Image 1,2,1,100000001,610000004599,
6,,Spine,6,3,Image 1,2,1,100000001,610000004600,
1,,Spine,6,1,Image 1,1,1,100000001,610000004601,
133,,Spine,6,1,Image 1,2,1,100000001,610000004602,
12,,Spine,6,32,Image 1,13,1,100000001,610000004603,
10,,Spine,6,26,Image 1,11,1,100000001,610000004604,
10,,Spine,6,26,Image 1,11,1,100000001,610000004605,
6,,Spine,6,22,Image 1,10,1,100000001,610000004606,
4,,Spine,6,22,Image 1,10,1,100000001,610000004607,
9,,Spine,6,21,Image 1,9,1,100000001,610000004608,
4,,Spine,6,21,Image 1,9,1,100000001,610000004609,
12,,Spine,6,20,Image 1,9,1,100000001,610000004610,
14,,Spine,6,20,Image 1,9,1,100000001,610000004611,
52,,Spine,6,28,Image 1,12,1,100000001,610000004612,
15,,Spine,6,19,Image 1,10,1,100000001,610000004613,
9,,Spine,6,18,Image 1,9,1,100000001,610000004614,
3,,Spine,6,17,Image 1,7,1,100000001,610000004615,
15,,Spine,6,16,Image 1,7,1,100000001,610000004616,
1,,Spine,6,16,Image 1,7,1,100000001,610000004617,
4,,Spine,6,16,Image 1,7,1,100000001,610000004618,
3,,Spine,6,16,Image 1,6,1,100000001,610000004619,
1,,Spine,6,17,Image 1,8,1,100000001,610000004620,
6,,Spine,6,16,Image 1,7,1,100000001,610000004621,
6,,Spine,6,25,Image 1,7,1,100000001,610000004622,
17,,Spine,6,21,Image 1,8,1,100000001,610000004623,
4,,Spine,6,21,Image 1,8,1,100000001,610000004624,
3,,Spine,6,15,Image 1,7,1,100000001,610000004625,
1,,Spine,6,15,Image 1,7,1,100000001,610000004626,
0,,Spine,6,15,Image 1,7,1,100000001,610000004627,
7,,Spine,6,8,Image 1,2,1,100000001,610000004628,
22,,Spine,6,7,Image 1,2,1,100000001,610000004629,
5,,Spine,6,4,Image 1,3,1,100000001,610000004630,
4,,Spine,6,0,Image 1,1,1,100000001,610000004631,
7,,Spine,6,0,Image 1,1,1,100000001,610000004632,
10,,Spine,6,9,Image 1,8,1,100000001,610000004633,
10,,Spine,6,9,Image 1,7,1,100000001,610000004634,
11,,Spine,6,9,Image 1,6,1,100000001,610000004635,
97,,Spine,6,7,Image 1,6,1,100000001,610000004636,
3,,Spine,6,8,Image 1,5,1,100000001,610000004637,
7,,Spine,6,7,Image 1,5,1,100000001,610000004638,
2,,Spine,6,6,Image 1,5,1,100000001,610000004639,
8,,Spine,6,7,Image 1,6,1,100000001,610000004640,
7,,Spine,6,7,Image 1,5,1,100000001,610000004641,
65,,Spine,6,2,Image 1,3,1,100000001,610000004642,
28,,Spine,6,2,Image 1,3,1,100000001,610000004643,
7,,Spine,6,1,Image 1,1,1,100000001,610000004646,
