
Segment No. Spines
 ==================== 
Segment No. Spines,Unit,Category,Depth,Level,Time,FilamentID,ID,
2,,Segment,7,6,1,100000001,510000000050,
1,,Segment,6,5,1,100000001,510000000095,
0,,Segment,5,4,1,100000001,510000000121,
0,,Segment,4,3,1,100000001,510000000143,
0,,Segment,3,2,1,100000001,510000000163,
0,,Segment,2,1,1,100000001,510000000195,
1,,Segment,1,1,1,100000001,510000000221,
0,,Segment,0,1,1,100000001,510000000252,
0,,Segment,31,13,1,100000001,510000000285,
0,,Segment,30,12,1,100000001,510000000295,
0,,Segment,29,12,1,100000001,510000000332,
0,,Segment,28,11,1,100000001,510000000380,
0,,Segment,27,11,1,100000001,510000000386,
3,,Segment,26,11,1,100000001,510000000435,
0,,Segment,25,11,1,100000001,510000000445,
0,,Segment,24,11,1,100000001,510000000451,
0,,Segment,23,11,1,100000001,510000000460,
0,,Segment,22,11,1,100000001,510000000479,
0,,Segment,21,10,1,100000001,510000000481,
5,,Segment,20,9,1,100000001,510000000493,
0,,Segment,19,9,1,100000001,510000000501,
0,,Segment,18,8,1,100000001,510000000508,
9,,Segment,16,7,1,100000001,510000000543,
1,,Segment,15,6,1,100000001,510000000552,
0,,Segment,14,6,1,100000001,510000000585,
0,,Segment,13,5,1,100000001,510000000603,
0,,Segment,12,4,1,100000001,510000000694,
0,,Segment,11,3,1,100000001,510000000707,
0,,Segment,10,2,1,100000001,510000000725,
0,,Segment,9,1,1,100000001,510000000755,
0,,Segment,8,1,1,100000001,510000000761,
0,,Segment,7,1,1,100000001,510000000769,
0,,Segment,6,1,1,100000001,510000000776,
2,,Segment,5,1,1,100000001,510000000803,
2,,Segment,4,1,1,100000001,510000000805,
1,,Segment,3,1,1,100000001,510000000815,
0,,Segment,2,1,1,100000001,510000000826,
0,,Segment,1,1,1,100000001,510000000829,
0,,Segment,33,14,1,100000001,510000000873,
1,,Segment,32,13,1,100000001,510000000902,
0,,Segment,31,13,1,100000001,510000000906,
0,,Segment,30,13,1,100000001,510000000942,
0,,Segment,33,13,1,100000001,510000000947,
1,,Segment,31,14,1,100000001,510000000976,
0,,Segment,32,14,1,100000001,510000000979,
0,,Segment,31,12,1,100000001,510000000994,
