
Spine Attachment Pt Time Index
 ==================== 
Spine Attachment Pt Time Index,Unit,Category,Depth,Level,Time,FilamentID,ID,
1,,Spine,4,2,1,100000000,610000006574,
1,,Spine,6,3,1,100000003,610000006576,
1,,Spine,2,2,1,100000000,610000006581,
1,,Spine,9,4,1,100000003,610000006589,
1,,Spine,2,3,1,100000003,610000006596,
1,,Spine,3,1,1,100000003,610000006601,
1,,Spine,3,4,1,100000001,610000006605,
1,,Spine,6,3,1,100000003,610000006608,
1,,Spine,6,3,1,100000003,610000006612,
1,,Spine,4,3,1,100000003,610000006634,
1,,Spine,12,6,1,100000003,610000006636,
1,,Spine,3,3,1,100000002,610000006643,
1,,Spine,1,2,1,100000002,610000006645,
1,,Spine,6,4,1,100000003,610000006648,
1,,Spine,12,5,1,100000003,610000006651,
1,,Spine,19,6,1,100000000,610000006656,
1,,Spine,5,2,1,100000000,610000006682,
1,,Spine,2,1,1,100000003,610000006684,
1,,Spine,8,3,1,100000003,610000006687,
1,,Spine,14,5,1,100000003,610000006695,
1,,Spine,2,2,1,100000002,610000006705,
1,,Spine,1,1,1,100000003,610000006707,
1,,Spine,1,2,1,100000000,610000006711,
1,,Spine,5,2,1,100000002,610000006719,
1,,Spine,23,7,1,100000000,610000006722,
1,,Spine,2,2,1,100000003,610000006726,
1,,Spine,3,1,1,100000000,610000006728,
1,,Spine,7,3,1,100000003,610000006735,
1,,Spine,15,5,1,100000000,610000006737,
1,,Spine,9,3,1,100000003,610000006740,
1,,Spine,0,1,1,100000002,610000006744,
1,,Spine,3,1,1,100000003,610000006755,
1,,Spine,2,1,1,100000003,610000006764,
1,,Spine,6,2,1,100000003,610000006777,
1,,Spine,0,1,1,100000000,610000006780,
1,,Spine,0,1,1,100000000,610000006783,
1,,Spine,6,4,1,100000003,610000006789,
1,,Spine,8,2,1,100000000,610000006791,
1,,Spine,21,6,1,100000000,610000006793,
1,,Spine,4,4,1,100000002,610000006795,
1,,Spine,9,5,1,100000003,610000006805,
1,,Spine,4,2,1,100000000,610000006808,
1,,Spine,2,2,1,100000000,610000006814,
1,,Spine,3,2,1,100000000,610000006818,
1,,Spine,7,4,1,100000002,610000006820,
1,,Spine,1,1,1,100000001,610000006826,
1,,Spine,5,3,1,100000003,610000006828,
1,,Spine,23,7,1,100000000,610000006839,
1,,Spine,23,7,1,100000000,610000006843,
1,,Spine,9,2,1,100000000,610000006845,
1,,Spine,8,3,1,100000003,610000006856,
1,,Spine,2,1,1,100000003,610000006865,
1,,Spine,3,2,1,100000003,610000006868,
1,,Spine,5,2,1,100000003,610000006870,
1,,Spine,9,2,1,100000000,610000006876,
1,,Spine,22,8,1,100000000,610000006880,
1,,Spine,2,2,1,100000002,610000006882,
1,,Spine,1,1,1,100000003,610000006892,
1,,Spine,2,3,1,100000003,610000006894,
1,,Spine,7,3,1,100000003,610000006901,
1,,Spine,9,1,1,100000003,610000006906,
1,,Spine,4,1,1,100000003,610000006910,
1,,Spine,9,3,1,100000003,610000006912,
1,,Spine,4,2,1,100000003,610000006914,
1,,Spine,3,3,1,100000002,610000006917,
1,,Spine,3,2,1,100000002,610000006937,
1,,Spine,3,2,1,100000000,610000006941,
1,,Spine,12,5,1,100000003,610000006952,
1,,Spine,16,4,1,100000000,610000006959,
1,,Spine,0,1,1,100000002,610000006961,
1,,Spine,8,3,1,100000003,610000006963,
1,,Spine,1,1,1,100000003,610000006965,
1,,Spine,21,8,1,100000000,610000006977,
1,,Spine,8,4,1,100000003,610000006980,
1,,Spine,16,4,1,100000000,610000006982,
1,,Spine,5,1,1,100000003,610000006987,
1,,Spine,0,1,1,100000000,610000007002,
1,,Spine,15,5,1,100000000,610000007020,
1,,Spine,1,2,1,100000002,610000007026,
1,,Spine,5,4,1,100000002,610000007031,
1,,Spine,17,4,1,100000000,610000007034,
1,,Spine,2,2,1,100000001,610000007036,
1,,Spine,5,5,1,100000002,610000007046,
1,,Spine,1,1,1,100000002,610000007052,
1,,Spine,5,2,1,100000003,610000007054,
1,,Spine,2,2,1,100000002,610000007059,
1,,Spine,0,1,1,100000000,610000007061,
1,,Spine,15,4,1,100000000,610000007063,
1,,Spine,1,2,1,100000002,610000007071,
1,,Spine,0,1,1,100000003,610000007080,
1,,Spine,0,1,1,100000000,610000007104,
1,,Spine,9,4,1,100000003,610000007123,
1,,Spine,0,1,1,100000000,610000007199,
1,,Spine,15,6,1,100000003,610000007203,
1,,Spine,7,3,1,100000003,610000007214,
1,,Spine,0,1,1,,610000007452,
1,,Spine,5,3,1,,610000007452,
1,,Spine,1,2,1,,610000007453,
1,,Spine,0,1,1,,610000007453,
1,,Spine,3,2,1,,610000007453,
1,,Spine,2,3,1,,610000007453,
1,,Spine,2,1,1,,610000007454,
1,,Spine,2,3,1,,610000007454,
1,,Spine,3,1,1,,610000007454,
1,,Spine,1,2,1,,610000007455,
1,,Spine,2,1,1,,610000007455,
1,,Spine,5,2,1,,610000007455,
1,,Spine,1,1,1,,610000007456,
1,,Spine,4,3,1,,610000007456,
1,,Spine,2,1,1,,610000007456,
1,,Spine,3,2,1,,610000007456,
1,,Spine,1,1,1,,610000007457,
1,,Spine,3,2,1,,610000007457,
1,,Spine,7,4,1,,610000007457,
1,,Spine,7,5,1,,610000007458,
1,,Spine,2,2,1,,610000007458,
1,,Spine,7,3,1,,610000007459,
1,,Spine,6,2,1,,610000007459,
1,,Spine,5,2,1,,610000007460,
1,,Spine,3,3,1,,610000007461,
1,,Spine,1,2,1,,610000007461,
1,,Spine,6,4,1,,610000007461,
1,,Spine,7,2,1,,610000007461,
1,,Spine,3,3,1,,610000007462,
1,,Spine,7,2,1,,610000007462,
1,,Spine,5,4,1,,610000007462,
1,,Spine,8,4,1,,610000007463,
1,,Spine,4,4,1,,610000007463,
1,,Spine,6,1,1,,610000007463,
1,,Spine,3,4,1,,610000007463,
1,,Spine,11,3,1,,610000007464,
1,,Spine,5,3,1,,610000007464,
1,,Spine,6,1,1,,610000007464,
1,,Spine,3,4,1,,610000007464,
1,,Spine,3,3,1,,610000007465,
1,,Spine,8,3,1,,610000007465,
1,,Spine,10,4,1,,610000007465,
1,,Spine,3,4,1,,610000007465,
1,,Spine,3,2,1,,610000007466,
1,,Spine,9,4,1,,610000007466,
1,,Spine,8,3,1,,610000007466,
1,,Spine,4,2,1,,610000007467,
1,,Spine,9,4,1,,610000007467,
1,,Spine,11,5,1,,610000007467,
1,,Spine,5,3,1,,610000007468,
1,,Spine,8,3,1,,610000007468,
1,,Spine,10,4,1,,610000007468,
1,,Spine,6,2,1,,610000007469,
1,,Spine,5,2,1,,610000007469,
1,,Spine,9,2,1,,610000007469,
1,,Spine,5,2,1,,610000007470,
1,,Spine,9,2,1,,610000007470,
1,,Spine,10,2,1,,610000007471,
1,,Spine,9,1,1,,610000007471,
1,,Spine,10,2,1,,610000007472,
1,,Spine,9,1,1,,610000007472,
1,,Spine,10,2,1,,610000007473,
1,,Spine,5,1,1,,610000007474,
1,,Spine,6,4,1,,610000007475,
1,,Spine,23,7,1,,610000007475,
1,,Spine,6,4,1,,610000007476,
1,,Spine,23,7,1,,610000007476,
1,,Spine,6,3,1,,610000007477,
1,,Spine,23,7,1,,610000007477,
1,,Spine,5,3,1,,610000007478,
1,,Spine,24,6,1,,610000007478,
1,,Spine,7,3,1,,610000007479,
1,,Spine,24,6,1,,610000007479,
1,,Spine,6,3,1,,610000007480,
1,,Spine,22,7,1,,610000007480,
1,,Spine,19,5,1,,610000007481,
1,,Spine,12,6,1,,610000007481,
1,,Spine,11,5,1,,610000007482,
1,,Spine,19,5,1,,610000007483,
1,,Spine,9,4,1,,610000007483,
1,,Spine,8,4,1,,610000007484,
1,,Spine,18,5,1,,610000007485,
1,,Spine,9,4,1,,610000007485,
1,,Spine,10,5,1,,610000007486,
1,,Spine,17,4,1,,610000007487,
1,,Spine,10,5,1,,610000007487,
1,,Spine,16,4,1,,610000007488,
1,,Spine,14,5,1,,610000007488,
1,,Spine,16,4,1,,610000007489,
1,,Spine,14,7,1,,610000007489,
1,,Spine,16,4,1,,610000007490,
1,,Spine,14,7,1,,610000007490,
1,,Spine,15,6,1,,610000007491,
1,,Spine,17,3,1,,610000007491,
1,,Spine,14,3,1,,610000007492,
