
Spine Part Min Diameter
 ==================== 
Spine Part Min Diameter Ground,Spine Part Min Diameter Head,Spine Part Min Diameter Neck,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.339596,0.164036,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000006693,
0.211729,0.183234,0.24375,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000006733,
0.274441,0.1625,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000006744,
0.187078,0.18278,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000006759,
0.449367,0.230259,0.27168,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000006780,
0.236111,0.187625,0.222349,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000006783,
0.211729,0.219223,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000006833,
0.185464,0.1625,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000006890,
0.31417,0.26314,0.316113,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000006923,
0.284841,0.258811,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000006961,
0.31417,0.24375,0.325317,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000006971,
0.440815,0.289789,0.505083,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000007002,
0.275741,0.171756,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000007061,
0.342344,0.281312,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000003,610000007080,
0.345272,0.185464,0.378472,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000007104,
0.31417,0.325317,0.325,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000007111,
0.417935,0.224398,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000007199,
0.348357,0.348357,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000007294,
0.31417,0.31417,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000007295,
