
Spine Intensity Max Ch=5 Img=1
 ==================== 
Spine Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
128,,Spine,5,4,Image 1,2,1,100000000,610000006574,
33,,Spine,5,6,Image 1,3,1,100000003,610000006576,
0,,Spine,5,2,Image 1,2,1,100000000,610000006581,
0,,Spine,5,9,Image 1,4,1,100000003,610000006589,
241,,Spine,5,3,Image 1,4,1,100000001,610000006593,
0,,Spine,5,2,Image 1,3,1,100000003,610000006596,
44,,Spine,5,3,Image 1,1,1,100000003,610000006601,
241,,Spine,5,3,Image 1,4,1,100000001,610000006605,
0,,Spine,5,6,Image 1,3,1,100000003,610000006608,
0,,Spine,5,6,Image 1,3,1,100000003,610000006612,
0,,Spine,5,3,Image 1,3,1,100000001,610000006626,
32,,Spine,5,9,Image 1,5,1,100000003,610000006632,
0,,Spine,5,4,Image 1,3,1,100000003,610000006634,
0,,Spine,5,12,Image 1,6,1,100000003,610000006636,
0,,Spine,5,6,Image 1,4,1,100000003,610000006639,
46,,Spine,5,3,Image 1,3,1,100000002,610000006643,
0,,Spine,5,1,Image 1,2,1,100000002,610000006645,
0,,Spine,5,6,Image 1,4,1,100000003,610000006648,
0,,Spine,5,12,Image 1,5,1,100000003,610000006651,
0,,Spine,5,6,Image 1,2,1,100000003,610000006653,
109,,Spine,5,19,Image 1,6,1,100000000,610000006656,
60,,Spine,5,9,Image 1,4,1,100000003,610000006660,
0,,Spine,5,11,Image 1,5,1,100000003,610000006662,
0,,Spine,5,3,Image 1,2,1,100000003,610000006668,
0,,Spine,5,2,Image 1,2,1,100000002,610000006674,
0,,Spine,5,1,Image 1,2,1,100000002,610000006679,
0,,Spine,5,5,Image 1,2,1,100000000,610000006682,
0,,Spine,5,2,Image 1,1,1,100000003,610000006684,
0,,Spine,5,8,Image 1,3,1,100000003,610000006687,
0,,Spine,5,3,Image 1,2,1,100000003,610000006691,
85,,Spine,5,0,Image 1,1,1,100000000,610000006693,
58,,Spine,5,14,Image 1,5,1,100000003,610000006695,
0,,Spine,5,6,Image 1,4,1,100000003,610000006698,
0,,Spine,5,5,Image 1,4,1,100000002,610000006703,
47,,Spine,5,2,Image 1,2,1,100000002,610000006705,
0,,Spine,5,1,Image 1,1,1,100000003,610000006707,
21,,Spine,5,3,Image 1,2,1,100000000,610000006709,
0,,Spine,5,1,Image 1,2,1,100000000,610000006711,
0,,Spine,5,3,Image 1,1,1,100000001,610000006713,
0,,Spine,5,24,Image 1,6,1,100000000,610000006717,
0,,Spine,5,5,Image 1,2,1,100000002,610000006719,
0,,Spine,5,23,Image 1,7,1,100000000,610000006722,
0,,Spine,5,2,Image 1,2,1,100000003,610000006726,
0,,Spine,5,3,Image 1,1,1,100000000,610000006728,
0,,Spine,5,0,Image 1,1,1,100000000,610000006733,
23,,Spine,5,7,Image 1,3,1,100000003,610000006735,
0,,Spine,5,15,Image 1,5,1,100000000,610000006737,
0,,Spine,5,9,Image 1,3,1,100000003,610000006740,
0,,Spine,5,0,Image 1,1,1,100000002,610000006744,
0,,Spine,5,1,Image 1,2,1,100000002,610000006749,
0,,Spine,5,9,Image 1,3,1,100000003,610000006752,
0,,Spine,5,3,Image 1,1,1,100000003,610000006755,
0,,Spine,5,0,Image 1,1,1,100000000,610000006759,
0,,Spine,5,4,Image 1,3,1,100000003,610000006761,
0,,Spine,5,2,Image 1,1,1,100000003,610000006764,
