
Soma Intensity Mean Ch=5 Img=1
 ==================== 
Soma Intensity Mean,Unit,Category,Channel,Image,Time,FilamentID,ID,
1.02711,,Soma,5,Image 1,1,100000000,800000000,
0,,Soma,5,Image 1,1,100000001,800000001,
0.625394,,Soma,5,Image 1,1,100000002,800000002,
0.0507329,,Soma,5,Image 1,1,100000003,800000003,
