
Segment Center Intensity Min Ch=4 Img=1
 ==================== 
Segment Center Intensity Min,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0,,Segment,4,3,Image 1,4,1,100000001,510000000105,
0,,Segment,4,2,Image 1,3,1,100000001,510000000112,
0,,Segment,4,1,Image 1,2,1,100000001,510000000120,
0,,Segment,4,0,Image 1,1,1,100000001,510000000133,
0,,Segment,4,16,Image 1,7,1,100000003,510000000159,
0,,Segment,4,15,Image 1,6,1,100000003,510000000190,
0,,Segment,4,14,Image 1,6,1,100000003,510000000207,
0,,Segment,4,13,Image 1,6,1,100000003,510000000212,
0,,Segment,4,12,Image 1,6,1,100000003,510000000245,
0,,Segment,4,11,Image 1,5,1,100000003,510000000262,
0,,Segment,4,10,Image 1,5,1,100000003,510000000281,
0,,Segment,4,9,Image 1,4,1,100000003,510000000299,
0,,Segment,4,8,Image 1,4,1,100000003,510000000314,
0,,Segment,4,7,Image 1,3,1,100000003,510000000323,
0,,Segment,4,6,Image 1,3,1,100000003,510000000329,
0,,Segment,4,4,Image 1,2,1,100000003,510000000341,
0,,Segment,4,3,Image 1,1,1,100000003,510000000356,
0,,Segment,4,2,Image 1,1,1,100000003,510000000361,
0,,Segment,4,1,Image 1,1,1,100000003,510000000373,
0,,Segment,4,0,Image 1,1,1,100000003,510000000381,
0,,Segment,4,16,Image 1,6,1,100000003,510000000412,
0,,Segment,4,14,Image 1,7,1,100000003,510000000439,
0,,Segment,4,13,Image 1,7,1,100000003,510000000441,
0,,Segment,4,15,Image 1,7,1,100000003,510000000445,
0,,Segment,4,14,Image 1,7,1,100000003,510000000455,
0,,Segment,4,14,Image 1,8,1,100000003,510000000460,
0,,Segment,4,6,Image 1,3,1,100000003,510000000467,
0,,Segment,4,5,Image 1,2,1,100000003,510000000492,
0,,Segment,4,4,Image 1,2,1,100000003,510000000505,
0,,Segment,4,3,Image 1,2,1,100000003,510000000542,
0,,Segment,4,2,Image 1,1,1,100000003,510000000544,
0,,Segment,4,1,Image 1,1,1,100000003,510000000587,
0,,Segment,4,0,Image 1,1,1,100000003,510000000625,
0,,Segment,4,5,Image 1,4,1,100000003,510000000684,
0,,Segment,4,4,Image 1,3,1,100000003,510000000703,
0,,Segment,4,3,Image 1,2,1,100000003,510000000718,
0,,Segment,4,2,Image 1,2,1,100000003,510000000737,
0,,Segment,4,6,Image 1,2,1,100000003,510000000766,
0,,Segment,4,5,Image 1,3,1,100000003,510000000772,
0,,Segment,4,4,Image 1,2,1,100000003,510000000797,
0,,Segment,4,5,Image 1,3,1,100000003,510000000815,
0,,Segment,4,5,Image 1,4,1,100000003,510000000817,
0,,Segment,4,5,Image 1,3,1,100000003,510000000819,
