
Soma Intensity StdDev Ch=1 Img=1
 ==================== 
Soma Intensity StdDev,Unit,Category,Channel,Image,Time,FilamentID,ID,
8.4783,,Soma,1,Image 1,1,100000000,800000000,
1.63792,,Soma,1,Image 1,1,100000001,800000001,
5.8055,,Soma,1,Image 1,1,100000002,800000002,
1.93783,,Soma,1,Image 1,1,100000003,800000003,
