
Spine Number of Voxel Ch=4 Img=1
 ==================== 
Spine Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
53,,Spine,4,4,Image 1,2,1,100000000,610000006574,
60,,Spine,4,6,Image 1,3,1,100000003,610000006576,
76,,Spine,4,2,Image 1,2,1,100000000,610000006581,
128,,Spine,4,9,Image 1,4,1,100000003,610000006589,
128,,Spine,4,3,Image 1,4,1,100000001,610000006593,
131,,Spine,4,2,Image 1,3,1,100000003,610000006596,
292,,Spine,4,3,Image 1,1,1,100000003,610000006601,
115,,Spine,4,3,Image 1,4,1,100000001,610000006605,
104,,Spine,4,6,Image 1,3,1,100000003,610000006608,
89,,Spine,4,6,Image 1,3,1,100000003,610000006612,
1327,,Spine,4,3,Image 1,3,1,100000001,610000006626,
116,,Spine,4,9,Image 1,5,1,100000003,610000006632,
97,,Spine,4,4,Image 1,3,1,100000003,610000006634,
78,,Spine,4,12,Image 1,6,1,100000003,610000006636,
79,,Spine,4,6,Image 1,4,1,100000003,610000006639,
164,,Spine,4,3,Image 1,3,1,100000002,610000006643,
35,,Spine,4,1,Image 1,2,1,100000002,610000006645,
121,,Spine,4,6,Image 1,4,1,100000003,610000006648,
144,,Spine,4,12,Image 1,5,1,100000003,610000006651,
82,,Spine,4,6,Image 1,2,1,100000003,610000006653,
261,,Spine,4,19,Image 1,6,1,100000000,610000006656,
117,,Spine,4,9,Image 1,4,1,100000003,610000006660,
98,,Spine,4,11,Image 1,5,1,100000003,610000006662,
244,,Spine,4,3,Image 1,2,1,100000003,610000006668,
250,,Spine,4,2,Image 1,2,1,100000002,610000006674,
214,,Spine,4,1,Image 1,2,1,100000002,610000006679,
18,,Spine,4,5,Image 1,2,1,100000000,610000006682,
79,,Spine,4,2,Image 1,1,1,100000003,610000006684,
92,,Spine,4,8,Image 1,3,1,100000003,610000006687,
235,,Spine,4,3,Image 1,2,1,100000003,610000006691,
124,,Spine,4,0,Image 1,1,1,100000000,610000006693,
80,,Spine,4,14,Image 1,5,1,100000003,610000006695,
97,,Spine,4,6,Image 1,4,1,100000003,610000006698,
52,,Spine,4,5,Image 1,4,1,100000002,610000006703,
304,,Spine,4,2,Image 1,2,1,100000002,610000006705,
56,,Spine,4,1,Image 1,1,1,100000003,610000006707,
80,,Spine,4,3,Image 1,2,1,100000000,610000006709,
43,,Spine,4,1,Image 1,2,1,100000000,610000006711,
