
Spine Center Intensity Median Ch=1 Img=1
 ==================== 
Spine Center Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
2,,Spine,1,19,Image 1,5,1,100000000,610000007262,
1.50098,,Spine,1,19,Image 1,4,1,100000000,610000007263,
5.00195,,Spine,1,18,Image 1,5,1,100000000,610000007264,
7.00195,,Spine,1,17,Image 1,4,1,100000000,610000007265,
11.0039,,Spine,1,17,Image 1,4,1,100000000,610000007266,
3.00195,,Spine,1,16,Image 1,4,1,100000000,610000007267,
3.50195,,Spine,1,16,Image 1,4,1,100000000,610000007268,
5.50195,,Spine,1,16,Image 1,4,1,100000000,610000007269,
1.00195,,Spine,1,17,Image 1,3,1,100000000,610000007270,
2.50098,,Spine,1,14,Image 1,3,1,100000000,610000007271,
2.50098,,Spine,1,14,Image 1,3,1,100000000,610000007272,
1.50098,,Spine,1,12,Image 1,2,1,100000000,610000007273,
1.00195,,Spine,1,10,Image 1,2,1,100000000,610000007274,
9.00781,,Spine,1,10,Image 1,2,1,100000000,610000007275,
2,,Spine,1,10,Image 1,2,1,100000000,610000007276,
3.00391,,Spine,1,9,Image 1,2,1,100000000,610000007277,
22.5039,,Spine,1,9,Image 1,2,1,100000000,610000007278,
3.00391,,Spine,1,11,Image 1,5,1,100000000,610000007279,
5.00391,,Spine,1,10,Image 1,4,1,100000000,610000007280,
3.00391,,Spine,1,8,Image 1,3,1,100000000,610000007281,
6,,Spine,1,8,Image 1,3,1,100000000,610000007282,
1,,Spine,1,6,Image 1,1,1,100000000,610000007283,
6.50098,,Spine,1,6,Image 1,1,1,100000000,610000007284,
1.50098,,Spine,1,7,Image 1,2,1,100000000,610000007285,
2.00195,,Spine,1,7,Image 1,2,1,100000000,610000007286,
1.50195,,Spine,1,6,Image 1,2,1,100000000,610000007287,
2.00195,,Spine,1,6,Image 1,2,1,100000000,610000007288,
16.0156,,Spine,1,5,Image 1,2,1,100000000,610000007289,
1.50195,,Spine,1,3,Image 1,2,1,100000000,610000007290,
1.00195,,Spine,1,3,Image 1,2,1,100000000,610000007291,
2.00195,,Spine,1,2,Image 1,1,1,100000000,610000007292,
0,,Spine,1,2,Image 1,1,1,100000000,610000007293,
3,,Spine,1,0,Image 1,1,1,100000000,610000007294,
1.50098,,Spine,1,0,Image 1,1,1,100000000,610000007295,
1,,Spine,1,4,Image 1,2,1,100000000,610000007296,
3,,Spine,1,4,Image 1,2,1,100000000,610000007297,
1,,Spine,1,3,Image 1,1,1,100000000,610000007298,
1.00195,,Spine,1,2,Image 1,1,1,100000000,610000007299,
1.00195,,Spine,1,1,Image 1,2,1,100000000,610000007300,
1.00195,,Spine,1,1,Image 1,2,1,100000000,610000007301,
2.50391,,Spine,1,6,Image 1,2,1,100000000,610000007302,
6.00391,,Spine,1,5,Image 1,1,1,100000000,610000007303,
5.50781,,Spine,1,5,Image 1,1,1,100000000,610000007304,
4.50391,,Spine,1,6,Image 1,3,1,100000000,610000007305,
1.00195,,Spine,1,6,Image 1,2,1,100000000,610000007306,
4.50098,,Spine,1,5,Image 1,2,1,100000000,610000007307,
3.50098,,Spine,1,5,Image 1,2,1,100000000,610000007308,
1.00195,,Spine,1,3,Image 1,1,1,100000000,610000007309,
0,,Spine,1,1,Image 1,1,1,100000000,610000007310,
1.00195,,Spine,1,1,Image 1,2,1,100000000,610000007311,
0.500977,,Spine,1,5,Image 1,2,1,100000000,610000007312,
1.00195,,Spine,1,5,Image 1,2,1,100000000,610000007313,
0,,Spine,1,4,Image 1,1,1,100000000,610000007314,
2.50098,,Spine,1,4,Image 1,1,1,100000000,610000007315,
2.50098,,Spine,1,4,Image 1,1,1,100000000,610000007316,
3.00391,,Spine,1,3,Image 1,2,1,100000000,610000007317,
2.50391,,Spine,1,2,Image 1,2,1,100000000,610000007318,
1,,Spine,1,1,Image 1,1,1,100000000,610000007319,
1.00195,,Spine,1,1,Image 1,1,1,100000000,610000007320,
1.50098,,Spine,1,1,Image 1,1,1,100000000,610000007321,
1.50098,,Spine,1,0,Image 1,1,1,100000000,610000007322,
9.50098,,Spine,1,3,Image 1,4,1,100000001,610000007326,
21.0156,,Spine,1,3,Image 1,4,1,100000001,610000007327,
2.50098,,Spine,1,3,Image 1,4,1,100000001,610000007328,
7,,Spine,1,3,Image 1,3,1,100000001,610000007329,
1.00195,,Spine,1,3,Image 1,3,1,100000001,610000007330,
1.00195,,Spine,1,2,Image 1,3,1,100000001,610000007331,
0,,Spine,1,2,Image 1,3,1,100000001,610000007332,
0,,Spine,1,2,Image 1,2,1,100000001,610000007333,
1.00195,,Spine,1,3,Image 1,2,1,100000001,610000007334,
1.00195,,Spine,1,3,Image 1,1,1,100000001,610000007335,
1.50098,,Spine,1,3,Image 1,1,1,100000001,610000007336,
0,,Spine,1,2,Image 1,1,1,100000001,610000007337,
2,,Spine,1,1,Image 1,1,1,100000001,610000007338,
2.50195,,Spine,1,0,Image 1,1,1,100000001,610000007339,
3.50098,,Spine,1,2,Image 1,1,1,100000002,610000007340,
2,,Spine,1,1,Image 1,2,1,100000002,610000007341,
0.500977,,Spine,1,0,Image 1,1,1,100000002,610000007342,
0.500977,,Spine,1,0,Image 1,1,1,100000002,610000007344,
0.500977,,Spine,1,0,Image 1,1,1,100000002,610000007345,
3.00391,,Spine,1,7,Image 1,5,1,100000002,610000007353,
1.00195,,Spine,1,7,Image 1,4,1,100000002,610000007354,
2.00195,,Spine,1,4,Image 1,3,1,100000002,610000007355,
1.00195,,Spine,1,5,Image 1,2,1,100000002,610000007356,
39.5312,,Spine,1,5,Image 1,2,1,100000002,610000007359,
12.5039,,Spine,1,5,Image 1,3,1,100000002,610000007360,
2.00195,,Spine,1,4,Image 1,2,1,100000002,610000007361,
2.50195,,Spine,1,3,Image 1,2,1,100000002,610000007362,
6.50098,,Spine,1,5,Image 1,4,1,100000002,610000007363,
2,,Spine,1,4,Image 1,4,1,100000002,610000007364,
8.50098,,Spine,1,5,Image 1,3,1,100000002,610000007365,
10.0039,,Spine,1,3,Image 1,3,1,100000002,610000007366,
4.50195,,Spine,1,1,Image 1,2,1,100000002,610000007367,
4.00195,,Spine,1,1,Image 1,1,1,100000002,610000007368,
5.50391,,Spine,1,1,Image 1,1,1,100000002,610000007369,
12.0078,,Spine,1,1,Image 1,1,1,100000002,610000007372,
0.500977,,Spine,1,15,Image 1,6,1,100000003,610000007373,
0,,Spine,1,15,Image 1,6,1,100000003,610000007374,
1,,Spine,1,14,Image 1,7,1,100000003,610000007375,
3.50098,,Spine,1,14,Image 1,7,1,100000003,610000007376,
12.002,,Spine,1,14,Image 1,5,1,100000003,610000007377,
2,,Spine,1,10,Image 1,5,1,100000003,610000007378,
1.00195,,Spine,1,10,Image 1,5,1,100000003,610000007379,
1.50098,,Spine,1,9,Image 1,4,1,100000003,610000007380,
7.00391,,Spine,1,8,Image 1,4,1,100000003,610000007381,
2.50098,,Spine,1,12,Image 1,6,1,100000003,610000007382,
2.50391,,Spine,1,11,Image 1,5,1,100000003,610000007383,
0,,Spine,1,9,Image 1,4,1,100000003,610000007384,
1,,Spine,1,6,Image 1,3,1,100000003,610000007385,
10.002,,Spine,1,7,Image 1,3,1,100000003,610000007386,
12.5078,,Spine,1,6,Image 1,4,1,100000003,610000007387,
2.50391,,Spine,1,6,Image 1,4,1,100000003,610000007388,
9.00195,,Spine,1,6,Image 1,3,1,100000003,610000007389,
8.00781,,Spine,1,5,Image 1,3,1,100000003,610000007390,
0.500977,,Spine,1,8,Image 1,4,1,100000003,610000007391,
2,,Spine,1,11,Image 1,3,1,100000003,610000007392,
1.50098,,Spine,1,10,Image 1,4,1,100000003,610000007393,
12,,Spine,1,9,Image 1,4,1,100000003,610000007394,
3.00195,,Spine,1,9,Image 1,4,1,100000003,610000007395,
1.50098,,Spine,1,8,Image 1,3,1,100000003,610000007396,
2.00195,,Spine,1,6,Image 1,2,1,100000003,610000007397,
0.500977,,Spine,1,5,Image 1,2,1,100000003,610000007398,
2.50098,,Spine,1,9,Image 1,1,1,100000003,610000007399,
3.50098,,Spine,1,9,Image 1,1,1,100000003,610000007400,
3,,Spine,1,7,Image 1,1,1,100000003,610000007401,
3.50098,,Spine,1,5,Image 1,1,1,100000003,610000007402,
3.50391,,Spine,1,9,Image 1,3,1,100000003,610000007403,
1.00195,,Spine,1,7,Image 1,3,1,100000003,610000007404,
2,,Spine,1,7,Image 1,3,1,100000003,610000007405,
0.500977,,Spine,1,6,Image 1,4,1,100000003,610000007406,
1.50098,,Spine,1,6,Image 1,4,1,100000003,610000007407,
10.0078,,Spine,1,4,Image 1,2,1,100000003,610000007408,
0.500977,,Spine,1,1,Image 1,1,1,100000003,610000007409,
1.50098,,Spine,1,5,Image 1,3,1,100000003,610000007410,
1.50195,,Spine,1,2,Image 1,3,1,100000003,610000007411,
1,,Spine,1,2,Image 1,3,1,100000003,610000007412,
1.00195,,Spine,1,1,Image 1,2,1,100000003,610000007413,
0,,Spine,1,10,Image 1,5,1,100000003,610000007415,
2.00195,,Spine,1,8,Image 1,3,1,100000003,610000007416,
8.00781,,Spine,1,6,Image 1,3,1,100000003,610000007417,
7.50781,,Spine,1,4,Image 1,2,1,100000003,610000007418,
12.501,,Spine,1,4,Image 1,3,1,100000003,610000007419,
21.0156,,Spine,1,3,Image 1,2,1,100000003,610000007420,
10.501,,Spine,1,2,Image 1,2,1,100000003,610000007421,
4,,Spine,1,2,Image 1,2,1,100000003,610000007422,
5.50781,,Spine,1,2,Image 1,2,1,100000003,610000007423,
12.0078,,Spine,1,3,Image 1,2,1,100000003,610000007424,
5.00781,,Spine,1,5,Image 1,2,1,100000003,610000007425,
2.00391,,Spine,1,5,Image 1,2,1,100000003,610000007426,
1.00195,,Spine,1,3,Image 1,1,1,100000003,610000007427,
3.50098,,Spine,1,2,Image 1,2,1,100000003,610000007428,
0,,Spine,1,0,Image 1,1,1,100000003,610000007429,
3.00391,,Spine,1,1,Image 1,1,1,100000003,610000007430,
1.50098,,Spine,1,5,Image 1,3,1,100000003,610000007431,
0,,Spine,1,5,Image 1,3,1,100000003,610000007432,
1,,Spine,1,4,Image 1,2,1,100000003,610000007433,
1.50098,,Spine,1,4,Image 1,3,1,100000003,610000007434,
0,,Spine,1,3,Image 1,2,1,100000003,610000007435,
1.50098,,Spine,1,4,Image 1,1,1,100000003,610000007436,
2.00195,,Spine,1,4,Image 1,3,1,100000003,610000007437,
2.00391,,Spine,1,2,Image 1,2,1,100000003,610000007438,
2.00391,,Spine,1,1,Image 1,1,1,100000003,610000007439,
1.50098,,Spine,1,0,Image 1,1,1,100000003,610000007440,
1.00195,,Spine,1,0,Image 1,1,1,100000003,610000007441,
3.00391,,Spine,1,12,Image 1,5,1,100000003,610000007442,
1,,Spine,1,11,Image 1,5,1,100000003,610000007443,
2.50391,,Spine,1,9,Image 1,4,1,100000003,610000007444,
0.500977,,Spine,1,8,Image 1,3,1,100000003,610000007445,
2,,Spine,1,8,Image 1,3,1,100000003,610000007446,
3,,Spine,1,5,Image 1,3,1,100000003,610000007447,
0.500977,,Spine,1,3,Image 1,2,1,100000003,610000007448,
2,,Spine,1,3,Image 1,1,1,100000003,610000007449,
1.00195,,Spine,1,2,Image 1,1,1,100000003,610000007450,
