
Spine Neck Min Diameter
 ==================== 
Spine Neck Min Diameter,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.304688,µm,Spine,9,3,1,100000003,610000006740,
0.274441,µm,Spine,0,1,1,100000002,610000006744,
0.325,µm,Spine,1,2,1,100000002,610000006749,
0.180587,µm,Spine,9,3,1,100000003,610000006752,
0.21582,µm,Spine,3,1,1,100000003,610000006755,
0.187078,µm,Spine,0,1,1,100000000,610000006759,
0.256445,µm,Spine,4,3,1,100000003,610000006761,
0.314928,µm,Spine,2,1,1,100000003,610000006764,
0.237523,µm,Spine,14,7,1,100000003,610000006769,
0.343716,µm,Spine,2,3,1,100000001,610000006775,
0.174554,µm,Spine,6,2,1,100000003,610000006777,
0.27168,µm,Spine,0,1,1,100000000,610000006780,
0.222349,µm,Spine,0,1,1,100000000,610000006783,
0.212688,µm,Spine,2,1,1,100000000,610000006786,
0.1625,µm,Spine,6,4,1,100000003,610000006789,
0.24375,µm,Spine,8,2,1,100000000,610000006791,
0.200335,µm,Spine,21,6,1,100000000,610000006793,
0.369205,µm,Spine,4,4,1,100000002,610000006795,
0.1625,µm,Spine,5,2,1,100000000,610000006801,
0.244322,µm,Spine,9,5,1,100000003,610000006805,
0.24375,µm,Spine,4,2,1,100000000,610000006808,
0,µm,Spine,1,1,1,100000002,610000006812,
0.423102,µm,Spine,2,2,1,100000000,610000006814,
0.300521,µm,Spine,3,2,1,100000000,610000006818,
0,µm,Spine,7,4,1,100000002,610000006820,
0.206938,µm,Spine,3,2,1,100000000,610000006823,
0.340842,µm,Spine,1,1,1,100000001,610000006826,
0.306946,µm,Spine,5,3,1,100000003,610000006828,
0.259323,µm,Spine,3,2,1,100000003,610000006831,
0.211729,µm,Spine,0,1,1,100000000,610000006833,
0.237402,µm,Spine,6,3,1,100000003,610000006835,
0.21343,µm,Spine,4,1,1,100000000,610000006837,
0.219788,µm,Spine,23,7,1,100000000,610000006839,
0.275376,µm,Spine,7,1,1,100000000,610000006841,
0.190478,µm,Spine,23,7,1,100000000,610000006843,
0.278667,µm,Spine,9,2,1,100000000,610000006845,
0.409424,µm,Spine,2,3,1,100000001,610000006849,
0,µm,Spine,1,1,1,100000003,610000006852,
0.34116,µm,Spine,8,4,1,100000003,610000006854,
0.304758,µm,Spine,8,3,1,100000003,610000006856,
0.356938,µm,Spine,3,3,1,100000001,610000006859,
0.477743,µm,Spine,2,2,1,100000003,610000006863,
0.239119,µm,Spine,2,1,1,100000003,610000006865,
0.255177,µm,Spine,3,2,1,100000003,610000006868,
0.258339,µm,Spine,5,2,1,100000003,610000006870,
0,µm,Spine,9,2,1,100000000,610000006876,
0,µm,Spine,22,8,1,100000000,610000006880,
0.298254,µm,Spine,2,2,1,100000002,610000006882,
0,µm,Spine,5,2,1,100000000,610000006886,
0.185464,µm,Spine,0,1,1,100000000,610000006890,
0.259296,µm,Spine,1,1,1,100000003,610000006892,
0.229263,µm,Spine,2,3,1,100000003,610000006894,
0,µm,Spine,5,2,1,100000000,610000006898,
0.24375,µm,Spine,7,3,1,100000003,610000006901,
0.258185,µm,Spine,9,1,1,100000003,610000006906,
0,µm,Spine,10,2,1,100000000,610000006908,
0.260913,µm,Spine,4,1,1,100000003,610000006910,
0.265219,µm,Spine,9,3,1,100000003,610000006912,
0.296823,µm,Spine,4,2,1,100000003,610000006914,
0.281094,µm,Spine,3,3,1,100000002,610000006917,
0.31417,µm,Spine,0,1,1,100000000,610000006923,
0.200788,µm,Spine,9,4,1,100000003,610000006934,
0.339174,µm,Spine,3,2,1,100000002,610000006937,
0,µm,Spine,1,1,1,100000002,610000006939,
0.323132,µm,Spine,3,2,1,100000000,610000006941,
0.256939,µm,Spine,2,3,1,100000001,610000006945,
0.353636,µm,Spine,23,7,1,100000000,610000006949,
0.182812,µm,Spine,12,5,1,100000003,610000006952,
0,µm,Spine,16,4,1,100000000,610000006959,
0,µm,Spine,0,1,1,100000002,610000006961,
0.176348,µm,Spine,8,3,1,100000003,610000006963,
0.397824,µm,Spine,1,1,1,100000003,610000006965,
0.31417,µm,Spine,0,1,1,100000000,610000006971,
0,µm,Spine,1,1,1,100000002,610000006973,
0.425356,µm,Spine,2,3,1,100000001,610000006975,
0.423189,µm,Spine,21,8,1,100000000,610000006977,
0.24375,µm,Spine,8,4,1,100000003,610000006980,
0.276051,µm,Spine,16,4,1,100000000,610000006982,
0,µm,Spine,1,1,1,100000003,610000006984,
0.300722,µm,Spine,5,1,1,100000003,610000006987,
0.352799,µm,Spine,17,4,1,100000000,610000006996,
0.538281,µm,Spine,0,1,1,100000000,610000007002,
0.279425,µm,Spine,7,2,1,100000000,610000007006,
0.35293,µm,Spine,15,5,1,100000000,610000007020,
0,µm,Spine,1,1,1,100000003,610000007024,
0,µm,Spine,1,2,1,100000002,610000007026,
0.235951,µm,Spine,5,4,1,100000002,610000007031,
0.257715,µm,Spine,17,4,1,100000000,610000007034,
0,µm,Spine,2,2,1,100000001,610000007036,
0.331191,µm,Spine,16,4,1,100000000,610000007038,
0,µm,Spine,1,1,1,100000002,610000007041,
0.230026,µm,Spine,5,5,1,100000002,610000007046,
0.272973,µm,Spine,1,1,1,100000002,610000007052,
0.254129,µm,Spine,5,2,1,100000003,610000007054,
0.364217,µm,Spine,4,2,1,100000003,610000007056,
0,µm,Spine,2,2,1,100000002,610000007059,
0.275741,µm,Spine,0,1,1,100000000,610000007061,
0,µm,Spine,15,4,1,100000000,610000007063,
0,µm,Spine,1,1,1,100000002,610000007069,
0,µm,Spine,1,2,1,100000002,610000007071,
0.271515,µm,Spine,7,3,1,100000003,610000007074,
0.430802,µm,Spine,15,4,1,100000000,610000007076,
0,µm,Spine,0,1,1,100000003,610000007080,
0,µm,Spine,1,1,1,100000002,610000007082,
0,µm,Spine,1,1,1,100000003,610000007088,
0.345272,µm,Spine,0,1,1,100000000,610000007104,
0.31417,µm,Spine,0,1,1,100000000,610000007111,
0.272985,µm,Spine,9,4,1,100000003,610000007123,
0.364767,µm,Spine,14,4,1,100000000,610000007134,
0,µm,Spine,1,1,1,100000002,610000007140,
0.264157,µm,Spine,4,2,1,100000002,610000007142,
0,µm,Spine,2,3,1,100000001,610000007150,
0,µm,Spine,1,1,1,100000003,610000007152,
0,µm,Spine,1,1,1,100000002,610000007159,
0,µm,Spine,5,2,1,100000000,610000007164,
0,µm,Spine,1,1,1,100000002,610000007184,
0,µm,Spine,1,1,1,100000003,610000007187,
0,µm,Spine,0,1,1,100000000,610000007199,
0,µm,Spine,15,6,1,100000003,610000007203,
0.29834,µm,Spine,7,3,1,100000003,610000007214,
0,µm,Spine,23,7,1,100000000,610000007240,
0,µm,Spine,23,7,1,100000000,610000007241,
0,µm,Spine,22,8,1,100000000,610000007242,
0,µm,Spine,19,7,1,100000000,610000007243,
0,µm,Spine,19,8,1,100000000,610000007244,
0,µm,Spine,19,8,1,100000000,610000007245,
0,µm,Spine,15,4,1,100000000,610000007246,
0,µm,Spine,15,4,1,100000000,610000007247,
0,µm,Spine,14,4,1,100000000,610000007248,
0,µm,Spine,14,5,1,100000000,610000007249,
0,µm,Spine,13,3,1,100000000,610000007250,
0,µm,Spine,11,3,1,100000000,610000007251,
0,µm,Spine,11,3,1,100000000,610000007252,
0,µm,Spine,23,7,1,100000000,610000007253,
0,µm,Spine,23,7,1,100000000,610000007254,
0,µm,Spine,23,7,1,100000000,610000007255,
0,µm,Spine,23,7,1,100000000,610000007256,
0,µm,Spine,24,6,1,100000000,610000007257,
0,µm,Spine,24,6,1,100000000,610000007258,
0,µm,Spine,22,7,1,100000000,610000007259,
0,µm,Spine,19,5,1,100000000,610000007260,
0,µm,Spine,19,5,1,100000000,610000007261,
0,µm,Spine,19,5,1,100000000,610000007262,
0,µm,Spine,19,4,1,100000000,610000007263,
0,µm,Spine,18,5,1,100000000,610000007264,
0,µm,Spine,17,4,1,100000000,610000007265,
0,µm,Spine,17,4,1,100000000,610000007266,
0,µm,Spine,16,4,1,100000000,610000007267,
0,µm,Spine,16,4,1,100000000,610000007268,
0,µm,Spine,16,4,1,100000000,610000007269,
0,µm,Spine,17,3,1,100000000,610000007270,
0,µm,Spine,14,3,1,100000000,610000007271,
0,µm,Spine,14,3,1,100000000,610000007272,
0,µm,Spine,12,2,1,100000000,610000007273,
0,µm,Spine,10,2,1,100000000,610000007274,
0,µm,Spine,10,2,1,100000000,610000007275,
0,µm,Spine,10,2,1,100000000,610000007276,
0,µm,Spine,9,2,1,100000000,610000007277,
0,µm,Spine,9,2,1,100000000,610000007278,
0,µm,Spine,11,5,1,100000000,610000007279,
0,µm,Spine,10,4,1,100000000,610000007280,
0,µm,Spine,8,3,1,100000000,610000007281,
0,µm,Spine,8,3,1,100000000,610000007282,
0,µm,Spine,6,1,1,100000000,610000007283,
0,µm,Spine,6,1,1,100000000,610000007284,
0,µm,Spine,7,2,1,100000000,610000007285,
0,µm,Spine,7,2,1,100000000,610000007286,
0,µm,Spine,6,2,1,100000000,610000007287,
0,µm,Spine,6,2,1,100000000,610000007288,
0,µm,Spine,5,2,1,100000000,610000007289,
0,µm,Spine,3,2,1,100000000,610000007290,
0,µm,Spine,3,2,1,100000000,610000007291,
0,µm,Spine,2,1,1,100000000,610000007292,
0,µm,Spine,2,1,1,100000000,610000007293,
0,µm,Spine,0,1,1,100000000,610000007294,
0,µm,Spine,0,1,1,100000000,610000007295,
0,µm,Spine,4,2,1,100000000,610000007296,
0,µm,Spine,4,2,1,100000000,610000007297,
0,µm,Spine,3,1,1,100000000,610000007298,
0,µm,Spine,2,1,1,100000000,610000007299,
0,µm,Spine,1,2,1,100000000,610000007300,
0,µm,Spine,1,2,1,100000000,610000007301,
0,µm,Spine,6,2,1,100000000,610000007302,
0,µm,Spine,5,1,1,100000000,610000007303,
0,µm,Spine,5,1,1,100000000,610000007304,
0,µm,Spine,6,3,1,100000000,610000007305,
0,µm,Spine,6,2,1,100000000,610000007306,
0,µm,Spine,5,2,1,100000000,610000007307,
0,µm,Spine,5,2,1,100000000,610000007308,
0,µm,Spine,3,1,1,100000000,610000007309,
0,µm,Spine,1,1,1,100000000,610000007310,
0,µm,Spine,1,2,1,100000000,610000007311,
0,µm,Spine,5,2,1,100000000,610000007312,
0,µm,Spine,5,2,1,100000000,610000007313,
0,µm,Spine,4,1,1,100000000,610000007314,
0,µm,Spine,4,1,1,100000000,610000007315,
0,µm,Spine,4,1,1,100000000,610000007316,
0,µm,Spine,3,2,1,100000000,610000007317,
0,µm,Spine,2,2,1,100000000,610000007318,
0,µm,Spine,1,1,1,100000000,610000007319,
0,µm,Spine,1,1,1,100000000,610000007320,
0,µm,Spine,1,1,1,100000000,610000007321,
0,µm,Spine,0,1,1,100000000,610000007322,
0,µm,Spine,3,4,1,100000001,610000007326,
0,µm,Spine,3,4,1,100000001,610000007327,
0,µm,Spine,3,4,1,100000001,610000007328,
0,µm,Spine,3,3,1,100000001,610000007329,
0,µm,Spine,3,3,1,100000001,610000007330,
0,µm,Spine,2,3,1,100000001,610000007331,
0,µm,Spine,2,3,1,100000001,610000007332,
0,µm,Spine,2,2,1,100000001,610000007333,
0,µm,Spine,3,2,1,100000001,610000007334,
0,µm,Spine,3,1,1,100000001,610000007335,
0,µm,Spine,3,1,1,100000001,610000007336,
0,µm,Spine,2,1,1,100000001,610000007337,
0,µm,Spine,1,1,1,100000001,610000007338,
0,µm,Spine,0,1,1,100000001,610000007339,
0,µm,Spine,2,1,1,100000002,610000007340,
0,µm,Spine,1,2,1,100000002,610000007341,
0,µm,Spine,0,1,1,100000002,610000007342,
0,µm,Spine,0,1,1,100000002,610000007344,
0,µm,Spine,0,1,1,100000002,610000007345,
0,µm,Spine,7,5,1,100000002,610000007353,
0,µm,Spine,7,4,1,100000002,610000007354,
0,µm,Spine,4,3,1,100000002,610000007355,
0,µm,Spine,5,2,1,100000002,610000007356,
0,µm,Spine,5,2,1,100000002,610000007359,
0,µm,Spine,5,3,1,100000002,610000007360,
0,µm,Spine,4,2,1,100000002,610000007361,
0,µm,Spine,3,2,1,100000002,610000007362,
0,µm,Spine,5,4,1,100000002,610000007363,
0,µm,Spine,4,4,1,100000002,610000007364,
0,µm,Spine,5,3,1,100000002,610000007365,
0,µm,Spine,3,3,1,100000002,610000007366,
0,µm,Spine,1,2,1,100000002,610000007367,
0,µm,Spine,1,1,1,100000002,610000007368,
0,µm,Spine,1,1,1,100000002,610000007369,
0,µm,Spine,1,1,1,100000002,610000007372,
0,µm,Spine,15,6,1,100000003,610000007373,
0,µm,Spine,15,6,1,100000003,610000007374,
0,µm,Spine,14,7,1,100000003,610000007375,
0,µm,Spine,14,7,1,100000003,610000007376,
0,µm,Spine,14,5,1,100000003,610000007377,
0,µm,Spine,10,5,1,100000003,610000007378,
0,µm,Spine,10,5,1,100000003,610000007379,
0,µm,Spine,9,4,1,100000003,610000007380,
0,µm,Spine,8,4,1,100000003,610000007381,
0,µm,Spine,12,6,1,100000003,610000007382,
0,µm,Spine,11,5,1,100000003,610000007383,
0,µm,Spine,9,4,1,100000003,610000007384,
0,µm,Spine,6,3,1,100000003,610000007385,
0,µm,Spine,7,3,1,100000003,610000007386,
0,µm,Spine,6,4,1,100000003,610000007387,
0,µm,Spine,6,4,1,100000003,610000007388,
0,µm,Spine,6,3,1,100000003,610000007389,
0,µm,Spine,5,3,1,100000003,610000007390,
0,µm,Spine,8,4,1,100000003,610000007391,
0,µm,Spine,11,3,1,100000003,610000007392,
0,µm,Spine,10,4,1,100000003,610000007393,
0,µm,Spine,9,4,1,100000003,610000007394,
0,µm,Spine,9,4,1,100000003,610000007395,
0,µm,Spine,8,3,1,100000003,610000007396,
0,µm,Spine,6,2,1,100000003,610000007397,
0,µm,Spine,5,2,1,100000003,610000007398,
0,µm,Spine,9,1,1,100000003,610000007399,
0,µm,Spine,9,1,1,100000003,610000007400,
0,µm,Spine,7,1,1,100000003,610000007401,
0,µm,Spine,5,1,1,100000003,610000007402,
0,µm,Spine,9,3,1,100000003,610000007403,
0,µm,Spine,7,3,1,100000003,610000007404,
0,µm,Spine,7,3,1,100000003,610000007405,
0,µm,Spine,6,4,1,100000003,610000007406,
0,µm,Spine,6,4,1,100000003,610000007407,
0,µm,Spine,4,2,1,100000003,610000007408,
0,µm,Spine,1,1,1,100000003,610000007409,
0,µm,Spine,5,3,1,100000003,610000007410,
0,µm,Spine,2,3,1,100000003,610000007411,
0,µm,Spine,2,3,1,100000003,610000007412,
0,µm,Spine,1,2,1,100000003,610000007413,
0,µm,Spine,10,5,1,100000003,610000007415,
0,µm,Spine,8,3,1,100000003,610000007416,
0,µm,Spine,6,3,1,100000003,610000007417,
0,µm,Spine,4,2,1,100000003,610000007418,
0,µm,Spine,4,3,1,100000003,610000007419,
0,µm,Spine,3,2,1,100000003,610000007420,
0,µm,Spine,2,2,1,100000003,610000007421,
0,µm,Spine,2,2,1,100000003,610000007422,
0,µm,Spine,2,2,1,100000003,610000007423,
0,µm,Spine,3,2,1,100000003,610000007424,
0,µm,Spine,5,2,1,100000003,610000007425,
0,µm,Spine,5,2,1,100000003,610000007426,
0,µm,Spine,3,1,1,100000003,610000007427,
0,µm,Spine,2,2,1,100000003,610000007428,
0,µm,Spine,0,1,1,100000003,610000007429,
0,µm,Spine,1,1,1,100000003,610000007430,
0,µm,Spine,5,3,1,100000003,610000007431,
0,µm,Spine,5,3,1,100000003,610000007432,
0,µm,Spine,4,2,1,100000003,610000007433,
0,µm,Spine,4,3,1,100000003,610000007434,
0,µm,Spine,3,2,1,100000003,610000007435,
0,µm,Spine,4,1,1,100000003,610000007436,
0,µm,Spine,4,3,1,100000003,610000007437,
0,µm,Spine,2,2,1,100000003,610000007438,
0,µm,Spine,1,1,1,100000003,610000007439,
0,µm,Spine,0,1,1,100000003,610000007440,
0,µm,Spine,0,1,1,100000003,610000007441,
0,µm,Spine,12,5,1,100000003,610000007442,
0,µm,Spine,11,5,1,100000003,610000007443,
0,µm,Spine,9,4,1,100000003,610000007444,
0,µm,Spine,8,3,1,100000003,610000007445,
0,µm,Spine,8,3,1,100000003,610000007446,
0,µm,Spine,5,3,1,100000003,610000007447,
0,µm,Spine,3,2,1,100000003,610000007448,
0,µm,Spine,3,1,1,100000003,610000007449,
0,µm,Spine,2,1,1,100000003,610000007450,
