
Segment Center Intensity Mean Ch=2 Img=1
 ==================== 
Segment Center Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
39.6211,,Segment,2,3,Image 1,4,1,100000001,510000000105,
87.5,,Segment,2,2,Image 1,3,1,100000001,510000000112,
101.667,,Segment,2,1,Image 1,2,1,100000001,510000000120,
101.667,,Segment,2,0,Image 1,1,1,100000001,510000000133,
45.1852,,Segment,2,16,Image 1,7,1,100000003,510000000159,
40.6562,,Segment,2,15,Image 1,6,1,100000003,510000000190,
58.1111,,Segment,2,14,Image 1,6,1,100000003,510000000207,
43.1667,,Segment,2,13,Image 1,6,1,100000003,510000000212,
26.7059,,Segment,2,12,Image 1,6,1,100000003,510000000245,
36.6111,,Segment,2,11,Image 1,5,1,100000003,510000000262,
22.9,,Segment,2,10,Image 1,5,1,100000003,510000000281,
81.6316,,Segment,2,9,Image 1,4,1,100000003,510000000299,
78.1875,,Segment,2,8,Image 1,4,1,100000003,510000000314,
68.4,,Segment,2,7,Image 1,3,1,100000003,510000000323,
64.4286,,Segment,2,6,Image 1,3,1,100000003,510000000329,
81.8333,,Segment,2,4,Image 1,2,1,100000003,510000000341,
81.6875,,Segment,2,3,Image 1,1,1,100000003,510000000356,
105.667,,Segment,2,2,Image 1,1,1,100000003,510000000361,
61.6923,,Segment,2,1,Image 1,1,1,100000003,510000000373,
55.8333,,Segment,2,0,Image 1,1,1,100000003,510000000381,
39.6667,,Segment,2,16,Image 1,6,1,100000003,510000000412,
77.4615,,Segment,2,14,Image 1,7,1,100000003,510000000439,
25,,Segment,2,13,Image 1,7,1,100000003,510000000441,
35.6,,Segment,2,15,Image 1,7,1,100000003,510000000445,
10.3636,,Segment,2,14,Image 1,7,1,100000003,510000000455,
16.75,,Segment,2,14,Image 1,8,1,100000003,510000000460,
27.75,,Segment,2,6,Image 1,3,1,100000003,510000000467,
47.0769,,Segment,2,5,Image 1,2,1,100000003,510000000492,
66.5,,Segment,2,4,Image 1,2,1,100000003,510000000505,
58.5789,,Segment,2,3,Image 1,2,1,100000003,510000000542,
66,,Segment,2,2,Image 1,1,1,100000003,510000000544,
33.6279,,Segment,2,1,Image 1,1,1,100000003,510000000587,
49.5484,,Segment,2,0,Image 1,1,1,100000003,510000000625,
52.4872,,Segment,2,5,Image 1,4,1,100000003,510000000684,
50.6,,Segment,2,4,Image 1,3,1,100000003,510000000703,
46,,Segment,2,3,Image 1,2,1,100000003,510000000718,
39.15,,Segment,2,2,Image 1,2,1,100000003,510000000737,
80.9333,,Segment,2,6,Image 1,2,1,100000003,510000000766,
37.1429,,Segment,2,5,Image 1,3,1,100000003,510000000772,
72.7308,,Segment,2,4,Image 1,2,1,100000003,510000000797,
27.8947,,Segment,2,5,Image 1,3,1,100000003,510000000815,
52.6667,,Segment,2,5,Image 1,4,1,100000003,510000000817,
