
Spine Center Intensity Mean Ch=4 Img=1
 ==================== 
Spine Center Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
14,,Spine,4,4,Image 1,2,1,100000000,610000006574,
7.66667,,Spine,4,6,Image 1,3,1,100000003,610000006576,
0,,Spine,4,2,Image 1,2,1,100000000,610000006581,
0,,Spine,4,9,Image 1,4,1,100000003,610000006589,
0,,Spine,4,3,Image 1,4,1,100000001,610000006593,
0,,Spine,4,2,Image 1,3,1,100000003,610000006596,
0,,Spine,4,3,Image 1,1,1,100000003,610000006601,
0,,Spine,4,3,Image 1,4,1,100000001,610000006605,
0,,Spine,4,6,Image 1,3,1,100000003,610000006608,
0,,Spine,4,6,Image 1,3,1,100000003,610000006612,
0,,Spine,4,3,Image 1,3,1,100000001,610000006626,
7.28571,,Spine,4,9,Image 1,5,1,100000003,610000006632,
0,,Spine,4,4,Image 1,3,1,100000003,610000006634,
0,,Spine,4,12,Image 1,6,1,100000003,610000006636,
0,,Spine,4,6,Image 1,4,1,100000003,610000006639,
0,,Spine,4,3,Image 1,3,1,100000002,610000006643,
0,,Spine,4,1,Image 1,2,1,100000002,610000006645,
0,,Spine,4,6,Image 1,4,1,100000003,610000006648,
0,,Spine,4,12,Image 1,5,1,100000003,610000006651,
0,,Spine,4,6,Image 1,2,1,100000003,610000006653,
0,,Spine,4,19,Image 1,6,1,100000000,610000006656,
13.8,,Spine,4,9,Image 1,4,1,100000003,610000006660,
0,,Spine,4,11,Image 1,5,1,100000003,610000006662,
0,,Spine,4,3,Image 1,2,1,100000003,610000006668,
0,,Spine,4,2,Image 1,2,1,100000002,610000006674,
0,,Spine,4,1,Image 1,2,1,100000002,610000006679,
0,,Spine,4,5,Image 1,2,1,100000000,610000006682,
0,,Spine,4,2,Image 1,1,1,100000003,610000006684,
0,,Spine,4,8,Image 1,3,1,100000003,610000006687,
0,,Spine,4,3,Image 1,2,1,100000003,610000006691,
7,,Spine,4,0,Image 1,1,1,100000000,610000006693,
2.66667,,Spine,4,14,Image 1,5,1,100000003,610000006695,
0,,Spine,4,6,Image 1,4,1,100000003,610000006698,
0,,Spine,4,5,Image 1,4,1,100000002,610000006703,
0,,Spine,4,2,Image 1,2,1,100000002,610000006705,
0,,Spine,4,1,Image 1,1,1,100000003,610000006707,
0,,Spine,4,3,Image 1,2,1,100000000,610000006709,
0,,Spine,4,1,Image 1,2,1,100000000,610000006711,
0,,Spine,4,3,Image 1,1,1,100000001,610000006713,
0,,Spine,4,24,Image 1,6,1,100000000,610000006717,
0,,Spine,4,5,Image 1,2,1,100000002,610000006719,
0,,Spine,4,23,Image 1,7,1,100000000,610000006722,
0,,Spine,4,2,Image 1,2,1,100000003,610000006726,
0,,Spine,4,3,Image 1,1,1,100000000,610000006728,
0,,Spine,4,0,Image 1,1,1,100000000,610000006733,
0,,Spine,4,7,Image 1,3,1,100000003,610000006735,
0,,Spine,4,15,Image 1,5,1,100000000,610000006737,
