
Spine Attachment Pt Branching Angle
 ==================== 
Spine Attachment Pt Branching Angle,Unit,Category,Depth,Level,Time,FilamentID,ID,
71.5078,°,Spine,4,2,1,100000000,610000006574,
84.3072,°,Spine,6,3,1,100000003,610000006576,
90.0938,°,Spine,2,2,1,100000000,610000006581,
61.2622,°,Spine,9,4,1,100000003,610000006589,
79.8132,°,Spine,2,3,1,100000003,610000006596,
54.1102,°,Spine,3,1,1,100000003,610000006601,
90.7386,°,Spine,6,3,1,100000003,610000006608,
75.2993,°,Spine,6,3,1,100000003,610000006612,
67.4911,°,Spine,4,3,1,100000003,610000006634,
70.3254,°,Spine,12,6,1,100000003,610000006636,
77.8605,°,Spine,3,3,1,100000002,610000006643,
96.3022,°,Spine,1,2,1,100000002,610000006645,
55.5566,°,Spine,6,4,1,100000003,610000006648,
97.0442,°,Spine,12,5,1,100000003,610000006651,
111.831,°,Spine,19,6,1,100000000,610000006656,
13.1212,°,Spine,5,2,1,100000000,610000006682,
90.2887,°,Spine,2,1,1,100000003,610000006684,
78.3906,°,Spine,8,3,1,100000003,610000006687,
94.9549,°,Spine,14,5,1,100000003,610000006695,
83.095,°,Spine,2,2,1,100000002,610000006705,
86.1252,°,Spine,1,1,1,100000003,610000006707,
58.3992,°,Spine,1,2,1,100000000,610000006711,
83.6813,°,Spine,5,2,1,100000002,610000006719,
83.8486,°,Spine,23,7,1,100000000,610000006722,
72.7798,°,Spine,2,2,1,100000003,610000006726,
86.9434,°,Spine,3,1,1,100000000,610000006728,
11.1192,°,Spine,0,1,1,100000000,610000006733,
66.3753,°,Spine,7,3,1,100000003,610000006735,
68.6795,°,Spine,15,5,1,100000000,610000006737,
75.4979,°,Spine,9,3,1,100000003,610000006740,
78.4259,°,Spine,0,1,1,100000002,610000006744,
77.6105,°,Spine,3,1,1,100000003,610000006755,
63.0025,°,Spine,2,1,1,100000003,610000006764,
83.6368,°,Spine,6,2,1,100000003,610000006777,
71.7215,°,Spine,0,1,1,100000000,610000006780,
19.1963,°,Spine,6,4,1,100000003,610000006789,
85.9878,°,Spine,8,2,1,100000000,610000006791,
77.1181,°,Spine,21,6,1,100000000,610000006793,
74.8036,°,Spine,4,4,1,100000002,610000006795,
79.5358,°,Spine,4,2,1,100000000,610000006808,
71.8774,°,Spine,2,2,1,100000000,610000006814,
94.7353,°,Spine,7,4,1,100000002,610000006820,
67.5305,°,Spine,1,1,1,100000001,610000006826,
86.5207,°,Spine,5,3,1,100000003,610000006828,
11.1192,°,Spine,0,1,1,100000000,610000006833,
83.228,°,Spine,23,7,1,100000000,610000006839,
83.0356,°,Spine,23,7,1,100000000,610000006843,
80.057,°,Spine,9,2,1,100000000,610000006845,
76.5307,°,Spine,8,3,1,100000003,610000006856,
128.398,°,Spine,3,3,1,100000001,610000006859,
79.0392,°,Spine,2,1,1,100000003,610000006865,
62.6504,°,Spine,3,2,1,100000003,610000006868,
87.663,°,Spine,5,2,1,100000003,610000006870,
81.2315,°,Spine,9,2,1,100000000,610000006876,
71.2313,°,Spine,22,8,1,100000000,610000006880,
63.4873,°,Spine,2,2,1,100000002,610000006882,
90.1895,°,Spine,1,1,1,100000003,610000006892,
67.6425,°,Spine,2,3,1,100000003,610000006894,
59.7074,°,Spine,7,3,1,100000003,610000006901,
60.4788,°,Spine,9,1,1,100000003,610000006906,
70.3041,°,Spine,4,1,1,100000003,610000006910,
73.9774,°,Spine,4,2,1,100000003,610000006914,
96.9452,°,Spine,3,3,1,100000002,610000006917,
81.4181,°,Spine,3,2,1,100000002,610000006937,
68.7089,°,Spine,3,2,1,100000000,610000006941,
55.7678,°,Spine,12,5,1,100000003,610000006952,
103.516,°,Spine,16,4,1,100000000,610000006959,
82.7251,°,Spine,0,1,1,100000002,610000006961,
86.4726,°,Spine,8,3,1,100000003,610000006963,
90.6948,°,Spine,1,1,1,100000003,610000006965,
83.8134,°,Spine,21,8,1,100000000,610000006977,
68.4973,°,Spine,16,4,1,100000000,610000006982,
68.5604,°,Spine,5,1,1,100000003,610000006987,
53.8874,°,Spine,0,1,1,100000000,610000007002,
112.536,°,Spine,15,5,1,100000000,610000007020,
76.5479,°,Spine,1,2,1,100000002,610000007026,
136.285,°,Spine,5,4,1,100000002,610000007031,
94.8052,°,Spine,2,2,1,100000001,610000007036,
58.8212,°,Spine,5,5,1,100000002,610000007046,
59.7483,°,Spine,1,1,1,100000002,610000007052,
100.392,°,Spine,5,2,1,100000003,610000007054,
75.1749,°,Spine,0,1,1,100000000,610000007061,
80.6505,°,Spine,15,4,1,100000000,610000007063,
87.0443,°,Spine,1,2,1,100000002,610000007071,
95.5837,°,Spine,0,1,1,100000003,610000007080,
89.1729,°,Spine,2,3,1,100000001,610000007150,
72.0004,°,Spine,0,1,1,100000000,610000007199,
76.7619,°,Spine,15,6,1,100000003,610000007203,
39.7822,°,Spine,7,3,1,100000003,610000007214,
92.6043,°,Spine,23,7,1,100000000,610000007240,
86.9071,°,Spine,22,8,1,100000000,610000007242,
52.8141,°,Spine,19,7,1,100000000,610000007243,
95.2387,°,Spine,19,8,1,100000000,610000007244,
53.0427,°,Spine,19,8,1,100000000,610000007245,
75.7525,°,Spine,14,5,1,100000000,610000007249,
86.5219,°,Spine,11,3,1,100000000,610000007251,
54.8734,°,Spine,11,3,1,100000000,610000007252,
83.8188,°,Spine,23,7,1,100000000,610000007255,
74.5246,°,Spine,23,7,1,100000000,610000007256,
72.1467,°,Spine,24,6,1,100000000,610000007257,
81.9396,°,Spine,24,6,1,100000000,610000007258,
76.1729,°,Spine,22,7,1,100000000,610000007259,
93.1905,°,Spine,19,5,1,100000000,610000007260,
80.655,°,Spine,18,5,1,100000000,610000007264,
102.681,°,Spine,16,4,1,100000000,610000007267,
89.1858,°,Spine,16,4,1,100000000,610000007269,
71.6827,°,Spine,17,3,1,100000000,610000007270,
78.5222,°,Spine,14,3,1,100000000,610000007271,
72.9158,°,Spine,14,3,1,100000000,610000007272,
56.8846,°,Spine,12,2,1,100000000,610000007273,
74.789,°,Spine,10,2,1,100000000,610000007274,
64.6726,°,Spine,10,2,1,100000000,610000007275,
74.0376,°,Spine,9,2,1,100000000,610000007277,
81.3112,°,Spine,9,2,1,100000000,610000007278,
68.7964,°,Spine,11,5,1,100000000,610000007279,
86.6105,°,Spine,10,4,1,100000000,610000007280,
43.9066,°,Spine,8,3,1,100000000,610000007281,
144.764,°,Spine,8,3,1,100000000,610000007282,
94.201,°,Spine,6,1,1,100000000,610000007283,
90.696,°,Spine,6,1,1,100000000,610000007284,
65.5376,°,Spine,7,2,1,100000000,610000007285,
83.6852,°,Spine,5,2,1,100000000,610000007289,
83.5307,°,Spine,3,2,1,100000000,610000007290,
77.0907,°,Spine,2,1,1,100000000,610000007292,
71.8804,°,Spine,2,1,1,100000000,610000007293,
75.76,°,Spine,4,2,1,100000000,610000007296,
94.2739,°,Spine,4,2,1,100000000,610000007297,
84.9802,°,Spine,3,1,1,100000000,610000007298,
91.9794,°,Spine,2,1,1,100000000,610000007299,
85.2443,°,Spine,1,2,1,100000000,610000007300,
72.4212,°,Spine,1,2,1,100000000,610000007301,
59.6798,°,Spine,6,2,1,100000000,610000007302,
92.4886,°,Spine,5,1,1,100000000,610000007303,
81.2866,°,Spine,5,1,1,100000000,610000007304,
68.7804,°,Spine,6,3,1,100000000,610000007305,
75.3609,°,Spine,3,1,1,100000000,610000007309,
68.9081,°,Spine,1,1,1,100000000,610000007310,
86.1695,°,Spine,1,2,1,100000000,610000007311,
56.3729,°,Spine,5,2,1,100000000,610000007312,
81.4163,°,Spine,5,2,1,100000000,610000007313,
86.8212,°,Spine,4,1,1,100000000,610000007314,
62.1637,°,Spine,4,1,1,100000000,610000007315,
40.6348,°,Spine,3,2,1,100000000,610000007317,
111.772,°,Spine,2,2,1,100000000,610000007318,
71.3837,°,Spine,1,1,1,100000000,610000007319,
74.5252,°,Spine,1,1,1,100000000,610000007320,
86.2414,°,Spine,3,4,1,100000001,610000007326,
86.3496,°,Spine,3,4,1,100000001,610000007327,
66.0745,°,Spine,3,4,1,100000001,610000007328,
16.2784,°,Spine,3,3,1,100000001,610000007329,
71.0171,°,Spine,3,3,1,100000001,610000007330,
89.8731,°,Spine,2,3,1,100000001,610000007332,
75.2466,°,Spine,2,2,1,100000001,610000007333,
52.5039,°,Spine,3,2,1,100000001,610000007334,
70.672,°,Spine,2,1,1,100000001,610000007337,
84.1292,°,Spine,1,1,1,100000001,610000007338,
83.7506,°,Spine,0,1,1,100000001,610000007339,
81.4764,°,Spine,2,1,1,100000002,610000007340,
86.7711,°,Spine,1,2,1,100000002,610000007341,
88.4519,°,Spine,0,1,1,100000002,610000007342,
83.21,°,Spine,0,1,1,100000002,610000007344,
83.21,°,Spine,0,1,1,100000002,610000007345,
62.1898,°,Spine,7,5,1,100000002,610000007353,
86.4876,°,Spine,7,4,1,100000002,610000007354,
84.1054,°,Spine,4,3,1,100000002,610000007355,
93.1143,°,Spine,5,2,1,100000002,610000007356,
80.0626,°,Spine,5,2,1,100000002,610000007359,
80.9918,°,Spine,5,3,1,100000002,610000007360,
78.2904,°,Spine,3,2,1,100000002,610000007362,
75.3914,°,Spine,5,4,1,100000002,610000007363,
39.4683,°,Spine,4,4,1,100000002,610000007364,
76.514,°,Spine,5,3,1,100000002,610000007365,
54.6006,°,Spine,3,3,1,100000002,610000007366,
62.8463,°,Spine,1,1,1,100000002,610000007368,
69.0568,°,Spine,1,1,1,100000002,610000007369,
83.1818,°,Spine,15,6,1,100000003,610000007373,
97.5941,°,Spine,15,6,1,100000003,610000007374,
94.2947,°,Spine,14,7,1,100000003,610000007376,
96.6273,°,Spine,14,5,1,100000003,610000007377,
76.5113,°,Spine,10,5,1,100000003,610000007378,
80.2268,°,Spine,10,5,1,100000003,610000007379,
69.2005,°,Spine,9,4,1,100000003,610000007380,
77.1,°,Spine,8,4,1,100000003,610000007381,
21.9609,°,Spine,12,6,1,100000003,610000007382,
82.2044,°,Spine,11,5,1,100000003,610000007383,
90.1684,°,Spine,9,4,1,100000003,610000007384,
48.9529,°,Spine,6,3,1,100000003,610000007385,
89.9849,°,Spine,6,4,1,100000003,610000007387,
91.5434,°,Spine,6,4,1,100000003,610000007388,
86.1406,°,Spine,5,3,1,100000003,610000007390,
90.8624,°,Spine,8,4,1,100000003,610000007391,
75.5885,°,Spine,11,3,1,100000003,610000007392,
79.9768,°,Spine,10,4,1,100000003,610000007393,
88.5543,°,Spine,9,4,1,100000003,610000007395,
67.0919,°,Spine,8,3,1,100000003,610000007396,
91.7407,°,Spine,5,2,1,100000003,610000007398,
78.3187,°,Spine,9,1,1,100000003,610000007399,
112.412,°,Spine,9,1,1,100000003,610000007400,
88.3564,°,Spine,5,1,1,100000003,610000007402,
64.7072,°,Spine,1,1,1,100000003,610000007409,
53.6975,°,Spine,5,3,1,100000003,610000007410,
84.7578,°,Spine,2,3,1,100000003,610000007411,
75.5375,°,Spine,2,3,1,100000003,610000007412,
71.4585,°,Spine,1,2,1,100000003,610000007413,
93.0481,°,Spine,10,5,1,100000003,610000007415,
66.6619,°,Spine,8,3,1,100000003,610000007416,
70.7204,°,Spine,6,3,1,100000003,610000007417,
74.4811,°,Spine,4,2,1,100000003,610000007418,
88.048,°,Spine,4,3,1,100000003,610000007419,
