
Spine Center Number of Voxel Ch=1 Img=1
 ==================== 
Spine Center Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
2,,Spine,1,15,Image 1,4,1,100000000,610000007246,
2,,Spine,1,15,Image 1,4,1,100000000,610000007247,
2,,Spine,1,14,Image 1,4,1,100000000,610000007248,
2,,Spine,1,14,Image 1,5,1,100000000,610000007249,
2,,Spine,1,13,Image 1,3,1,100000000,610000007250,
2,,Spine,1,11,Image 1,3,1,100000000,610000007251,
2,,Spine,1,11,Image 1,3,1,100000000,610000007252,
2,,Spine,1,23,Image 1,7,1,100000000,610000007253,
2,,Spine,1,23,Image 1,7,1,100000000,610000007254,
2,,Spine,1,23,Image 1,7,1,100000000,610000007255,
2,,Spine,1,23,Image 1,7,1,100000000,610000007256,
2,,Spine,1,24,Image 1,6,1,100000000,610000007257,
2,,Spine,1,24,Image 1,6,1,100000000,610000007258,
2,,Spine,1,22,Image 1,7,1,100000000,610000007259,
2,,Spine,1,19,Image 1,5,1,100000000,610000007260,
2,,Spine,1,19,Image 1,5,1,100000000,610000007261,
2,,Spine,1,19,Image 1,5,1,100000000,610000007262,
2,,Spine,1,19,Image 1,4,1,100000000,610000007263,
2,,Spine,1,18,Image 1,5,1,100000000,610000007264,
2,,Spine,1,17,Image 1,4,1,100000000,610000007265,
2,,Spine,1,17,Image 1,4,1,100000000,610000007266,
2,,Spine,1,16,Image 1,4,1,100000000,610000007267,
2,,Spine,1,16,Image 1,4,1,100000000,610000007268,
2,,Spine,1,16,Image 1,4,1,100000000,610000007269,
2,,Spine,1,17,Image 1,3,1,100000000,610000007270,
2,,Spine,1,14,Image 1,3,1,100000000,610000007271,
2,,Spine,1,14,Image 1,3,1,100000000,610000007272,
2,,Spine,1,12,Image 1,2,1,100000000,610000007273,
2,,Spine,1,10,Image 1,2,1,100000000,610000007274,
2,,Spine,1,10,Image 1,2,1,100000000,610000007275,
2,,Spine,1,10,Image 1,2,1,100000000,610000007276,
2,,Spine,1,9,Image 1,2,1,100000000,610000007277,
2,,Spine,1,9,Image 1,2,1,100000000,610000007278,
2,,Spine,1,11,Image 1,5,1,100000000,610000007279,
2,,Spine,1,10,Image 1,4,1,100000000,610000007280,
2,,Spine,1,8,Image 1,3,1,100000000,610000007281,
2,,Spine,1,8,Image 1,3,1,100000000,610000007282,
2,,Spine,1,6,Image 1,1,1,100000000,610000007283,
2,,Spine,1,6,Image 1,1,1,100000000,610000007284,
2,,Spine,1,7,Image 1,2,1,100000000,610000007285,
2,,Spine,1,7,Image 1,2,1,100000000,610000007286,
2,,Spine,1,6,Image 1,2,1,100000000,610000007287,
2,,Spine,1,6,Image 1,2,1,100000000,610000007288,
2,,Spine,1,5,Image 1,2,1,100000000,610000007289,
2,,Spine,1,3,Image 1,2,1,100000000,610000007290,
2,,Spine,1,3,Image 1,2,1,100000000,610000007291,
2,,Spine,1,2,Image 1,1,1,100000000,610000007292,
2,,Spine,1,2,Image 1,1,1,100000000,610000007293,
2,,Spine,1,0,Image 1,1,1,100000000,610000007294,
2,,Spine,1,0,Image 1,1,1,100000000,610000007295,
2,,Spine,1,4,Image 1,2,1,100000000,610000007296,
2,,Spine,1,4,Image 1,2,1,100000000,610000007297,
2,,Spine,1,3,Image 1,1,1,100000000,610000007298,
2,,Spine,1,2,Image 1,1,1,100000000,610000007299,
2,,Spine,1,1,Image 1,2,1,100000000,610000007300,
2,,Spine,1,1,Image 1,2,1,100000000,610000007301,
2,,Spine,1,6,Image 1,2,1,100000000,610000007302,
2,,Spine,1,5,Image 1,1,1,100000000,610000007303,
2,,Spine,1,5,Image 1,1,1,100000000,610000007304,
2,,Spine,1,6,Image 1,3,1,100000000,610000007305,
2,,Spine,1,6,Image 1,2,1,100000000,610000007306,
2,,Spine,1,5,Image 1,2,1,100000000,610000007307,
2,,Spine,1,5,Image 1,2,1,100000000,610000007308,
2,,Spine,1,3,Image 1,1,1,100000000,610000007309,
2,,Spine,1,1,Image 1,1,1,100000000,610000007310,
2,,Spine,1,1,Image 1,2,1,100000000,610000007311,
2,,Spine,1,5,Image 1,2,1,100000000,610000007312,
2,,Spine,1,5,Image 1,2,1,100000000,610000007313,
2,,Spine,1,4,Image 1,1,1,100000000,610000007314,
2,,Spine,1,4,Image 1,1,1,100000000,610000007315,
2,,Spine,1,4,Image 1,1,1,100000000,610000007316,
2,,Spine,1,3,Image 1,2,1,100000000,610000007317,
2,,Spine,1,2,Image 1,2,1,100000000,610000007318,
2,,Spine,1,1,Image 1,1,1,100000000,610000007319,
2,,Spine,1,1,Image 1,1,1,100000000,610000007320,
2,,Spine,1,1,Image 1,1,1,100000000,610000007321,
2,,Spine,1,0,Image 1,1,1,100000000,610000007322,
2,,Spine,1,3,Image 1,4,1,100000001,610000007326,
2,,Spine,1,3,Image 1,4,1,100000001,610000007327,
2,,Spine,1,3,Image 1,4,1,100000001,610000007328,
1,,Spine,1,3,Image 1,3,1,100000001,610000007329,
2,,Spine,1,3,Image 1,3,1,100000001,610000007330,
2,,Spine,1,2,Image 1,3,1,100000001,610000007331,
2,,Spine,1,2,Image 1,3,1,100000001,610000007332,
2,,Spine,1,2,Image 1,2,1,100000001,610000007333,
2,,Spine,1,3,Image 1,2,1,100000001,610000007334,
2,,Spine,1,3,Image 1,1,1,100000001,610000007335,
2,,Spine,1,3,Image 1,1,1,100000001,610000007336,
2,,Spine,1,2,Image 1,1,1,100000001,610000007337,
2,,Spine,1,1,Image 1,1,1,100000001,610000007338,
2,,Spine,1,0,Image 1,1,1,100000001,610000007339,
2,,Spine,1,2,Image 1,1,1,100000002,610000007340,
2,,Spine,1,1,Image 1,2,1,100000002,610000007341,
2,,Spine,1,0,Image 1,1,1,100000002,610000007342,
2,,Spine,1,0,Image 1,1,1,100000002,610000007344,
2,,Spine,1,0,Image 1,1,1,100000002,610000007345,
2,,Spine,1,7,Image 1,5,1,100000002,610000007353,
2,,Spine,1,7,Image 1,4,1,100000002,610000007354,
2,,Spine,1,4,Image 1,3,1,100000002,610000007355,
2,,Spine,1,5,Image 1,2,1,100000002,610000007356,
2,,Spine,1,5,Image 1,2,1,100000002,610000007359,
2,,Spine,1,5,Image 1,3,1,100000002,610000007360,
2,,Spine,1,4,Image 1,2,1,100000002,610000007361,
2,,Spine,1,3,Image 1,2,1,100000002,610000007362,
2,,Spine,1,5,Image 1,4,1,100000002,610000007363,
1,,Spine,1,4,Image 1,4,1,100000002,610000007364,
2,,Spine,1,5,Image 1,3,1,100000002,610000007365,
2,,Spine,1,3,Image 1,3,1,100000002,610000007366,
2,,Spine,1,1,Image 1,2,1,100000002,610000007367,
2,,Spine,1,1,Image 1,1,1,100000002,610000007368,
2,,Spine,1,1,Image 1,1,1,100000002,610000007369,
2,,Spine,1,1,Image 1,1,1,100000002,610000007372,
2,,Spine,1,15,Image 1,6,1,100000003,610000007373,
2,,Spine,1,15,Image 1,6,1,100000003,610000007374,
2,,Spine,1,14,Image 1,7,1,100000003,610000007375,
2,,Spine,1,14,Image 1,7,1,100000003,610000007376,
2,,Spine,1,14,Image 1,5,1,100000003,610000007377,
2,,Spine,1,10,Image 1,5,1,100000003,610000007378,
2,,Spine,1,10,Image 1,5,1,100000003,610000007379,
2,,Spine,1,9,Image 1,4,1,100000003,610000007380,
2,,Spine,1,8,Image 1,4,1,100000003,610000007381,
2,,Spine,1,12,Image 1,6,1,100000003,610000007382,
2,,Spine,1,11,Image 1,5,1,100000003,610000007383,
2,,Spine,1,9,Image 1,4,1,100000003,610000007384,
2,,Spine,1,6,Image 1,3,1,100000003,610000007385,
2,,Spine,1,7,Image 1,3,1,100000003,610000007386,
2,,Spine,1,6,Image 1,4,1,100000003,610000007387,
2,,Spine,1,6,Image 1,4,1,100000003,610000007388,
2,,Spine,1,6,Image 1,3,1,100000003,610000007389,
2,,Spine,1,5,Image 1,3,1,100000003,610000007390,
2,,Spine,1,8,Image 1,4,1,100000003,610000007391,
2,,Spine,1,11,Image 1,3,1,100000003,610000007392,
2,,Spine,1,10,Image 1,4,1,100000003,610000007393,
2,,Spine,1,9,Image 1,4,1,100000003,610000007394,
2,,Spine,1,9,Image 1,4,1,100000003,610000007395,
2,,Spine,1,8,Image 1,3,1,100000003,610000007396,
2,,Spine,1,6,Image 1,2,1,100000003,610000007397,
2,,Spine,1,5,Image 1,2,1,100000003,610000007398,
2,,Spine,1,9,Image 1,1,1,100000003,610000007399,
2,,Spine,1,9,Image 1,1,1,100000003,610000007400,
2,,Spine,1,7,Image 1,1,1,100000003,610000007401,
2,,Spine,1,5,Image 1,1,1,100000003,610000007402,
2,,Spine,1,9,Image 1,3,1,100000003,610000007403,
2,,Spine,1,7,Image 1,3,1,100000003,610000007404,
2,,Spine,1,7,Image 1,3,1,100000003,610000007405,
2,,Spine,1,6,Image 1,4,1,100000003,610000007406,
2,,Spine,1,6,Image 1,4,1,100000003,610000007407,
2,,Spine,1,4,Image 1,2,1,100000003,610000007408,
2,,Spine,1,1,Image 1,1,1,100000003,610000007409,
2,,Spine,1,5,Image 1,3,1,100000003,610000007410,
2,,Spine,1,2,Image 1,3,1,100000003,610000007411,
2,,Spine,1,2,Image 1,3,1,100000003,610000007412,
2,,Spine,1,1,Image 1,2,1,100000003,610000007413,
2,,Spine,1,10,Image 1,5,1,100000003,610000007415,
2,,Spine,1,8,Image 1,3,1,100000003,610000007416,
2,,Spine,1,6,Image 1,3,1,100000003,610000007417,
2,,Spine,1,4,Image 1,2,1,100000003,610000007418,
2,,Spine,1,4,Image 1,3,1,100000003,610000007419,
2,,Spine,1,3,Image 1,2,1,100000003,610000007420,
2,,Spine,1,2,Image 1,2,1,100000003,610000007421,
2,,Spine,1,2,Image 1,2,1,100000003,610000007422,
2,,Spine,1,2,Image 1,2,1,100000003,610000007423,
2,,Spine,1,3,Image 1,2,1,100000003,610000007424,
2,,Spine,1,5,Image 1,2,1,100000003,610000007425,
2,,Spine,1,5,Image 1,2,1,100000003,610000007426,
2,,Spine,1,3,Image 1,1,1,100000003,610000007427,
2,,Spine,1,2,Image 1,2,1,100000003,610000007428,
2,,Spine,1,0,Image 1,1,1,100000003,610000007429,
2,,Spine,1,1,Image 1,1,1,100000003,610000007430,
2,,Spine,1,5,Image 1,3,1,100000003,610000007431,
2,,Spine,1,5,Image 1,3,1,100000003,610000007432,
2,,Spine,1,4,Image 1,2,1,100000003,610000007433,
2,,Spine,1,4,Image 1,3,1,100000003,610000007434,
2,,Spine,1,3,Image 1,2,1,100000003,610000007435,
2,,Spine,1,4,Image 1,1,1,100000003,610000007436,
2,,Spine,1,4,Image 1,3,1,100000003,610000007437,
2,,Spine,1,2,Image 1,2,1,100000003,610000007438,
2,,Spine,1,1,Image 1,1,1,100000003,610000007439,
2,,Spine,1,0,Image 1,1,1,100000003,610000007440,
2,,Spine,1,0,Image 1,1,1,100000003,610000007441,
2,,Spine,1,12,Image 1,5,1,100000003,610000007442,
2,,Spine,1,11,Image 1,5,1,100000003,610000007443,
2,,Spine,1,9,Image 1,4,1,100000003,610000007444,
2,,Spine,1,8,Image 1,3,1,100000003,610000007445,
2,,Spine,1,8,Image 1,3,1,100000003,610000007446,
2,,Spine,1,5,Image 1,3,1,100000003,610000007447,
2,,Spine,1,3,Image 1,2,1,100000003,610000007448,
2,,Spine,1,3,Image 1,1,1,100000003,610000007449,
2,,Spine,1,2,Image 1,1,1,100000003,610000007450,
