
Spine Terminal Pt Intensity Center Ch=1 Img=1
 ==================== 
Spine Terminal Pt Intensity Center,Unit,Category,Channel,Depth,Image,Time,FilamentID,ID,
0,,Spine,1,18,Image 1,1,,610000007485,
0,,Spine,1,10,Image 1,1,,610000007486,
6,,Spine,1,17,Image 1,1,,610000007486,
0,,Spine,1,10,Image 1,1,,610000007487,
8,,Spine,1,17,Image 1,1,,610000007487,
1,,Spine,1,16,Image 1,1,,610000007488,
12,,Spine,1,14,Image 1,1,,610000007488,
2,,Spine,1,16,Image 1,1,,610000007489,
1,,Spine,1,14,Image 1,1,,610000007489,
1,,Spine,1,16,Image 1,1,,610000007490,
4,,Spine,1,14,Image 1,1,,610000007490,
3,,Spine,1,15,Image 1,1,,610000007491,
2,,Spine,1,17,Image 1,1,,610000007491,
1,,Spine,1,15,Image 1,1,,610000007492,
1,,Spine,1,14,Image 1,1,,610000007492,
0,,Spine,1,0,Image 1,1,,610000007493,
3,,Spine,1,14,Image 1,1,,610000007493,
1,,Spine,1,12,Image 1,1,,610000007494,
0,,Spine,1,0,Image 1,1,,610000007494,
3,,Spine,1,1,Image 1,1,,610000007495,
3,,Spine,1,11,Image 1,1,,610000007495,
0,,Spine,1,4,Image 1,1,,610000007496,
61,,Spine,1,11,Image 1,1,,610000007496,
1,,Spine,1,2,Image 1,1,,610000007497,
0,,Spine,1,13,Image 1,1,,610000007497,
1,,Spine,1,4,Image 1,1,,610000007498,
3,,Spine,1,14,Image 1,1,,610000007498,
1,,Spine,1,3,Image 1,1,,610000007499,
2,,Spine,1,14,Image 1,1,,610000007499,
1,,Spine,1,4,Image 1,1,,610000007500,
0,,Spine,1,15,Image 1,1,,610000007500,
0,,Spine,1,4,Image 1,1,,610000007501,
0,,Spine,1,15,Image 1,1,,610000007501,
3,,Spine,1,5,Image 1,1,,610000007502,
3,,Spine,1,19,Image 1,1,,610000007502,
3,,Spine,1,5,Image 1,1,,610000007503,
1,,Spine,1,19,Image 1,1,,610000007503,
2,,Spine,1,3,Image 1,1,,610000007504,
0,,Spine,1,19,Image 1,1,,610000007504,
1,,Spine,1,2,Image 1,1,,610000007505,
5,,Spine,1,23,Image 1,1,,610000007505,
1,,Spine,1,3,Image 1,1,,610000007506,
3,,Spine,1,23,Image 1,1,,610000007506,
0,,Spine,1,5,Image 1,1,,610000007507,
2,,Spine,1,22,Image 1,1,,610000007507,
0,,Spine,1,1,Image 1,1,,610000007508,
1,,Spine,1,8,Image 1,1,,610000007508,
4,,Spine,1,1,Image 1,1,,610000007509,
2,,Spine,1,8,Image 1,1,,610000007509,
1,,Spine,1,2,Image 1,1,,610000007510,
1,,Spine,1,9,Image 1,1,,610000007510,
1,,Spine,1,3,Image 1,1,,610000007511,
1,,Spine,1,11,Image 1,1,,610000007511,
2,,Spine,1,4,Image 1,1,,610000007512,
5,,Spine,1,12,Image 1,1,,610000007512,
3,,Spine,1,4,Image 1,1,,610000007513,
2,,Spine,1,5,Image 1,1,,610000007513,
1,,Spine,1,1,Image 1,1,,610000007514,
0,,Spine,1,5,Image 1,1,,610000007514,
2,,Spine,1,1,Image 1,1,,610000007515,
2,,Spine,1,3,Image 1,1,,610000007515,
0,,Spine,1,2,Image 1,1,,610000007516,
2,,Spine,1,3,Image 1,1,,610000007516,
8,,Spine,1,6,Image 1,1,,610000007517,
0,,Spine,1,0,Image 1,1,,610000007517,
2,,Spine,1,2,Image 1,1,,610000007518,
0,,Spine,1,6,Image 1,1,,610000007518,
17,,Spine,1,3,Image 1,1,,610000007519,
5,,Spine,1,5,Image 1,1,,610000007519,
4,,Spine,1,2,Image 1,1,,610000007520,
3,,Spine,1,5,Image 1,1,,610000007520,
11,,Spine,1,2,Image 1,1,,610000007521,
1,,Spine,1,5,Image 1,1,,610000007521,
10,,Spine,1,3,Image 1,1,,610000007522,
5,,Spine,1,5,Image 1,1,,610000007522,
13,,Spine,1,4,Image 1,1,,610000007523,
2,,Spine,1,6,Image 1,1,,610000007523,
11,,Spine,1,4,Image 1,1,,610000007524,
2,,Spine,1,0,Image 1,1,,610000007524,
2,,Spine,1,1,Image 1,1,,610000007525,
22,,Spine,1,6,Image 1,1,,610000007525,
1,,Spine,1,1,Image 1,1,,610000007526,
0,,Spine,1,8,Image 1,1,,610000007526,
1,,Spine,1,1,Image 1,1,,610000007527,
0,,Spine,1,10,Image 1,1,,610000007527,
3,,Spine,1,2,Image 1,1,,610000007528,
2,,Spine,1,1,Image 1,1,,610000007528,
2,,Spine,1,1,Image 1,1,,610000007529,
5,,Spine,1,3,Image 1,1,,610000007529,
2,,Spine,1,4,Image 1,1,,610000007530,
0,,Spine,1,1,Image 1,1,,610000007530,
2,,Spine,1,4,Image 1,1,,610000007531,
6,,Spine,1,1,Image 1,1,,610000007531,
2,,Spine,1,4,Image 1,1,,610000007532,
3,,Spine,1,1,Image 1,1,,610000007532,
1,,Spine,1,1,Image 1,1,,610000007533,
1,,Spine,1,5,Image 1,1,,610000007533,
2,,Spine,1,5,Image 1,1,,610000007534,
1,,Spine,1,5,Image 1,1,,610000007535,
0,,Spine,1,5,Image 1,1,,610000007536,
