
Spine Center Intensity Mean Ch=4 Img=1
 ==================== 
Spine Center Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0,,Spine,4,3,Image 1,3,1,100000000,610000004573,
0,,Spine,4,3,Image 1,3,1,100000000,610000004592,
0.933333,,Spine,4,1,Image 1,2,1,100000002,610000004606,
7,,Spine,4,2,Image 1,2,1,100000003,610000004626,
0,,Spine,4,1,Image 1,1,1,100000000,610000004643,
0,,Spine,4,5,Image 1,4,1,100000003,610000004656,
19.8182,,Spine,4,4,Image 1,1,1,100000002,610000004666,
0,,Spine,4,2,Image 1,2,1,100000003,610000004676,
0,,Spine,4,1,Image 1,1,1,100000002,610000004682,
0,,Spine,4,5,Image 1,2,1,100000000,610000004692,
0,,Spine,4,5,Image 1,2,1,100000000,610000004700,
0,,Spine,4,2,Image 1,2,1,100000003,610000004709,
0,,Spine,4,2,Image 1,2,1,100000003,610000004716,
0,,Spine,4,5,Image 1,1,1,100000002,610000004725,
0,,Spine,4,5,Image 1,1,1,100000002,610000004734,
0,,Spine,4,5,Image 1,1,1,100000002,610000004742,
0,,Spine,4,5,Image 1,1,1,100000002,610000004749,
0,,Spine,4,5,Image 1,1,1,100000002,610000004755,
0,,Spine,4,0,Image 1,1,1,100000002,610000004768,
0,,Spine,4,1,Image 1,2,1,100000003,610000004773,
0,,Spine,4,5,Image 1,2,1,100000002,610000004786,
0,,Spine,4,5,Image 1,2,1,100000002,610000004798,
0,,Spine,4,1,Image 1,2,1,100000000,610000004813,
0,,Spine,4,1,Image 1,2,1,100000000,610000004823,
0,,Spine,4,1,Image 1,2,1,100000000,610000004829,
0,,Spine,4,1,Image 1,1,1,100000000,610000004836,
0,,Spine,4,0,Image 1,1,1,100000003,610000004846,
0,,Spine,4,5,Image 1,2,1,100000002,610000004850,
0,,Spine,4,0,Image 1,1,1,100000001,610000004857,
0,,Spine,4,0,Image 1,1,1,100000001,610000004860,
0,,Spine,4,1,Image 1,2,1,100000003,610000004863,
0,,Spine,4,1,Image 1,1,1,100000000,610000004871,
0,,Spine,4,1,Image 1,1,1,100000002,610000004873,
0,,Spine,4,0,Image 1,1,1,100000002,610000004877,
0,,Spine,4,0,Image 1,1,1,100000003,610000004884,
0,,Spine,4,5,Image 1,1,1,100000003,610000004886,
0,,Spine,4,0,Image 1,1,1,100000001,610000004889,
0,,Spine,4,0,Image 1,1,1,100000003,610000004895,
0,,Spine,4,1,Image 1,1,1,100000000,610000004901,
0,,Spine,4,0,Image 1,1,1,100000002,610000004905,
0,,Spine,4,0,Image 1,1,1,100000003,610000004912,
0,,Spine,4,0,Image 1,1,1,100000002,610000004915,
0,,Spine,4,1,Image 1,1,1,100000003,610000004918,
0,,Spine,4,2,Image 1,1,1,100000003,610000004920,
0,,Spine,4,1,Image 1,1,1,100000000,610000004923,
0,,Spine,4,0,Image 1,1,1,100000003,610000004927,
0,,Spine,4,0,Image 1,1,1,100000002,610000004931,
0,,Spine,4,1,Image 1,1,1,100000000,610000004933,
0,,Spine,4,0,Image 1,1,1,100000002,610000004936,
0,,Spine,4,0,Image 1,1,1,100000003,610000004941,
0,,Spine,4,5,Image 1,2,1,100000002,610000004944,
0,,Spine,4,0,Image 1,1,1,100000003,610000004948,
0,,Spine,4,0,Image 1,1,1,100000002,610000004951,
0,,Spine,4,0,Image 1,1,1,100000001,610000004954,
0,,Spine,4,1,Image 1,1,1,100000000,610000004957,
0,,Spine,4,0,Image 1,1,1,100000002,610000004961,
0,,Spine,4,1,Image 1,1,1,100000002,610000004963,
0,,Spine,4,0,Image 1,1,1,100000002,610000004967,
0,,Spine,4,0,Image 1,1,1,100000003,610000004974,
0,,Spine,4,0,Image 1,1,1,100000001,610000004976,
0,,Spine,4,0,Image 1,1,1,100000002,610000004978,
0,,Spine,4,0,Image 1,1,1,100000001,610000004981,
0,,Spine,4,0,Image 1,1,1,100000002,610000004984,
0,,Spine,4,1,Image 1,1,1,100000000,610000004986,
0,,Spine,4,0,Image 1,1,1,100000001,610000004988,
0,,Spine,4,0,Image 1,1,1,100000001,610000004991,
0,,Spine,4,0,Image 1,1,1,100000003,610000004993,
0,,Spine,4,1,Image 1,1,1,100000002,610000004999,
0,,Spine,4,0,Image 1,1,1,100000002,610000005002,
0,,Spine,4,0,Image 1,1,1,100000002,610000005013,
0,,Spine,4,0,Image 1,1,1,100000002,610000005016,
0,,Spine,4,1,Image 1,1,1,100000000,610000005018,
0,,Spine,4,0,Image 1,1,1,100000001,610000005020,
0,,Spine,4,0,Image 1,1,1,100000001,610000005022,
0,,Spine,4,0,Image 1,1,1,100000000,610000005024,
0,,Spine,4,0,Image 1,1,1,100000001,610000005026,
0,,Spine,4,1,Image 1,1,1,100000002,610000005033,
0,,Spine,4,0,Image 1,1,1,100000003,610000005035,
0,,Spine,4,0,Image 1,1,1,100000002,610000005041,
0,,Spine,4,0,Image 1,1,1,100000002,610000005043,
0,,Spine,4,0,Image 1,1,1,100000002,610000005048,
0,,Spine,4,0,Image 1,1,1,100000003,610000005053,
0,,Spine,4,0,Image 1,1,1,100000002,610000005067,
0,,Spine,4,1,Image 1,1,1,100000002,610000005071,
0,,Spine,4,5,Image 1,2,1,100000000,610000005101,
0,,Spine,4,5,Image 1,2,1,100000000,610000005102,
0,,Spine,4,5,Image 1,2,1,100000000,610000005103,
0,,Spine,4,3,Image 1,3,1,100000000,610000005104,
0,,Spine,4,1,Image 1,1,1,100000000,610000005105,
0,,Spine,4,1,Image 1,1,1,100000000,610000005106,
0,,Spine,4,1,Image 1,2,1,100000000,610000005114,
0,,Spine,4,1,Image 1,2,1,100000000,610000005115,
0,,Spine,4,1,Image 1,1,1,100000000,610000005116,
0,,Spine,4,5,Image 1,3,1,100000001,610000005123,
0,,Spine,4,3,Image 1,3,1,100000001,610000005125,
45,,Spine,4,0,Image 1,1,1,100000001,610000005126,
0,,Spine,4,0,Image 1,1,1,100000001,610000005129,
0,,Spine,4,1,Image 1,2,1,100000001,610000005131,
0,,Spine,4,5,Image 1,3,1,100000001,610000005132,
0,,Spine,4,0,Image 1,1,1,100000001,610000005133,
0,,Spine,4,0,Image 1,1,1,100000001,610000005134,
0,,Spine,4,3,Image 1,3,1,100000001,610000005139,
0,,Spine,4,3,Image 1,3,1,100000001,610000005140,
0,,Spine,4,0,Image 1,1,1,100000001,610000005143,
0,,Spine,4,0,Image 1,1,1,100000001,610000005144,
0,,Spine,4,5,Image 1,2,1,100000002,610000005145,
0,,Spine,4,4,Image 1,1,1,100000002,610000005146,
0,,Spine,4,0,Image 1,1,1,100000002,610000005147,
0,,Spine,4,1,Image 1,2,1,100000002,610000005148,
0,,Spine,4,0,Image 1,1,1,100000002,610000005149,
0,,Spine,4,0,Image 1,1,1,100000002,610000005150,
0,,Spine,4,1,Image 1,1,1,100000002,610000005151,
0,,Spine,4,1,Image 1,1,1,100000002,610000005152,
0,,Spine,4,0,Image 1,1,1,100000002,610000005153,
0,,Spine,4,0,Image 1,1,1,100000002,610000005158,
92.5,,Spine,4,4,Image 1,4,1,100000003,610000005159,
0,,Spine,4,3,Image 1,2,1,100000003,610000005160,
0,,Spine,4,3,Image 1,2,1,100000003,610000005161,
0,,Spine,4,2,Image 1,2,1,100000003,610000005163,
0,,Spine,4,0,Image 1,1,1,100000003,610000005164,
0,,Spine,4,0,Image 1,1,1,100000003,610000005165,
0,,Spine,4,3,Image 1,3,1,100000003,610000005169,
0,,Spine,4,0,Image 1,1,1,100000003,610000005171,
0,,Spine,4,0,Image 1,1,1,100000003,610000005172,
0,,Spine,4,0,Image 1,1,1,100000003,610000005173,
0,,Spine,4,0,Image 1,1,1,100000003,610000005174,
0,,Spine,4,0,Image 1,1,1,100000003,610000005175,
