
Spine Number of Voxel Ch=2 Img=1
 ==================== 
Spine Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
274,,Spine,2,3,Image 1,3,1,100000000,610000004573,
157,,Spine,2,3,Image 1,3,1,100000000,610000004592,
136,,Spine,2,1,Image 1,2,1,100000002,610000004606,
266,,Spine,2,2,Image 1,2,1,100000003,610000004626,
255,,Spine,2,1,Image 1,1,1,100000000,610000004643,
128,,Spine,2,5,Image 1,4,1,100000003,610000004656,
236,,Spine,2,4,Image 1,1,1,100000002,610000004666,
87,,Spine,2,2,Image 1,2,1,100000003,610000004676,
83,,Spine,2,1,Image 1,1,1,100000002,610000004682,
211,,Spine,2,5,Image 1,2,1,100000000,610000004692,
182,,Spine,2,5,Image 1,2,1,100000000,610000004700,
91,,Spine,2,2,Image 1,2,1,100000003,610000004709,
70,,Spine,2,2,Image 1,2,1,100000003,610000004716,
160,,Spine,2,5,Image 1,1,1,100000002,610000004725,
194,,Spine,2,5,Image 1,1,1,100000002,610000004734,
189,,Spine,2,5,Image 1,1,1,100000002,610000004742,
137,,Spine,2,5,Image 1,1,1,100000002,610000004749,
97,,Spine,2,5,Image 1,1,1,100000002,610000004755,
234,,Spine,2,0,Image 1,1,1,100000002,610000004768,
60,,Spine,2,1,Image 1,2,1,100000003,610000004773,
233,,Spine,2,5,Image 1,2,1,100000002,610000004786,
225,,Spine,2,5,Image 1,2,1,100000002,610000004798,
134,,Spine,2,1,Image 1,2,1,100000000,610000004813,
114,,Spine,2,1,Image 1,2,1,100000000,610000004823,
62,,Spine,2,1,Image 1,2,1,100000000,610000004829,
22,,Spine,2,1,Image 1,1,1,100000000,610000004836,
230,,Spine,2,0,Image 1,1,1,100000003,610000004846,
198,,Spine,2,5,Image 1,2,1,100000002,610000004850,
373,,Spine,2,0,Image 1,1,1,100000001,610000004857,
95,,Spine,2,0,Image 1,1,1,100000001,610000004860,
66,,Spine,2,1,Image 1,2,1,100000003,610000004863,
301,,Spine,2,1,Image 1,1,1,100000000,610000004871,
77,,Spine,2,1,Image 1,1,1,100000002,610000004873,
198,,Spine,2,0,Image 1,1,1,100000002,610000004877,
58,,Spine,2,0,Image 1,1,1,100000003,610000004884,
126,,Spine,2,5,Image 1,1,1,100000003,610000004886,
148,,Spine,2,0,Image 1,1,1,100000001,610000004889,
70,,Spine,2,0,Image 1,1,1,100000003,610000004895,
264,,Spine,2,1,Image 1,1,1,100000000,610000004901,
30,,Spine,2,0,Image 1,1,1,100000002,610000004905,
152,,Spine,2,0,Image 1,1,1,100000003,610000004912,
183,,Spine,2,0,Image 1,1,1,100000002,610000004915,
361,,Spine,2,1,Image 1,1,1,100000003,610000004918,
147,,Spine,2,2,Image 1,1,1,100000003,610000004920,
33,,Spine,2,1,Image 1,1,1,100000000,610000004923,
215,,Spine,2,0,Image 1,1,1,100000003,610000004927,
42,,Spine,2,0,Image 1,1,1,100000002,610000004931,
17,,Spine,2,1,Image 1,1,1,100000000,610000004933,
53,,Spine,2,0,Image 1,1,1,100000002,610000004936,
39,,Spine,2,0,Image 1,1,1,100000003,610000004941,
88,,Spine,2,5,Image 1,2,1,100000002,610000004944,
35,,Spine,2,0,Image 1,1,1,100000003,610000004948,
242,,Spine,2,0,Image 1,1,1,100000002,610000004951,
19,,Spine,2,0,Image 1,1,1,100000001,610000004954,
85,,Spine,2,1,Image 1,1,1,100000000,610000004957,
579,,Spine,2,0,Image 1,1,1,100000002,610000004961,
184,,Spine,2,1,Image 1,1,1,100000002,610000004963,
127,,Spine,2,0,Image 1,1,1,100000002,610000004967,
199,,Spine,2,0,Image 1,1,1,100000003,610000004974,
451,,Spine,2,0,Image 1,1,1,100000001,610000004976,
82,,Spine,2,0,Image 1,1,1,100000002,610000004978,
47,,Spine,2,0,Image 1,1,1,100000001,610000004981,
17,,Spine,2,0,Image 1,1,1,100000002,610000004984,
30,,Spine,2,1,Image 1,1,1,100000000,610000004986,
164,,Spine,2,0,Image 1,1,1,100000001,610000004988,
114,,Spine,2,0,Image 1,1,1,100000001,610000004991,
11,,Spine,2,0,Image 1,1,1,100000003,610000004993,
265,,Spine,2,1,Image 1,1,1,100000002,610000004999,
81,,Spine,2,0,Image 1,1,1,100000002,610000005002,
32,,Spine,2,0,Image 1,1,1,100000002,610000005013,
72,,Spine,2,0,Image 1,1,1,100000002,610000005016,
28,,Spine,2,1,Image 1,1,1,100000000,610000005018,
246,,Spine,2,0,Image 1,1,1,100000001,610000005020,
30,,Spine,2,0,Image 1,1,1,100000001,610000005022,
134,,Spine,2,0,Image 1,1,1,100000000,610000005024,
11,,Spine,2,0,Image 1,1,1,100000001,610000005026,
141,,Spine,2,1,Image 1,1,1,100000002,610000005033,
261,,Spine,2,0,Image 1,1,1,100000003,610000005035,
18,,Spine,2,0,Image 1,1,1,100000002,610000005041,
15,,Spine,2,0,Image 1,1,1,100000002,610000005043,
69,,Spine,2,0,Image 1,1,1,100000002,610000005048,
48,,Spine,2,0,Image 1,1,1,100000003,610000005053,
584,,Spine,2,0,Image 1,1,1,100000002,610000005067,
195,,Spine,2,1,Image 1,1,1,100000002,610000005071,
66,,Spine,2,5,Image 1,2,1,100000000,610000005101,
127,,Spine,2,5,Image 1,2,1,100000000,610000005102,
123,,Spine,2,5,Image 1,2,1,100000000,610000005103,
80,,Spine,2,3,Image 1,3,1,100000000,610000005104,
178,,Spine,2,1,Image 1,1,1,100000000,610000005105,
218,,Spine,2,1,Image 1,1,1,100000000,610000005106,
88,,Spine,2,1,Image 1,2,1,100000000,610000005114,
263,,Spine,2,1,Image 1,2,1,100000000,610000005115,
141,,Spine,2,1,Image 1,1,1,100000000,610000005116,
87,,Spine,2,5,Image 1,3,1,100000001,610000005123,
193,,Spine,2,3,Image 1,3,1,100000001,610000005125,
27,,Spine,2,0,Image 1,1,1,100000001,610000005126,
56,,Spine,2,0,Image 1,1,1,100000001,610000005129,
81,,Spine,2,1,Image 1,2,1,100000001,610000005131,
47,,Spine,2,5,Image 1,3,1,100000001,610000005132,
67,,Spine,2,0,Image 1,1,1,100000001,610000005133,
146,,Spine,2,0,Image 1,1,1,100000001,610000005134,
51,,Spine,2,3,Image 1,3,1,100000001,610000005139,
134,,Spine,2,3,Image 1,3,1,100000001,610000005140,
44,,Spine,2,0,Image 1,1,1,100000001,610000005143,
64,,Spine,2,0,Image 1,1,1,100000001,610000005144,
58,,Spine,2,5,Image 1,2,1,100000002,610000005145,
58,,Spine,2,4,Image 1,1,1,100000002,610000005146,
28,,Spine,2,0,Image 1,1,1,100000002,610000005147,
27,,Spine,2,1,Image 1,2,1,100000002,610000005148,
46,,Spine,2,0,Image 1,1,1,100000002,610000005149,
122,,Spine,2,0,Image 1,1,1,100000002,610000005150,
176,,Spine,2,1,Image 1,1,1,100000002,610000005151,
131,,Spine,2,1,Image 1,1,1,100000002,610000005152,
97,,Spine,2,0,Image 1,1,1,100000002,610000005153,
43,,Spine,2,0,Image 1,1,1,100000002,610000005158,
183,,Spine,2,4,Image 1,4,1,100000003,610000005159,
97,,Spine,2,3,Image 1,2,1,100000003,610000005160,
160,,Spine,2,3,Image 1,2,1,100000003,610000005161,
36,,Spine,2,2,Image 1,2,1,100000003,610000005163,
52,,Spine,2,0,Image 1,1,1,100000003,610000005164,
98,,Spine,2,0,Image 1,1,1,100000003,610000005165,
83,,Spine,2,3,Image 1,3,1,100000003,610000005169,
67,,Spine,2,0,Image 1,1,1,100000003,610000005171,
76,,Spine,2,0,Image 1,1,1,100000003,610000005172,
196,,Spine,2,0,Image 1,1,1,100000003,610000005173,
16,,Spine,2,0,Image 1,1,1,100000003,610000005174,
15,,Spine,2,0,Image 1,1,1,100000003,610000005175,
