
Segment Number of Voxel Ch=5 Img=1
 ==================== 
Segment Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
429,,Segment,5,5,Image 1,4,1,100000003,510000000056,
106,,Segment,5,4,Image 1,3,1,100000003,510000000064,
1491,,Segment,5,3,Image 1,2,1,100000003,510000000177,
722,,Segment,5,2,Image 1,2,1,100000003,510000000213,
338,,Segment,5,1,Image 1,1,1,100000003,510000000220,
646,,Segment,5,0,Image 1,1,1,100000003,510000000258,
889,,Segment,5,6,Image 1,3,1,100000000,510000000348,
633,,Segment,5,5,Image 1,3,1,100000000,510000000393,
556,,Segment,5,4,Image 1,2,1,100000000,510000000399,
772,,Segment,5,3,Image 1,2,1,100000000,510000000407,
755,,Segment,5,2,Image 1,2,1,100000000,510000000437,
503,,Segment,5,1,Image 1,2,1,100000000,510000000481,
118,,Segment,5,0,Image 1,1,1,100000000,510000000510,
318,,Segment,5,2,Image 1,2,1,100000003,510000000550,
703,,Segment,5,1,Image 1,1,1,100000003,510000000567,
1000,,Segment,5,0,Image 1,1,1,100000003,510000000580,
381,,Segment,5,4,Image 1,3,1,100000002,510000000597,
234,,Segment,5,3,Image 1,3,1,100000002,510000000666,
85,,Segment,5,2,Image 1,2,1,100000002,510000000699,
683,,Segment,5,1,Image 1,1,1,100000002,510000000752,
702,,Segment,5,0,Image 1,1,1,100000002,510000000801,
114,,Segment,5,4,Image 1,4,1,100000002,510000000804,
1021,,Segment,5,1,Image 1,1,1,100000002,510000000889,
1005,,Segment,5,0,Image 1,1,1,100000002,510000000935,
632,,Segment,5,5,Image 1,2,1,100000002,510000001034,
778,,Segment,5,4,Image 1,1,1,100000002,510000001136,
187,,Segment,5,3,Image 1,1,1,100000002,510000001150,
176,,Segment,5,2,Image 1,1,1,100000002,510000001164,
433,,Segment,5,3,Image 1,2,1,100000002,510000001217,
146,,Segment,5,8,Image 1,4,1,100000001,510000001226,
299,,Segment,5,7,Image 1,3,1,100000001,510000001237,
255,,Segment,5,6,Image 1,3,1,100000001,510000001273,
198,,Segment,5,5,Image 1,2,1,100000001,510000001287,
438,,Segment,5,4,Image 1,2,1,100000001,510000001296,
469,,Segment,5,3,Image 1,2,1,100000001,510000001303,
233,,Segment,5,2,Image 1,2,1,100000001,510000001309,
457,,Segment,5,1,Image 1,1,1,100000001,510000001317,
839,,Segment,5,0,Image 1,1,1,100000001,510000001377,
464,,Segment,5,6,Image 1,3,1,100000000,510000001404,
1888,,Segment,5,5,Image 1,2,1,100000000,510000001493,
716,,Segment,5,4,Image 1,4,1,100000003,510000001552,
876,,Segment,5,3,Image 1,3,1,100000003,510000001608,
1108,,Segment,5,5,Image 1,1,1,100000002,510000001693,
241,,Segment,5,7,Image 1,4,1,100000001,510000001706,
162,,Segment,5,8,Image 1,3,1,100000001,510000001710,
506,,Segment,5,4,Image 1,2,1,100000002,510000001768,
184,,Segment,5,3,Image 1,4,1,100000001,510000001797,
132,,Segment,5,2,Image 1,3,1,100000001,510000001817,
210,,Segment,5,1,Image 1,2,1,100000001,510000001831,
297,,Segment,5,0,Image 1,1,1,100000001,510000001858,
646,,Segment,5,4,Image 1,3,1,100000003,510000001895,
417,,Segment,5,1,Image 1,2,1,100000003,510000001923,
151,,Segment,5,3,Image 1,3,1,100000003,510000001935,
451,,Segment,5,2,Image 1,2,1,100000003,510000001953,
382,,Segment,5,1,Image 1,2,1,100000003,510000001989,
376,,Segment,5,0,Image 1,1,1,100000003,510000002005,
