
Segment Intensity Median Ch=3 Img=1
 ==================== 
Segment Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
24.0625,,Segment,3,5,Image 1,4,1,100000003,510000000056,
46.125,,Segment,3,4,Image 1,3,1,100000003,510000000064,
48.125,,Segment,3,3,Image 1,2,1,100000003,510000000177,
53.125,,Segment,3,2,Image 1,2,1,100000003,510000000213,
78.625,,Segment,3,1,Image 1,1,1,100000003,510000000220,
92.125,,Segment,3,0,Image 1,1,1,100000003,510000000258,
33.0625,,Segment,3,6,Image 1,3,1,100000000,510000000348,
47.125,,Segment,3,5,Image 1,3,1,100000000,510000000393,
94.625,,Segment,3,4,Image 1,2,1,100000000,510000000399,
88.625,,Segment,3,3,Image 1,2,1,100000000,510000000407,
68.125,,Segment,3,2,Image 1,2,1,100000000,510000000437,
43.125,,Segment,3,1,Image 1,2,1,100000000,510000000481,
27.5625,,Segment,3,0,Image 1,1,1,100000000,510000000510,
50.625,,Segment,3,2,Image 1,2,1,100000003,510000000550,
90.125,,Segment,3,1,Image 1,1,1,100000003,510000000567,
123.125,,Segment,3,0,Image 1,1,1,100000003,510000000580,
42.125,,Segment,3,4,Image 1,3,1,100000002,510000000597,
0.0625,,Segment,3,3,Image 1,3,1,100000002,510000000666,
0.015625,,Segment,3,2,Image 1,2,1,100000002,510000000699,
39.0625,,Segment,3,1,Image 1,1,1,100000002,510000000752,
75.125,,Segment,3,0,Image 1,1,1,100000002,510000000801,
41.0625,,Segment,3,4,Image 1,4,1,100000002,510000000804,
42.125,,Segment,3,1,Image 1,1,1,100000002,510000000889,
70.125,,Segment,3,0,Image 1,1,1,100000002,510000000935,
54.125,,Segment,3,5,Image 1,2,1,100000002,510000001034,
36.125,,Segment,3,4,Image 1,1,1,100000002,510000001136,
37.0625,,Segment,3,3,Image 1,1,1,100000002,510000001150,
32.0625,,Segment,3,2,Image 1,1,1,100000002,510000001164,
0.03125,,Segment,3,3,Image 1,2,1,100000002,510000001217,
29.0625,,Segment,3,8,Image 1,4,1,100000001,510000001226,
51.125,,Segment,3,7,Image 1,3,1,100000001,510000001237,
0.125,,Segment,3,6,Image 1,3,1,100000001,510000001273,
46.125,,Segment,3,5,Image 1,2,1,100000001,510000001287,
70.625,,Segment,3,4,Image 1,2,1,100000001,510000001296,
65.125,,Segment,3,3,Image 1,2,1,100000001,510000001303,
105.125,,Segment,3,2,Image 1,2,1,100000001,510000001309,
68.125,,Segment,3,1,Image 1,1,1,100000001,510000001317,
82.125,,Segment,3,0,Image 1,1,1,100000001,510000001377,
52.125,,Segment,3,6,Image 1,3,1,100000000,510000001404,
82.125,,Segment,3,5,Image 1,2,1,100000000,510000001493,
59,,Segment,3,4,Image 1,4,1,100000003,510000001552,
47.125,,Segment,3,3,Image 1,3,1,100000003,510000001608,
42.125,,Segment,3,5,Image 1,1,1,100000002,510000001693,
42.125,,Segment,3,7,Image 1,4,1,100000001,510000001706,
32.0625,,Segment,3,8,Image 1,3,1,100000001,510000001710,
55.125,,Segment,3,4,Image 1,2,1,100000002,510000001768,
33.5625,,Segment,3,3,Image 1,4,1,100000001,510000001797,
21.5625,,Segment,3,2,Image 1,3,1,100000001,510000001817,
34.0625,,Segment,3,1,Image 1,2,1,100000001,510000001831,
48.125,,Segment,3,0,Image 1,1,1,100000001,510000001858,
43.125,,Segment,3,4,Image 1,3,1,100000003,510000001895,
56.125,,Segment,3,1,Image 1,2,1,100000003,510000001923,
51.0625,,Segment,3,3,Image 1,3,1,100000003,510000001935,
42.0625,,Segment,3,2,Image 1,2,1,100000003,510000001953,
34.5625,,Segment,3,1,Image 1,2,1,100000003,510000001989,
69.125,,Segment,3,0,Image 1,1,1,100000003,510000002005,
57.625,,Segment,3,3,Image 1,2,1,100000003,510000002028,
69.125,,Segment,3,6,Image 1,2,1,100000000,510000002039,
23.125,,Segment,3,2,Image 1,2,1,100000003,510000002061,
31.0625,,Segment,3,1,Image 1,2,1,100000003,510000002069,
41.625,,Segment,3,0,Image 1,1,1,100000003,510000002110,
29.125,,Segment,3,1,Image 1,2,1,100000002,510000002151,
72.125,,Segment,3,1,Image 1,2,1,100000000,510000002204,
88.125,,Segment,3,0,Image 1,1,1,100000000,510000002214,
62.125,,Segment,3,3,Image 1,3,1,100000000,510000002281,
0.0625,,Segment,3,1,Image 1,2,1,100000003,510000002294,
74.125,,Segment,3,0,Image 1,1,1,100000003,510000002371,
32.125,,Segment,3,3,Image 1,4,1,100000003,510000002378,
0.125,,Segment,3,2,Image 1,3,1,100000003,510000002399,
51.125,,Segment,3,3,Image 1,3,1,100000001,510000002425,
38.125,,Segment,3,3,Image 1,3,1,100000001,510000002479,
50.125,,Segment,3,2,Image 1,2,1,100000001,510000002485,
73.125,,Segment,3,1,Image 1,2,1,100000001,510000002518,
36.125,,Segment,3,2,Image 1,3,1,100000003,510000002520,
38.125,,Segment,3,1,Image 1,2,1,100000003,510000002550,
60.125,,Segment,3,0,Image 1,1,1,100000003,510000002566,
84.625,,Segment,3,2,Image 1,2,1,100000003,510000002568,
34.0625,,Segment,3,2,Image 1,3,1,100000001,510000002574,
40.125,,Segment,3,1,Image 1,2,1,100000001,510000002630,
130.125,,Segment,3,0,Image 1,1,1,100000001,510000002635,
79.125,,Segment,3,2,Image 1,2,1,100000001,510000002655,
58.125,,Segment,3,5,Image 1,3,1,100000001,510000002665,
39.625,,Segment,3,4,Image 1,3,1,100000001,510000002707,
83.625,,Segment,3,5,Image 1,4,1,100000001,510000002715,
32.625,,Segment,3,3,Image 1,2,1,100000002,510000002737,
43.125,,Segment,3,4,Image 1,3,1,100000000,510000002766,
48.125,,Segment,3,3,Image 1,3,1,100000001,510000002806,
21.125,,Segment,3,2,Image 1,2,1,100000001,510000002813,
39.125,,Segment,3,1,Image 1,2,1,100000001,510000002843,
21.125,,Segment,3,0,Image 1,1,1,100000001,510000002859,
31.0625,,Segment,3,6,Image 1,4,1,100000000,510000002868,
82.125,,Segment,3,1,Image 1,1,1,100000000,510000002917,
47.125,,Segment,3,5,Image 1,2,1,100000003,510000002960,
66.125,,Segment,3,4,Image 1,1,1,100000003,510000002965,
85.125,,Segment,3,3,Image 1,1,1,100000003,510000002985,
94.625,,Segment,3,2,Image 1,1,1,100000003,510000003025,
35.0625,,Segment,3,5,Image 1,3,1,100000003,510000003034,
37.0625,,Segment,3,1,Image 1,1,1,100000003,510000003112,
57.125,,Segment,3,4,Image 1,2,1,100000003,510000003117,
39.0625,,Segment,3,1,Image 1,1,1,100000003,510000003131,
48.125,,Segment,3,3,Image 1,2,1,100000001,510000003200,
42.5625,,Segment,3,2,Image 1,2,1,100000001,510000003202,
47.0625,,Segment,3,1,Image 1,2,1,100000001,510000003210,
80.125,,Segment,3,0,Image 1,1,1,100000001,510000003227,
35.125,,Segment,3,1,Image 1,2,1,100000001,510000003246,
44.125,,Segment,3,0,Image 1,1,1,100000001,510000003276,
68.125,,Segment,3,1,Image 1,1,1,100000001,510000003290,
42.0625,,Segment,3,3,Image 1,2,1,100000001,510000003322,
42.0625,,Segment,3,6,Image 1,2,1,100000001,510000003327,
48.125,,Segment,3,2,Image 1,3,1,100000001,510000003337,
74.125,,Segment,3,5,Image 1,3,1,100000001,510000003352,
36.625,,Segment,3,2,Image 1,2,1,100000001,510000003376,
86.125,,Segment,3,1,Image 1,1,1,100000001,510000003410,
43.125,,Segment,3,0,Image 1,1,1,100000001,510000003494,
63.0625,,Segment,3,0,Image 1,1,1,100000001,510000003515,
56.125,,Segment,3,3,Image 1,2,1,100000001,510000003526,
56.625,,Segment,3,2,Image 1,3,1,100000001,510000003532,
39.625,,Segment,3,1,Image 1,1,1,100000001,510000003535,
27.0625,,Segment,3,1,Image 1,1,1,100000001,510000003539,
63.125,,Segment,3,2,Image 1,2,1,100000002,510000003546,
25.0625,,Segment,3,1,Image 1,2,1,100000002,510000003553,
59.125,,Segment,3,1,Image 1,1,1,100000003,510000003615,
43.0625,,Segment,3,2,Image 1,1,1,100000001,510000003635,
56.125,,Segment,3,1,Image 1,1,1,100000001,510000003654,
44.0625,,Segment,3,2,Image 1,2,1,100000001,510000003660,
26.125,,Segment,3,5,Image 1,2,1,100000001,510000003670,
33.0625,,Segment,3,4,Image 1,2,1,100000001,510000003687,
49.125,,Segment,3,3,Image 1,2,1,100000001,510000003711,
68.125,,Segment,3,2,Image 1,1,1,100000001,510000003762,
32.0625,,Segment,3,4,Image 1,3,1,100000001,510000003801,
38.125,,Segment,3,5,Image 1,3,1,100000001,510000003808,
38.125,,Segment,3,4,Image 1,2,1,100000003,510000003878,
46.125,,Segment,3,5,Image 1,1,1,100000003,510000003906,
56.125,,Segment,3,3,Image 1,3,1,100000001,510000003915,
41.0625,,Segment,3,2,Image 1,3,1,100000001,510000003928,
42.0625,,Segment,3,2,Image 1,3,1,100000003,510000003932,
57.125,,Segment,3,3,Image 1,1,1,100000001,510000003937,
42.0625,,Segment,3,3,Image 1,4,1,100000001,510000003941,
64.125,,Segment,3,3,Image 1,2,1,100000003,510000003978,
34.0625,,Segment,3,3,Image 1,3,1,100000001,510000003990,
34.0625,,Segment,3,1,Image 1,2,1,100000002,510000004007,
77.125,,Segment,3,0,Image 1,1,1,100000002,510000004029,
73.125,,Segment,3,3,Image 1,2,1,100000003,510000004048,
95.625,,Segment,3,2,Image 1,1,1,100000003,510000004051,
64.625,,Segment,3,2,Image 1,2,1,100000002,510000004057,
94.125,,Segment,3,1,Image 1,1,1,100000002,510000004097,
75.125,,Segment,3,2,Image 1,1,1,100000002,510000004103,
50.125,,Segment,3,1,Image 1,2,1,100000003,510000004109,
69.125,,Segment,3,0,Image 1,1,1,100000003,510000004158,
50.125,,Segment,3,0,Image 1,1,1,100000002,510000004192,
36.0625,,Segment,3,1,Image 1,1,1,100000003,510000004223,
70.125,,Segment,3,0,Image 1,1,1,100000001,510000004254,
85.125,,Segment,3,1,Image 1,1,1,100000000,510000004266,
54.125,,Segment,3,0,Image 1,1,1,100000001,510000004275,
57.5625,,Segment,3,0,Image 1,1,1,100000002,510000004285,
