
Spine Terminal Pt Intensity Center Ch=2 Img=1
 ==================== 
Spine Terminal Pt Intensity Center,Unit,Category,Channel,Depth,Image,Time,FilamentID,ID,
0,,Spine,2,3,Image 1,1,100000000,610000004573,
0,,Spine,2,3,Image 1,1,100000000,610000004592,
1,,Spine,2,1,Image 1,1,100000002,610000004606,
79,,Spine,2,2,Image 1,1,100000003,610000004626,
0,,Spine,2,1,Image 1,1,,610000004628,
0,,Spine,2,5,Image 1,1,100000003,610000004656,
178,,Spine,2,4,Image 1,1,100000002,610000004666,
1,,Spine,2,2,Image 1,1,100000003,610000004676,
0,,Spine,2,1,Image 1,1,100000002,610000004682,
0,,Spine,2,5,Image 1,1,100000000,610000004692,
1,,Spine,2,5,Image 1,1,100000000,610000004700,
0,,Spine,2,2,Image 1,1,100000003,610000004709,
0,,Spine,2,2,Image 1,1,100000003,610000004716,
0,,Spine,2,5,Image 1,1,100000002,610000004725,
1,,Spine,2,5,Image 1,1,100000002,610000004734,
0,,Spine,2,5,Image 1,1,100000002,610000004742,
0,,Spine,2,5,Image 1,1,100000002,610000004749,
0,,Spine,2,5,Image 1,1,100000002,610000004755,
1,,Spine,2,0,Image 1,1,100000002,610000004768,
0,,Spine,2,1,Image 1,1,100000003,610000004773,
1,,Spine,2,5,Image 1,1,100000002,610000004786,
2,,Spine,2,5,Image 1,1,100000002,610000004798,
2,,Spine,2,1,Image 1,1,100000000,610000004813,
1,,Spine,2,1,Image 1,1,100000000,610000004823,
0,,Spine,2,1,Image 1,1,100000000,610000004829,
0,,Spine,2,1,Image 1,1,,610000004832,
0,,Spine,2,0,Image 1,1,100000003,610000004846,
0,,Spine,2,5,Image 1,1,100000002,610000004850,
1,,Spine,2,0,Image 1,1,,610000004852,
0,,Spine,2,0,Image 1,1,100000001,610000004860,
0,,Spine,2,1,Image 1,1,100000003,610000004863,
0,,Spine,2,1,Image 1,1,,610000004865,
2,,Spine,2,1,Image 1,1,100000002,610000004873,
1,,Spine,2,0,Image 1,1,100000002,610000004877,
2,,Spine,2,0,Image 1,1,,610000004879,
3,,Spine,2,5,Image 1,1,100000003,610000004886,
0,,Spine,2,0,Image 1,1,,610000004888,
2,,Spine,2,0,Image 1,1,,610000004891,
0,,Spine,2,1,Image 1,1,,610000004898,
1,,Spine,2,0,Image 1,1,,610000004903,
2,,Spine,2,0,Image 1,1,,610000004907,
2,,Spine,2,0,Image 1,1,100000002,610000004915,
0,,Spine,2,1,Image 1,1,100000003,610000004918,
0,,Spine,2,2,Image 1,1,100000003,610000004920,
0,,Spine,2,0,Image 1,1,100000003,610000004927,
0,,Spine,2,0,Image 1,1,100000002,610000004931,
2,,Spine,2,0,Image 1,1,,610000004935,
0,,Spine,2,0,Image 1,1,,610000004938,
1,,Spine,2,5,Image 1,1,100000002,610000004944,
2,,Spine,2,0,Image 1,1,,610000004946,
1,,Spine,2,0,Image 1,1,,610000004953,
0,,Spine,2,1,Image 1,1,,610000004956,
4,,Spine,2,0,Image 1,1,,610000004959,
1,,Spine,2,1,Image 1,1,100000002,610000004963,
2,,Spine,2,0,Image 1,1,,610000004966,
2,,Spine,2,0,Image 1,1,100000003,610000004974,
0,,Spine,2,0,Image 1,1,100000002,610000004978,
0,,Spine,2,0,Image 1,1,100000001,610000004981,
