
Spine Center Number of Voxel Ch=5 Img=1
 ==================== 
Spine Center Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
25,,Spine,5,3,Image 1,3,1,100000000,610000004573,
20,,Spine,5,3,Image 1,3,1,100000000,610000004592,
15,,Spine,5,1,Image 1,2,1,100000002,610000004606,
21,,Spine,5,2,Image 1,2,1,100000003,610000004626,
17,,Spine,5,1,Image 1,1,1,100000000,610000004643,
14,,Spine,5,5,Image 1,4,1,100000003,610000004656,
11,,Spine,5,4,Image 1,1,1,100000002,610000004666,
11,,Spine,5,2,Image 1,2,1,100000003,610000004676,
7,,Spine,5,1,Image 1,1,1,100000002,610000004682,
11,,Spine,5,5,Image 1,2,1,100000000,610000004692,
9,,Spine,5,5,Image 1,2,1,100000000,610000004700,
10,,Spine,5,2,Image 1,2,1,100000003,610000004709,
8,,Spine,5,2,Image 1,2,1,100000003,610000004716,
10,,Spine,5,5,Image 1,1,1,100000002,610000004725,
10,,Spine,5,5,Image 1,1,1,100000002,610000004734,
9,,Spine,5,5,Image 1,1,1,100000002,610000004742,
8,,Spine,5,5,Image 1,1,1,100000002,610000004749,
7,,Spine,5,5,Image 1,1,1,100000002,610000004755,
14,,Spine,5,0,Image 1,1,1,100000002,610000004768,
6,,Spine,5,1,Image 1,2,1,100000003,610000004773,
14,,Spine,5,5,Image 1,2,1,100000002,610000004786,
13,,Spine,5,5,Image 1,2,1,100000002,610000004798,
16,,Spine,5,1,Image 1,2,1,100000000,610000004813,
11,,Spine,5,1,Image 1,2,1,100000000,610000004823,
7,,Spine,5,1,Image 1,2,1,100000000,610000004829,
6,,Spine,5,1,Image 1,1,1,100000000,610000004836,
11,,Spine,5,0,Image 1,1,1,100000003,610000004846,
5,,Spine,5,5,Image 1,2,1,100000002,610000004850,
7,,Spine,5,0,Image 1,1,1,100000001,610000004857,
4,,Spine,5,0,Image 1,1,1,100000001,610000004860,
3,,Spine,5,1,Image 1,2,1,100000003,610000004863,
8,,Spine,5,1,Image 1,1,1,100000000,610000004871,
3,,Spine,5,1,Image 1,1,1,100000002,610000004873,
5,,Spine,5,0,Image 1,1,1,100000002,610000004877,
