
Spine Intensity Median Ch=2 Img=1
 ==================== 
Spine Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0.00195312,,Spine,2,3,Image 1,3,1,100000000,610000004573,
0.00195312,,Spine,2,3,Image 1,3,1,100000000,610000004592,
5.03125,,Spine,2,1,Image 1,2,1,100000002,610000004606,
0.0625,,Spine,2,2,Image 1,2,1,100000003,610000004626,
0.0078125,,Spine,2,1,Image 1,1,1,100000000,610000004643,
0.00195312,,Spine,2,5,Image 1,4,1,100000003,610000004656,
2.125,,Spine,2,4,Image 1,1,1,100000002,610000004666,
0.00195312,,Spine,2,2,Image 1,2,1,100000003,610000004676,
0.00195312,,Spine,2,1,Image 1,1,1,100000002,610000004682,
0.00390625,,Spine,2,5,Image 1,2,1,100000000,610000004692,
0.00390625,,Spine,2,5,Image 1,2,1,100000000,610000004700,
0.00195312,,Spine,2,2,Image 1,2,1,100000003,610000004709,
0.00195312,,Spine,2,2,Image 1,2,1,100000003,610000004716,
0.00390625,,Spine,2,5,Image 1,1,1,100000002,610000004725,
0.00390625,,Spine,2,5,Image 1,1,1,100000002,610000004734,
0.00390625,,Spine,2,5,Image 1,1,1,100000002,610000004742,
0.00390625,,Spine,2,5,Image 1,1,1,100000002,610000004749,
0.00390625,,Spine,2,5,Image 1,1,1,100000002,610000004755,
0.00195312,,Spine,2,0,Image 1,1,1,100000002,610000004768,
0.000976562,,Spine,2,1,Image 1,2,1,100000003,610000004773,
0.00390625,,Spine,2,5,Image 1,2,1,100000002,610000004786,
0.00390625,,Spine,2,5,Image 1,2,1,100000002,610000004798,
0.00390625,,Spine,2,1,Image 1,2,1,100000000,610000004813,
0.00390625,,Spine,2,1,Image 1,2,1,100000000,610000004823,
0.00195312,,Spine,2,1,Image 1,2,1,100000000,610000004829,
0.00195312,,Spine,2,1,Image 1,1,1,100000000,610000004836,
0.00195312,,Spine,2,0,Image 1,1,1,100000003,610000004846,
1.00391,,Spine,2,5,Image 1,2,1,100000002,610000004850,
1.00781,,Spine,2,0,Image 1,1,1,100000001,610000004857,
0.00195312,,Spine,2,0,Image 1,1,1,100000001,610000004860,
0.00195312,,Spine,2,1,Image 1,2,1,100000003,610000004863,
0.00195312,,Spine,2,1,Image 1,1,1,100000000,610000004871,
0.00195312,,Spine,2,1,Image 1,1,1,100000002,610000004873,
0.00390625,,Spine,2,0,Image 1,1,1,100000002,610000004877,
0.00195312,,Spine,2,0,Image 1,1,1,100000003,610000004884,
0.00390625,,Spine,2,5,Image 1,1,1,100000003,610000004886,
0.00390625,,Spine,2,0,Image 1,1,1,100000001,610000004889,
1.00391,,Spine,2,0,Image 1,1,1,100000003,610000004895,
0.00195312,,Spine,2,1,Image 1,1,1,100000000,610000004901,
0.00195312,,Spine,2,0,Image 1,1,1,100000002,610000004905,
0.00195312,,Spine,2,0,Image 1,1,1,100000003,610000004912,
0.00390625,,Spine,2,0,Image 1,1,1,100000002,610000004915,
1.00391,,Spine,2,1,Image 1,1,1,100000003,610000004918,
0.00390625,,Spine,2,2,Image 1,1,1,100000003,610000004920,
0.00195312,,Spine,2,1,Image 1,1,1,100000000,610000004923,
0.00195312,,Spine,2,0,Image 1,1,1,100000003,610000004927,
0.00195312,,Spine,2,0,Image 1,1,1,100000002,610000004931,
0.00195312,,Spine,2,1,Image 1,1,1,100000000,610000004933,
2.00781,,Spine,2,0,Image 1,1,1,100000002,610000004936,
0.00195312,,Spine,2,0,Image 1,1,1,100000003,610000004941,
0.00390625,,Spine,2,5,Image 1,2,1,100000002,610000004944,
