
Spine Part Max Diameter Head
 ==================== 
Spine Part Max Diameter Head,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
1.14768,µm,Spine,Spine Part Max Diameter,1,1,1,100000002,610000005033,
1.89862,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000005035,
0.416667,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000005041,
0.455729,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000005043,
1.07212,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000005048,
0.671932,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000005053,
1.65445,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000005067,
1.45833,µm,Spine,Spine Part Max Diameter,1,1,1,100000002,610000005071,
0.729107,µm,Spine,Spine Part Max Diameter,5,2,1,100000000,610000005101,
1.20768,µm,Spine,Spine Part Max Diameter,5,2,1,100000000,610000005102,
1.30118,µm,Spine,Spine Part Max Diameter,5,2,1,100000000,610000005103,
0.942644,µm,Spine,Spine Part Max Diameter,3,3,1,100000000,610000005104,
1.14583,µm,Spine,Spine Part Max Diameter,1,1,1,100000000,610000005105,
1.40544,µm,Spine,Spine Part Max Diameter,1,1,1,100000000,610000005106,
1.04167,µm,Spine,Spine Part Max Diameter,1,2,1,100000000,610000005114,
1.30589,µm,Spine,Spine Part Max Diameter,1,2,1,100000000,610000005115,
1.23203,µm,Spine,Spine Part Max Diameter,1,1,1,100000000,610000005116,
0.672421,µm,Spine,Spine Part Max Diameter,5,3,1,100000001,610000005123,
1.22629,µm,Spine,Spine Part Max Diameter,3,3,1,100000001,610000005125,
0.572917,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000005126,
0.559896,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000005129,
0.684706,µm,Spine,Spine Part Max Diameter,1,2,1,100000001,610000005131,
0.651042,µm,Spine,Spine Part Max Diameter,5,3,1,100000001,610000005132,
0.877319,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000005133,
1.32871,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000005134,
0.553992,µm,Spine,Spine Part Max Diameter,3,3,1,100000001,610000005139,
1.04167,µm,Spine,Spine Part Max Diameter,3,3,1,100000001,610000005140,
0.590484,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000005143,
0.508977,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000005144,
0.833333,µm,Spine,Spine Part Max Diameter,5,2,1,100000002,610000005145,
0.528158,µm,Spine,Spine Part Max Diameter,4,1,1,100000002,610000005146,
0.601339,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000005147,
0.455718,µm,Spine,Spine Part Max Diameter,1,2,1,100000002,610000005148,
0.683112,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000005149,
1.04167,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000005150,
1.06771,µm,Spine,Spine Part Max Diameter,1,1,1,100000002,610000005151,
1.28887,µm,Spine,Spine Part Max Diameter,1,1,1,100000002,610000005152,
0.886638,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000005153,
0.983902,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000005158,
0.896388,µm,Spine,Spine Part Max Diameter,4,4,1,100000003,610000005159,
0.727007,µm,Spine,Spine Part Max Diameter,3,2,1,100000003,610000005160,
1.37998,µm,Spine,Spine Part Max Diameter,3,2,1,100000003,610000005161,
0.57581,µm,Spine,Spine Part Max Diameter,2,2,1,100000003,610000005163,
0.628255,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000005164,
0.573555,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000005165,
0.889,µm,Spine,Spine Part Max Diameter,3,3,1,100000003,610000005169,
0.612484,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000005171,
0.842757,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000005172,
1.50938,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000005173,
0.416667,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000005174,
0.45166,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000005175,
