
Spine Center Intensity Sum Ch=3 Img=1
 ==================== 
Spine Center Intensity Sum,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
428,,Spine,3,3,Image 1,3,1,100000000,610000004573,
113,,Spine,3,3,Image 1,3,1,100000000,610000004592,
86,,Spine,3,1,Image 1,2,1,100000002,610000004606,
114,,Spine,3,2,Image 1,2,1,100000003,610000004626,
242,,Spine,3,1,Image 1,1,1,100000000,610000004643,
358,,Spine,3,5,Image 1,4,1,100000003,610000004656,
313,,Spine,3,4,Image 1,1,1,100000002,610000004666,
61,,Spine,3,2,Image 1,2,1,100000003,610000004676,
220,,Spine,3,1,Image 1,1,1,100000002,610000004682,
297,,Spine,3,5,Image 1,2,1,100000000,610000004692,
235,,Spine,3,5,Image 1,2,1,100000000,610000004700,
214,,Spine,3,2,Image 1,2,1,100000003,610000004709,
262,,Spine,3,2,Image 1,2,1,100000003,610000004716,
332,,Spine,3,5,Image 1,1,1,100000002,610000004725,
590,,Spine,3,5,Image 1,1,1,100000002,610000004734,
500,,Spine,3,5,Image 1,1,1,100000002,610000004742,
407,,Spine,3,5,Image 1,1,1,100000002,610000004749,
168,,Spine,3,5,Image 1,1,1,100000002,610000004755,
494,,Spine,3,0,Image 1,1,1,100000002,610000004768,
181,,Spine,3,1,Image 1,2,1,100000003,610000004773,
747,,Spine,3,5,Image 1,2,1,100000002,610000004786,
679,,Spine,3,5,Image 1,2,1,100000002,610000004798,
454,,Spine,3,1,Image 1,2,1,100000000,610000004813,
300,,Spine,3,1,Image 1,2,1,100000000,610000004823,
63,,Spine,3,1,Image 1,2,1,100000000,610000004829,
378,,Spine,3,1,Image 1,1,1,100000000,610000004836,
958,,Spine,3,0,Image 1,1,1,100000003,610000004846,
254,,Spine,3,5,Image 1,2,1,100000002,610000004850,
634,,Spine,3,0,Image 1,1,1,100000001,610000004857,
298,,Spine,3,0,Image 1,1,1,100000001,610000004860,
68,,Spine,3,1,Image 1,2,1,100000003,610000004863,
750,,Spine,3,1,Image 1,1,1,100000000,610000004871,
146,,Spine,3,1,Image 1,1,1,100000002,610000004873,
344,,Spine,3,0,Image 1,1,1,100000002,610000004877,
628,,Spine,3,0,Image 1,1,1,100000003,610000004884,
180,,Spine,3,5,Image 1,1,1,100000003,610000004886,
123,,Spine,3,0,Image 1,1,1,100000001,610000004889,
871,,Spine,3,0,Image 1,1,1,100000003,610000004895,
404,,Spine,3,1,Image 1,1,1,100000000,610000004901,
415,,Spine,3,0,Image 1,1,1,100000002,610000004905,
705,,Spine,3,0,Image 1,1,1,100000003,610000004912,
313,,Spine,3,0,Image 1,1,1,100000002,610000004915,
385,,Spine,3,1,Image 1,1,1,100000003,610000004918,
256,,Spine,3,2,Image 1,1,1,100000003,610000004920,
138,,Spine,3,1,Image 1,1,1,100000000,610000004923,
584,,Spine,3,0,Image 1,1,1,100000003,610000004927,
412,,Spine,3,0,Image 1,1,1,100000002,610000004931,
260,,Spine,3,1,Image 1,1,1,100000000,610000004933,
421,,Spine,3,0,Image 1,1,1,100000002,610000004936,
524,,Spine,3,0,Image 1,1,1,100000003,610000004941,
373,,Spine,3,5,Image 1,2,1,100000002,610000004944,
556,,Spine,3,0,Image 1,1,1,100000003,610000004948,
145,,Spine,3,0,Image 1,1,1,100000002,610000004951,
275,,Spine,3,0,Image 1,1,1,100000001,610000004954,
183,,Spine,3,1,Image 1,1,1,100000000,610000004957,
508,,Spine,3,0,Image 1,1,1,100000002,610000004961,
394,,Spine,3,1,Image 1,1,1,100000002,610000004963,
367,,Spine,3,0,Image 1,1,1,100000002,610000004967,
395,,Spine,3,0,Image 1,1,1,100000003,610000004974,
241,,Spine,3,0,Image 1,1,1,100000001,610000004976,
387,,Spine,3,0,Image 1,1,1,100000002,610000004978,
204,,Spine,3,0,Image 1,1,1,100000001,610000004981,
361,,Spine,3,0,Image 1,1,1,100000002,610000004984,
209,,Spine,3,1,Image 1,1,1,100000000,610000004986,
156,,Spine,3,0,Image 1,1,1,100000001,610000004988,
225,,Spine,3,0,Image 1,1,1,100000001,610000004991,
236,,Spine,3,0,Image 1,1,1,100000003,610000004993,
903,,Spine,3,1,Image 1,1,1,100000002,610000004999,
486,,Spine,3,0,Image 1,1,1,100000002,610000005002,
394,,Spine,3,0,Image 1,1,1,100000002,610000005013,
360,,Spine,3,0,Image 1,1,1,100000002,610000005016,
139,,Spine,3,1,Image 1,1,1,100000000,610000005018,
257,,Spine,3,0,Image 1,1,1,100000001,610000005020,
284,,Spine,3,0,Image 1,1,1,100000001,610000005022,
389,,Spine,3,0,Image 1,1,1,100000000,610000005024,
213,,Spine,3,0,Image 1,1,1,100000001,610000005026,
786,,Spine,3,1,Image 1,1,1,100000002,610000005033,
297,,Spine,3,0,Image 1,1,1,100000003,610000005035,
310,,Spine,3,0,Image 1,1,1,100000002,610000005041,
273,,Spine,3,0,Image 1,1,1,100000002,610000005043,
407,,Spine,3,0,Image 1,1,1,100000002,610000005048,
379,,Spine,3,0,Image 1,1,1,100000003,610000005053,
441,,Spine,3,0,Image 1,1,1,100000002,610000005067,
350,,Spine,3,1,Image 1,1,1,100000002,610000005071,
79,,Spine,3,5,Image 1,2,1,100000000,610000005101,
303,,Spine,3,5,Image 1,2,1,100000000,610000005102,
261,,Spine,3,5,Image 1,2,1,100000000,610000005103,
72,,Spine,3,3,Image 1,3,1,100000000,610000005104,
