
Segment Volume
 ==================== 
Segment Volume,Unit,Category,Depth,Level,Time,FilamentID,ID,
5.51163,µm^3,Segment,5,4,1,100000003,510000000056,
1.05159,µm^3,Segment,4,3,1,100000003,510000000064,
19.5467,µm^3,Segment,3,2,1,100000003,510000000177,
8.5351,µm^3,Segment,2,2,1,100000003,510000000213,
3.23077,µm^3,Segment,1,1,1,100000003,510000000220,
5.89623,µm^3,Segment,0,1,1,100000003,510000000258,
11.0968,µm^3,Segment,6,3,1,100000000,510000000348,
7.76907,µm^3,Segment,5,3,1,100000000,510000000393,
6.1399,µm^3,Segment,4,2,1,100000000,510000000399,
9.07769,µm^3,Segment,3,2,1,100000000,510000000407,
9.87436,µm^3,Segment,2,2,1,100000000,510000000437,
6.62822,µm^3,Segment,1,2,1,100000000,510000000481,
1.435,µm^3,Segment,0,1,1,100000000,510000000510,
3.39573,µm^3,Segment,2,2,1,100000003,510000000550,
8.70297,µm^3,Segment,1,1,1,100000003,510000000567,
10.5407,µm^3,Segment,0,1,1,100000003,510000000580,
4.78079,µm^3,Segment,4,3,1,100000002,510000000597,
2.43715,µm^3,Segment,3,3,1,100000002,510000000666,
0.791383,µm^3,Segment,2,2,1,100000002,510000000699,
9.01005,µm^3,Segment,1,1,1,100000002,510000000752,
8.76319,µm^3,Segment,0,1,1,100000002,510000000801,
1.2003,µm^3,Segment,4,4,1,100000002,510000000804,
13.2102,µm^3,Segment,1,1,1,100000002,510000000889,
13.2468,µm^3,Segment,0,1,1,100000002,510000000935,
10.67,µm^3,Segment,5,2,1,100000002,510000001034,
9.88184,µm^3,Segment,4,1,1,100000002,510000001136,
2.02089,µm^3,Segment,3,1,1,100000002,510000001150,
1.88503,µm^3,Segment,2,1,1,100000002,510000001164,
4.76393,µm^3,Segment,3,2,1,100000002,510000001217,
1.49112,µm^3,Segment,8,4,1,100000001,510000001226,
2.99192,µm^3,Segment,7,3,1,100000001,510000001237,
2.34749,µm^3,Segment,6,3,1,100000001,510000001273,
1.86033,µm^3,Segment,5,2,1,100000001,510000001287,
4.60668,µm^3,Segment,4,2,1,100000001,510000001296,
4.55242,µm^3,Segment,3,2,1,100000001,510000001303,
2.04189,µm^3,Segment,2,2,1,100000001,510000001309,
4.86844,µm^3,Segment,1,1,1,100000001,510000001317,
10.0054,µm^3,Segment,0,1,1,100000001,510000001377,
5.33276,µm^3,Segment,6,3,1,100000000,510000001404,
