
Segment Center Intensity StdDev Ch=3 Img=1
 ==================== 
Segment Center Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
28.4012,,Segment,3,5,Image 1,4,1,100000003,510000000056,
32.9931,,Segment,3,4,Image 1,3,1,100000003,510000000064,
34.1846,,Segment,3,3,Image 1,2,1,100000003,510000000177,
23.0389,,Segment,3,2,Image 1,2,1,100000003,510000000213,
15.1079,,Segment,3,1,Image 1,1,1,100000003,510000000220,
20.881,,Segment,3,0,Image 1,1,1,100000003,510000000258,
25.7855,,Segment,3,6,Image 1,3,1,100000000,510000000348,
25.6617,,Segment,3,5,Image 1,3,1,100000000,510000000393,
20.5486,,Segment,3,4,Image 1,2,1,100000000,510000000399,
21.5407,,Segment,3,3,Image 1,2,1,100000000,510000000407,
24.2019,,Segment,3,2,Image 1,2,1,100000000,510000000437,
27.6143,,Segment,3,1,Image 1,2,1,100000000,510000000481,
28.2109,,Segment,3,0,Image 1,1,1,100000000,510000000510,
41.5496,,Segment,3,2,Image 1,2,1,100000003,510000000550,
18.5297,,Segment,3,1,Image 1,1,1,100000003,510000000567,
19.7934,,Segment,3,0,Image 1,1,1,100000003,510000000580,
27.2524,,Segment,3,4,Image 1,3,1,100000002,510000000597,
8.83616,,Segment,3,3,Image 1,3,1,100000002,510000000666,
0,,Segment,3,2,Image 1,2,1,100000002,510000000699,
21.8643,,Segment,3,1,Image 1,1,1,100000002,510000000752,
45.7065,,Segment,3,0,Image 1,1,1,100000002,510000000801,
16.7239,,Segment,3,4,Image 1,4,1,100000002,510000000804,
34.3605,,Segment,3,1,Image 1,1,1,100000002,510000000889,
26.8469,,Segment,3,0,Image 1,1,1,100000002,510000000935,
48.4978,,Segment,3,5,Image 1,2,1,100000002,510000001034,
36.7703,,Segment,3,4,Image 1,1,1,100000002,510000001136,
27.6248,,Segment,3,3,Image 1,1,1,100000002,510000001150,
27.1756,,Segment,3,2,Image 1,1,1,100000002,510000001164,
12.4897,,Segment,3,3,Image 1,2,1,100000002,510000001217,
31.8396,,Segment,3,8,Image 1,4,1,100000001,510000001226,
41.2108,,Segment,3,7,Image 1,3,1,100000001,510000001237,
26.8624,,Segment,3,6,Image 1,3,1,100000001,510000001273,
18.7754,,Segment,3,5,Image 1,2,1,100000001,510000001287,
17.6624,,Segment,3,4,Image 1,2,1,100000001,510000001296,
28.0911,,Segment,3,3,Image 1,2,1,100000001,510000001303,
21.8548,,Segment,3,2,Image 1,2,1,100000001,510000001309,
28.4049,,Segment,3,1,Image 1,1,1,100000001,510000001317,
57.809,,Segment,3,0,Image 1,1,1,100000001,510000001377,
54.8251,,Segment,3,6,Image 1,3,1,100000000,510000001404,
53.4584,,Segment,3,5,Image 1,2,1,100000000,510000001493,
60.3914,,Segment,3,4,Image 1,4,1,100000003,510000001552,
34.5775,,Segment,3,3,Image 1,3,1,100000003,510000001608,
32.7338,,Segment,3,5,Image 1,1,1,100000002,510000001693,
34.8931,,Segment,3,7,Image 1,4,1,100000001,510000001706,
13.3955,,Segment,3,8,Image 1,3,1,100000001,510000001710,
50.763,,Segment,3,4,Image 1,2,1,100000002,510000001768,
33.8517,,Segment,3,3,Image 1,4,1,100000001,510000001797,
25.1426,,Segment,3,2,Image 1,3,1,100000001,510000001817,
30.1724,,Segment,3,1,Image 1,2,1,100000001,510000001831,
39.3851,,Segment,3,0,Image 1,1,1,100000001,510000001858,
42.5324,,Segment,3,4,Image 1,3,1,100000003,510000001895,
48.9965,,Segment,3,1,Image 1,2,1,100000003,510000001923,
26.6909,,Segment,3,3,Image 1,3,1,100000003,510000001935,
31.3249,,Segment,3,2,Image 1,2,1,100000003,510000001953,
21.4445,,Segment,3,1,Image 1,2,1,100000003,510000001989,
35.8736,,Segment,3,0,Image 1,1,1,100000003,510000002005,
19.7737,,Segment,3,3,Image 1,2,1,100000003,510000002028,
39.4912,,Segment,3,6,Image 1,2,1,100000000,510000002039,
46.0895,,Segment,3,2,Image 1,2,1,100000003,510000002061,
26.6907,,Segment,3,1,Image 1,2,1,100000003,510000002069,
21.984,,Segment,3,0,Image 1,1,1,100000003,510000002110,
45.4515,,Segment,3,1,Image 1,2,1,100000002,510000002151,
60.4575,,Segment,3,1,Image 1,2,1,100000000,510000002204,
34.1117,,Segment,3,0,Image 1,1,1,100000000,510000002214,
42.5433,,Segment,3,3,Image 1,3,1,100000000,510000002281,
23.4503,,Segment,3,1,Image 1,2,1,100000003,510000002294,
53.0066,,Segment,3,0,Image 1,1,1,100000003,510000002371,
37.4548,,Segment,3,3,Image 1,4,1,100000003,510000002378,
36.0743,,Segment,3,2,Image 1,3,1,100000003,510000002399,
33.6957,,Segment,3,3,Image 1,3,1,100000001,510000002425,
34.2552,,Segment,3,3,Image 1,3,1,100000001,510000002479,
15.9323,,Segment,3,2,Image 1,2,1,100000001,510000002485,
18.8076,,Segment,3,1,Image 1,2,1,100000001,510000002518,
52.4277,,Segment,3,2,Image 1,3,1,100000003,510000002520,
41.1298,,Segment,3,1,Image 1,2,1,100000003,510000002550,
38.3218,,Segment,3,0,Image 1,1,1,100000003,510000002566,
20.2868,,Segment,3,2,Image 1,2,1,100000003,510000002568,
28.9306,,Segment,3,2,Image 1,3,1,100000001,510000002574,
36.1352,,Segment,3,1,Image 1,2,1,100000001,510000002630,
14.8724,,Segment,3,0,Image 1,1,1,100000001,510000002635,
24.5674,,Segment,3,2,Image 1,2,1,100000001,510000002655,
65.7782,,Segment,3,5,Image 1,3,1,100000001,510000002665,
43.6247,,Segment,3,4,Image 1,3,1,100000001,510000002707,
31.5023,,Segment,3,5,Image 1,4,1,100000001,510000002715,
52.1955,,Segment,3,3,Image 1,2,1,100000002,510000002737,
38.2109,,Segment,3,4,Image 1,3,1,100000000,510000002766,
46.2229,,Segment,3,3,Image 1,3,1,100000001,510000002806,
29.2059,,Segment,3,2,Image 1,2,1,100000001,510000002813,
37.9774,,Segment,3,1,Image 1,2,1,100000001,510000002843,
47.5066,,Segment,3,0,Image 1,1,1,100000001,510000002859,
27.1128,,Segment,3,6,Image 1,4,1,100000000,510000002868,
41.7306,,Segment,3,1,Image 1,1,1,100000000,510000002917,
39.2883,,Segment,3,5,Image 1,2,1,100000003,510000002960,
33.3999,,Segment,3,4,Image 1,1,1,100000003,510000002965,
31.5856,,Segment,3,3,Image 1,1,1,100000003,510000002985,
25.4261,,Segment,3,2,Image 1,1,1,100000003,510000003025,
16.188,,Segment,3,5,Image 1,3,1,100000003,510000003034,
28.4267,,Segment,3,1,Image 1,1,1,100000003,510000003112,
26.5921,,Segment,3,4,Image 1,2,1,100000003,510000003117,
15.0363,,Segment,3,1,Image 1,1,1,100000003,510000003131,
35.3732,,Segment,3,3,Image 1,2,1,100000001,510000003200,
25.9529,,Segment,3,2,Image 1,2,1,100000001,510000003202,
19.7828,,Segment,3,1,Image 1,2,1,100000001,510000003210,
6.71855,,Segment,3,0,Image 1,1,1,100000001,510000003227,
37.8333,,Segment,3,1,Image 1,2,1,100000001,510000003246,
50.9619,,Segment,3,0,Image 1,1,1,100000001,510000003276,
31.4292,,Segment,3,1,Image 1,1,1,100000001,510000003290,
23.0445,,Segment,3,3,Image 1,2,1,100000001,510000003322,
17.932,,Segment,3,6,Image 1,2,1,100000001,510000003327,
17.9536,,Segment,3,2,Image 1,3,1,100000001,510000003337,
33.1585,,Segment,3,5,Image 1,3,1,100000001,510000003352,
35.9334,,Segment,3,2,Image 1,2,1,100000001,510000003376,
20.2069,,Segment,3,1,Image 1,1,1,100000001,510000003410,
41.5963,,Segment,3,0,Image 1,1,1,100000001,510000003494,
42.6789,,Segment,3,0,Image 1,1,1,100000001,510000003515,
31.6477,,Segment,3,3,Image 1,2,1,100000001,510000003526,
41.286,,Segment,3,2,Image 1,3,1,100000001,510000003532,
23.0692,,Segment,3,1,Image 1,1,1,100000001,510000003535,
15.1341,,Segment,3,1,Image 1,1,1,100000001,510000003539,
40.472,,Segment,3,2,Image 1,2,1,100000002,510000003546,
26.676,,Segment,3,1,Image 1,2,1,100000002,510000003553,
30.8485,,Segment,3,1,Image 1,1,1,100000003,510000003615,
14.9639,,Segment,3,2,Image 1,1,1,100000001,510000003635,
39.9491,,Segment,3,1,Image 1,1,1,100000001,510000003654,
25.7943,,Segment,3,2,Image 1,2,1,100000001,510000003660,
