
Segment Center Number of Voxel Ch=3 Img=1
 ==================== 
Segment Center Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
22,,Segment,3,11,Image 1,5,1,100000002,510000000023,
22,,Segment,3,10,Image 1,5,1,100000002,510000000044,
5,,Segment,3,9,Image 1,4,1,100000002,510000000048,
15,,Segment,3,8,Image 1,3,1,100000002,510000000062,
12,,Segment,3,7,Image 1,3,1,100000002,510000000073,
4,,Segment,3,6,Image 1,3,1,100000002,510000000076,
4,,Segment,3,5,Image 1,3,1,100000002,510000000079,
28,,Segment,3,4,Image 1,2,1,100000002,510000000106,
77,,Segment,3,2,Image 1,2,1,100000002,510000000183,
13,,Segment,3,1,Image 1,2,1,100000002,510000000195,
5,,Segment,3,0,Image 1,1,1,100000002,510000000215,
25,,Segment,3,10,Image 1,4,1,100000002,510000000247,
6,,Segment,3,11,Image 1,6,1,100000002,510000000252,
7,,Segment,3,5,Image 1,5,1,100000002,510000000259,
17,,Segment,3,4,Image 1,4,1,100000002,510000000275,
16,,Segment,3,3,Image 1,3,1,100000002,510000000290,
34,,Segment,3,2,Image 1,2,1,100000001,510000000323,
11,,Segment,3,1,Image 1,2,1,100000001,510000000333,
7,,Segment,3,0,Image 1,1,1,100000001,510000000350,
14,,Segment,3,5,Image 1,3,1,100000000,510000000385,
35,,Segment,3,4,Image 1,2,1,100000000,510000000419,
3,,Segment,3,3,Image 1,1,1,100000000,510000000421,
4,,Segment,3,2,Image 1,1,1,100000000,510000000424,
14,,Segment,3,1,Image 1,1,1,100000000,510000000437,
28,,Segment,3,0,Image 1,1,1,100000000,510000000467,
31,,Segment,3,2,Image 1,2,1,100000002,510000000525,
12,,Segment,3,1,Image 1,1,1,100000002,510000000536,
10,,Segment,3,7,Image 1,4,1,100000002,510000000545,
8,,Segment,3,3,Image 1,3,1,100000002,510000000552,
87,,Segment,3,2,Image 1,3,1,100000002,510000000638,
5,,Segment,3,1,Image 1,2,1,100000002,510000000642,
38,,Segment,3,0,Image 1,1,1,100000002,510000000681,
4,,Segment,3,3,Image 1,4,1,100000002,510000000699,
32,,Segment,3,2,Image 1,2,1,100000002,510000000730,
61,,Segment,3,1,Image 1,1,1,100000002,510000000790,
15,,Segment,3,0,Image 1,1,1,100000002,510000000807,
5,,Segment,3,6,Image 1,4,1,100000002,510000000811,
3,,Segment,3,6,Image 1,5,1,100000002,510000000814,
32,,Segment,3,4,Image 1,2,1,100000000,510000000845,
5,,Segment,3,3,Image 1,1,1,100000000,510000000849,
6,,Segment,3,2,Image 1,1,1,100000000,510000000854,
3,,Segment,3,1,Image 1,1,1,100000000,510000000856,
38,,Segment,3,0,Image 1,1,1,100000000,510000000897,
11,,Segment,3,4,Image 1,3,1,100000002,510000000915,
40,,Segment,3,4,Image 1,3,1,100000002,510000000954,
6,,Segment,3,2,Image 1,1,1,100000002,510000000959,
11,,Segment,3,2,Image 1,3,1,100000000,510000000969,
58,,Segment,3,1,Image 1,2,1,100000000,510000001026,
4,,Segment,3,2,Image 1,2,1,100000000,510000001029,
5,,Segment,3,1,Image 1,2,1,100000002,510000001033,
7,,Segment,3,0,Image 1,1,1,100000000,510000001041,
21,,Segment,3,6,Image 1,5,1,100000001,510000001062,
93,,Segment,3,5,Image 1,4,1,100000001,510000001154,
8,,Segment,3,4,Image 1,3,1,100000001,510000001161,
41,,Segment,3,3,Image 1,3,1,100000001,510000001201,
25,,Segment,3,2,Image 1,2,1,100000001,510000001225,
8,,Segment,3,1,Image 1,2,1,100000001,510000001232,
6,,Segment,3,0,Image 1,1,1,100000001,510000001252,
5,,Segment,3,6,Image 1,4,1,100000001,510000001262,
22,,Segment,3,5,Image 1,3,1,100000001,510000001283,
5,,Segment,3,4,Image 1,4,1,100000001,510000001287,
18,,Segment,3,4,Image 1,4,1,100000001,510000001304,
38,,Segment,3,3,Image 1,3,1,100000001,510000001341,
13,,Segment,3,2,Image 1,3,1,100000001,510000001353,
4,,Segment,3,5,Image 1,4,1,100000000,510000001356,
26,,Segment,3,4,Image 1,4,1,100000000,510000001381,
68,,Segment,3,3,Image 1,4,1,100000000,510000001448,
65,,Segment,3,2,Image 1,3,1,100000000,510000001512,
25,,Segment,3,1,Image 1,2,1,100000000,510000001536,
2,,Segment,3,0,Image 1,1,1,100000000,510000001541,
22,,Segment,3,4,Image 1,3,1,100000001,510000001571,
13,,Segment,3,9,Image 1,4,1,100000002,510000001583,
20,,Segment,3,8,Image 1,4,1,100000002,510000001602,
3,,Segment,3,9,Image 1,5,1,100000002,510000001604,
25,,Segment,3,8,Image 1,3,1,100000001,510000001628,
29,,Segment,3,7,Image 1,3,1,100000001,510000001656,
17,,Segment,3,6,Image 1,2,1,100000001,510000001672,
20,,Segment,3,5,Image 1,2,1,100000001,510000001691,
15,,Segment,3,4,Image 1,1,1,100000001,510000001705,
39,,Segment,3,3,Image 1,1,1,100000001,510000001743,
21,,Segment,3,2,Image 1,1,1,100000001,510000001763,
69,,Segment,3,1,Image 1,1,1,100000001,510000001831,
24,,Segment,3,4,Image 1,3,1,100000000,510000001854,
8,,Segment,3,3,Image 1,3,1,100000000,510000001861,
13,,Segment,3,2,Image 1,2,1,100000000,510000001873,
19,,Segment,3,1,Image 1,2,1,100000000,510000001891,
15,,Segment,3,0,Image 1,1,1,100000000,510000001907,
17,,Segment,3,8,Image 1,3,1,100000000,510000001923,
26,,Segment,3,7,Image 1,2,1,100000000,510000001948,
32,,Segment,3,6,Image 1,1,1,100000000,510000001979,
38,,Segment,3,5,Image 1,1,1,100000000,510000002016,
4,,Segment,3,4,Image 1,1,1,100000000,510000002019,
65,,Segment,3,3,Image 1,1,1,100000000,510000002083,
8,,Segment,3,2,Image 1,1,1,100000000,510000002090,
32,,Segment,3,1,Image 1,1,1,100000000,510000002121,
13,,Segment,3,3,Image 1,2,1,100000000,510000002134,
9,,Segment,3,0,Image 1,1,1,100000002,510000002165,
54,,Segment,3,5,Image 1,1,1,100000001,510000002218,
47,,Segment,3,0,Image 1,1,1,100000000,510000002267,
8,,Segment,3,6,Image 1,5,1,100000000,510000002274,
10,,Segment,3,5,Image 1,5,1,100000000,510000002283,
20,,Segment,3,4,Image 1,5,1,100000000,510000002302,
4,,Segment,3,6,Image 1,6,1,100000000,510000002305,
5,,Segment,3,5,Image 1,6,1,100000000,510000002309,
25,,Segment,3,7,Image 1,1,1,100000000,510000002333,
6,,Segment,3,6,Image 1,1,1,100000000,510000002338,
25,,Segment,3,4,Image 1,1,1,100000000,510000002363,
38,,Segment,3,2,Image 1,2,1,100000001,510000002400,
24,,Segment,3,6,Image 1,4,1,100000002,510000002423,
28,,Segment,3,8,Image 1,4,1,100000001,510000002450,
4,,Segment,3,7,Image 1,3,1,100000001,510000002453,
33,,Segment,3,6,Image 1,2,1,100000001,510000002485,
14,,Segment,3,5,Image 1,2,1,100000001,510000002498,
28,,Segment,3,4,Image 1,2,1,100000001,510000002525,
29,,Segment,3,6,Image 1,3,1,100000001,510000002553,
8,,Segment,3,8,Image 1,3,1,100000001,510000002560,
3,,Segment,3,7,Image 1,2,1,100000001,510000002562,
14,,Segment,3,5,Image 1,3,1,100000001,510000002575,
11,,Segment,3,3,Image 1,4,1,100000001,510000002585,
28,,Segment,3,3,Image 1,2,1,100000000,510000002613,
8,,Segment,3,2,Image 1,1,1,100000000,510000002620,
5,,Segment,3,1,Image 1,1,1,100000000,510000002624,
21,,Segment,3,8,Image 1,4,1,100000001,510000002644,
20,,Segment,3,7,Image 1,4,1,100000001,510000002663,
3,,Segment,3,6,Image 1,3,1,100000001,510000002665,
18,,Segment,3,5,Image 1,3,1,100000001,510000002682,
4,,Segment,3,4,Image 1,3,1,100000001,510000002685,
106,,Segment,3,3,Image 1,2,1,100000001,510000002790,
17,,Segment,3,8,Image 1,5,1,100000001,510000002806,
22,,Segment,3,6,Image 1,4,1,100000001,510000002827,
10,,Segment,3,5,Image 1,4,1,100000001,510000002836,
5,,Segment,3,7,Image 1,3,1,100000001,510000002840,
4,,Segment,3,4,Image 1,2,1,100000001,510000002843,
4,,Segment,3,5,Image 1,2,1,100000002,510000002846,
7,,Segment,3,2,Image 1,3,1,100000002,510000002852,
5,,Segment,3,8,Image 1,4,1,100000001,510000002856,
9,,Segment,3,2,Image 1,3,1,100000001,510000002864,
4,,Segment,3,3,Image 1,2,1,100000000,510000002867,
3,,Segment,3,2,Image 1,2,1,100000000,510000002870,
3,,Segment,3,1,Image 1,1,1,100000002,510000002873,
15,,Segment,3,2,Image 1,3,1,100000000,510000002887,
10,,Segment,3,0,Image 1,1,1,100000001,510000002910,
31,,Segment,3,0,Image 1,1,1,100000001,510000002963,
40,,Segment,3,9,Image 1,1,1,100000000,510000003002,
14,,Segment,3,8,Image 1,1,1,100000000,510000003015,
3,,Segment,3,7,Image 1,1,1,100000000,510000003017,
40,,Segment,3,7,Image 1,2,1,100000001,510000003056,
13,,Segment,3,7,Image 1,3,1,100000001,510000003068,
20,,Segment,3,6,Image 1,3,1,100000001,510000003087,
33,,Segment,3,7,Image 1,3,1,100000000,510000003119,
10,,Segment,3,6,Image 1,2,1,100000000,510000003128,
7,,Segment,3,7,Image 1,4,1,100000001,510000003134,
3,,Segment,3,9,Image 1,2,1,100000000,510000003136,
82,,Segment,3,3,Image 1,2,1,100000000,510000003217,
3,,Segment,3,8,Image 1,2,1,100000000,510000003219,
23,,Segment,3,5,Image 1,2,1,100000000,510000003241,
12,,Segment,3,4,Image 1,2,1,100000000,510000003252,
15,,Segment,3,4,Image 1,4,1,100000000,510000003267,
45,,Segment,3,3,Image 1,3,1,100000000,510000003311,
14,,Segment,3,2,Image 1,2,1,100000000,510000003324,
6,,Segment,3,7,Image 1,2,1,100000000,510000003329,
8,,Segment,3,4,Image 1,3,1,100000000,510000003337,
7,,Segment,3,5,Image 1,3,1,100000000,510000003343,
18,,Segment,3,5,Image 1,2,1,100000000,510000003360,
4,,Segment,3,3,Image 1,3,1,100000000,510000003363,
6,,Segment,3,6,Image 1,2,1,100000000,510000003368,
3,,Segment,3,5,Image 1,2,1,100000000,510000003370,
10,,Segment,3,3,Image 1,2,1,100000001,510000003379,
44,,Segment,3,2,Image 1,2,1,100000000,510000003423,
