
Soma Center of Image Mass Ch=4 Img=1
 ==================== 
Soma Center of Image Mass X,Soma Center of Image Mass Y,Soma Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,FilamentID,ID,
1048.76,23148.9,1442.18,µm,Soma,4,Soma Center of Image Mass,Image 1,1,100000000,800000000,
1136.02,23142.8,1436.81,µm,Soma,4,Soma Center of Image Mass,Image 1,1,100000001,800000001,
1090.8,23093.2,1450.78,µm,Soma,4,Soma Center of Image Mass,Image 1,1,100000002,800000002,
