
Spine Center Intensity Mean Ch=3 Img=1
 ==================== 
Spine Center Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
37.1111,,Spine,3,6,Image 1,4,1,100000002,610000004153,
39.3529,,Spine,3,6,Image 1,4,1,100000002,610000004169,
41.6875,,Spine,3,6,Image 1,4,1,100000002,610000004184,
20.5333,,Spine,3,6,Image 1,4,1,100000002,610000004198,
34.1333,,Spine,3,6,Image 1,4,1,100000002,610000004212,
12.2143,,Spine,3,6,Image 1,4,1,100000002,610000004225,
28.4286,,Spine,3,4,Image 1,1,1,100000000,610000004231,
36.1667,,Spine,3,4,Image 1,1,1,100000000,610000004236,
27.8,,Spine,3,4,Image 1,1,1,100000000,610000004240,
67.75,,Spine,3,7,Image 1,3,1,100000001,610000004243,
59.6,,Spine,3,1,Image 1,2,1,100000001,610000004248,
70.5714,,Spine,3,1,Image 1,2,1,100000001,610000004255,
21,,Spine,3,1,Image 1,2,1,100000001,610000004259,
90.1818,,Spine,3,0,Image 1,1,1,100000002,610000004270,
69.8889,,Spine,3,0,Image 1,1,1,100000000,610000004278,
98.1111,,Spine,3,0,Image 1,1,1,100000002,610000004287,
77.4286,,Spine,3,3,Image 1,2,1,100000001,610000004293,
67.3333,,Spine,3,5,Image 1,3,1,100000001,610000004295,
65.25,,Spine,3,2,Image 1,2,1,100000002,610000004298,
48.5,,Spine,3,5,Image 1,1,1,100000001,610000004301,
98.5,,Spine,3,1,Image 1,2,1,100000001,610000004309,
53.1667,,Spine,3,3,Image 1,2,1,100000001,610000004314,
101,,Spine,3,1,Image 1,2,1,100000001,610000004323,
91.6667,,Spine,3,2,Image 1,2,1,100000002,610000004325,
105.429,,Spine,3,1,Image 1,2,1,100000001,610000004332,
104,,Spine,3,0,Image 1,1,1,100000002,610000004338,
99,,Spine,3,2,Image 1,1,1,100000002,610000004340,
68.3333,,Spine,3,2,Image 1,1,1,100000001,610000004342,
44,,Spine,3,4,Image 1,4,1,100000000,610000004345,
69.6667,,Spine,3,3,Image 1,2,1,100000000,610000004347,
55,,Spine,3,3,Image 1,3,1,100000000,610000004351,
111,,Spine,3,0,Image 1,1,1,100000002,610000004355,
118,,Spine,3,0,Image 1,1,1,100000002,610000004359,
34,,Spine,3,6,Image 1,5,1,100000001,610000004361,
113,,Spine,3,0,Image 1,1,1,100000002,610000004364,
86.6667,,Spine,3,4,Image 1,2,1,100000002,610000004366,
89.4,,Spine,3,5,Image 1,1,1,100000000,610000004370,
53,,Spine,3,1,Image 1,2,1,100000000,610000004372,
103.333,,Spine,3,1,Image 1,2,1,100000001,610000004376,
125.667,,Spine,3,0,Image 1,1,1,100000002,610000004379,
103.333,,Spine,3,0,Image 1,1,1,100000000,610000004383,
94.6667,,Spine,3,0,Image 1,1,1,100000002,610000004388,
115,,Spine,3,0,Image 1,1,1,100000002,610000004392,
131.5,,Spine,3,0,Image 1,1,1,100000002,610000004394,
110.333,,Spine,3,1,Image 1,1,1,100000002,610000004396,
100,,Spine,3,1,Image 1,1,1,100000001,610000004398,
110.667,,Spine,3,6,Image 1,5,1,100000000,610000004400,
57.3333,,Spine,3,4,Image 1,4,1,100000000,610000004402,
70,,Spine,3,0,Image 1,1,1,100000002,610000004404,
123.667,,Spine,3,0,Image 1,1,1,100000000,610000004410,
86,,Spine,3,1,Image 1,2,1,100000001,610000004414,
127.667,,Spine,3,0,Image 1,1,1,100000002,610000004418,
98.6667,,Spine,3,1,Image 1,2,1,100000001,610000004422,
118,,Spine,3,0,Image 1,1,1,100000002,610000004425,
127,,Spine,3,0,Image 1,1,1,100000002,610000004427,
159,,Spine,3,0,Image 1,1,1,100000002,610000004429,
118,,Spine,3,0,Image 1,1,1,100000002,610000004436,
114,,Spine,3,0,Image 1,1,1,100000002,610000004440,
64.6667,,Spine,3,3,Image 1,2,1,100000001,610000004442,
140,,Spine,3,0,Image 1,1,1,100000002,610000004456,
117.667,,Spine,3,5,Image 1,4,1,100000001,610000004460,
134.5,,Spine,3,1,Image 1,2,1,100000001,610000004466,
71.5,,Spine,3,0,Image 1,1,1,100000000,610000004486,
126.5,,Spine,3,0,Image 1,1,1,100000000,610000004493,
