
Spine Center Intensity Median Ch=3 Img=1
 ==================== 
Spine Center Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0.125,,Spine,3,6,Image 1,4,1,100000002,610000004153,
0.125,,Spine,3,6,Image 1,4,1,100000002,610000004169,
0.125,,Spine,3,6,Image 1,4,1,100000002,610000004184,
0.0625,,Spine,3,6,Image 1,4,1,100000002,610000004198,
0.125,,Spine,3,6,Image 1,4,1,100000002,610000004212,
0.0625,,Spine,3,6,Image 1,4,1,100000002,610000004225,
27.0625,,Spine,3,4,Image 1,1,1,100000000,610000004231,
24.5625,,Spine,3,4,Image 1,1,1,100000000,610000004236,
10.0625,,Spine,3,4,Image 1,1,1,100000000,610000004240,
77.5625,,Spine,3,7,Image 1,3,1,100000001,610000004243,
76.0625,,Spine,3,1,Image 1,2,1,100000001,610000004248,
59.0625,,Spine,3,1,Image 1,2,1,100000001,610000004255,
15.0313,,Spine,3,1,Image 1,2,1,100000001,610000004259,
99.0625,,Spine,3,0,Image 1,1,1,100000002,610000004270,
62.0625,,Spine,3,0,Image 1,1,1,100000000,610000004278,
100.125,,Spine,3,0,Image 1,1,1,100000002,610000004287,
56.125,,Spine,3,3,Image 1,2,1,100000001,610000004293,
60.0312,,Spine,3,5,Image 1,3,1,100000001,610000004295,
46.5625,,Spine,3,2,Image 1,2,1,100000002,610000004298,
44.5625,,Spine,3,5,Image 1,1,1,100000001,610000004301,
101.562,,Spine,3,1,Image 1,2,1,100000001,610000004309,
37.625,,Spine,3,3,Image 1,2,1,100000001,610000004314,
93.5625,,Spine,3,1,Image 1,2,1,100000001,610000004323,
100.062,,Spine,3,2,Image 1,2,1,100000002,610000004325,
109.031,,Spine,3,1,Image 1,2,1,100000001,610000004332,
101.031,,Spine,3,0,Image 1,1,1,100000002,610000004338,
113,,Spine,3,2,Image 1,1,1,100000002,610000004340,
92.0625,,Spine,3,2,Image 1,1,1,100000001,610000004342,
51.0312,,Spine,3,4,Image 1,4,1,100000000,610000004345,
58.0625,,Spine,3,3,Image 1,2,1,100000000,610000004347,
49.0625,,Spine,3,3,Image 1,3,1,100000000,610000004351,
116.062,,Spine,3,0,Image 1,1,1,100000002,610000004355,
111.016,,Spine,3,0,Image 1,1,1,100000002,610000004359,
36.0625,,Spine,3,6,Image 1,5,1,100000001,610000004361,
107.016,,Spine,3,0,Image 1,1,1,100000002,610000004364,
80.0625,,Spine,3,4,Image 1,2,1,100000002,610000004366,
75.125,,Spine,3,5,Image 1,1,1,100000000,610000004370,
57.0156,,Spine,3,1,Image 1,2,1,100000000,610000004372,
106.031,,Spine,3,1,Image 1,2,1,100000001,610000004376,
123.016,,Spine,3,0,Image 1,1,1,100000002,610000004379,
90.0312,,Spine,3,0,Image 1,1,1,100000000,610000004383,
104.031,,Spine,3,0,Image 1,1,1,100000002,610000004388,
119.562,,Spine,3,0,Image 1,1,1,100000002,610000004392,
131.531,,Spine,3,0,Image 1,1,1,100000002,610000004394,
79.0625,,Spine,3,1,Image 1,1,1,100000002,610000004396,
84.125,,Spine,3,1,Image 1,1,1,100000001,610000004398,
90.0625,,Spine,3,6,Image 1,5,1,100000000,610000004400,
64.0625,,Spine,3,4,Image 1,4,1,100000000,610000004402,
70.0312,,Spine,3,0,Image 1,1,1,100000002,610000004404,
