
Spine Center Number of Voxel Ch=5 Img=1
 ==================== 
Spine Center Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
18,,Spine,5,6,Image 1,4,1,100000002,610000004153,
17,,Spine,5,6,Image 1,4,1,100000002,610000004169,
16,,Spine,5,6,Image 1,4,1,100000002,610000004184,
15,,Spine,5,6,Image 1,4,1,100000002,610000004198,
15,,Spine,5,6,Image 1,4,1,100000002,610000004212,
14,,Spine,5,6,Image 1,4,1,100000002,610000004225,
7,,Spine,5,4,Image 1,1,1,100000000,610000004231,
6,,Spine,5,4,Image 1,1,1,100000000,610000004236,
5,,Spine,5,4,Image 1,1,1,100000000,610000004240,
4,,Spine,5,7,Image 1,3,1,100000001,610000004243,
5,,Spine,5,1,Image 1,2,1,100000001,610000004248,
7,,Spine,5,1,Image 1,2,1,100000001,610000004255,
4,,Spine,5,1,Image 1,2,1,100000001,610000004259,
11,,Spine,5,0,Image 1,1,1,100000002,610000004270,
9,,Spine,5,0,Image 1,1,1,100000000,610000004278,
9,,Spine,5,0,Image 1,1,1,100000002,610000004287,
7,,Spine,5,3,Image 1,2,1,100000001,610000004293,
3,,Spine,5,5,Image 1,3,1,100000001,610000004295,
4,,Spine,5,2,Image 1,2,1,100000002,610000004298,
4,,Spine,5,5,Image 1,1,1,100000001,610000004301,
8,,Spine,5,1,Image 1,2,1,100000001,610000004309,
6,,Spine,5,3,Image 1,2,1,100000001,610000004314,
8,,Spine,5,1,Image 1,2,1,100000001,610000004323,
3,,Spine,5,2,Image 1,2,1,100000002,610000004325,
7,,Spine,5,1,Image 1,2,1,100000001,610000004332,
5,,Spine,5,0,Image 1,1,1,100000002,610000004338,
3,,Spine,5,2,Image 1,1,1,100000002,610000004340,
3,,Spine,5,2,Image 1,1,1,100000001,610000004342,
3,,Spine,5,4,Image 1,4,1,100000000,610000004345,
3,,Spine,5,3,Image 1,2,1,100000000,610000004347,
3,,Spine,5,3,Image 1,3,1,100000000,610000004351,
4,,Spine,5,0,Image 1,1,1,100000002,610000004355,
3,,Spine,5,0,Image 1,1,1,100000002,610000004359,
3,,Spine,5,6,Image 1,5,1,100000001,610000004361,
3,,Spine,5,0,Image 1,1,1,100000002,610000004364,
3,,Spine,5,4,Image 1,2,1,100000002,610000004366,
5,,Spine,5,5,Image 1,1,1,100000000,610000004370,
3,,Spine,5,1,Image 1,2,1,100000000,610000004372,
3,,Spine,5,1,Image 1,2,1,100000001,610000004376,
3,,Spine,5,0,Image 1,1,1,100000002,610000004379,
3,,Spine,5,0,Image 1,1,1,100000000,610000004383,
3,,Spine,5,0,Image 1,1,1,100000002,610000004388,
4,,Spine,5,0,Image 1,1,1,100000002,610000004392,
2,,Spine,5,0,Image 1,1,1,100000002,610000004394,
3,,Spine,5,1,Image 1,1,1,100000002,610000004396,
3,,Spine,5,1,Image 1,1,1,100000001,610000004398,
3,,Spine,5,6,Image 1,5,1,100000000,610000004400,
3,,Spine,5,4,Image 1,4,1,100000000,610000004402,
2,,Spine,5,0,Image 1,1,1,100000002,610000004404,
3,,Spine,5,0,Image 1,1,1,100000000,610000004410,
3,,Spine,5,1,Image 1,2,1,100000001,610000004414,
3,,Spine,5,0,Image 1,1,1,100000002,610000004418,
3,,Spine,5,1,Image 1,2,1,100000001,610000004422,
2,,Spine,5,0,Image 1,1,1,100000002,610000004425,
2,,Spine,5,0,Image 1,1,1,100000002,610000004427,
