
Segment Number of Voxel Ch=3 Img=1
 ==================== 
Segment Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
353,,Segment,3,3,Image 1,3,1,100000001,510000001201,
240,,Segment,3,2,Image 1,2,1,100000001,510000001225,
144,,Segment,3,1,Image 1,2,1,100000001,510000001232,
416,,Segment,3,0,Image 1,1,1,100000001,510000001252,
125,,Segment,3,6,Image 1,4,1,100000001,510000001262,
341,,Segment,3,5,Image 1,3,1,100000001,510000001283,
97,,Segment,3,4,Image 1,4,1,100000001,510000001287,
85,,Segment,3,4,Image 1,4,1,100000001,510000001304,
511,,Segment,3,3,Image 1,3,1,100000001,510000001341,
212,,Segment,3,2,Image 1,3,1,100000001,510000001353,
109,,Segment,3,5,Image 1,4,1,100000000,510000001356,
304,,Segment,3,4,Image 1,4,1,100000000,510000001381,
675,,Segment,3,3,Image 1,4,1,100000000,510000001448,
611,,Segment,3,2,Image 1,3,1,100000000,510000001512,
826,,Segment,3,1,Image 1,2,1,100000000,510000001536,
453,,Segment,3,0,Image 1,1,1,100000000,510000001541,
211,,Segment,3,4,Image 1,3,1,100000001,510000001571,
466,,Segment,3,9,Image 1,4,1,100000002,510000001583,
326,,Segment,3,8,Image 1,4,1,100000002,510000001602,
138,,Segment,3,9,Image 1,5,1,100000002,510000001604,
335,,Segment,3,8,Image 1,3,1,100000001,510000001628,
475,,Segment,3,7,Image 1,3,1,100000001,510000001656,
470,,Segment,3,6,Image 1,2,1,100000001,510000001672,
324,,Segment,3,5,Image 1,2,1,100000001,510000001691,
594,,Segment,3,4,Image 1,1,1,100000001,510000001705,
1176,,Segment,3,3,Image 1,1,1,100000001,510000001743,
626,,Segment,3,2,Image 1,1,1,100000001,510000001763,
2101,,Segment,3,1,Image 1,1,1,100000001,510000001831,
434,,Segment,3,4,Image 1,3,1,100000000,510000001854,
123,,Segment,3,3,Image 1,3,1,100000000,510000001861,
251,,Segment,3,2,Image 1,2,1,100000000,510000001873,
345,,Segment,3,1,Image 1,2,1,100000000,510000001891,
626,,Segment,3,0,Image 1,1,1,100000000,510000001907,
181,,Segment,3,8,Image 1,3,1,100000000,510000001923,
256,,Segment,3,7,Image 1,2,1,100000000,510000001948,
356,,Segment,3,6,Image 1,1,1,100000000,510000001979,
581,,Segment,3,5,Image 1,1,1,100000000,510000002016,
121,,Segment,3,4,Image 1,1,1,100000000,510000002019,
1019,,Segment,3,3,Image 1,1,1,100000000,510000002083,
490,,Segment,3,2,Image 1,1,1,100000000,510000002090,
1497,,Segment,3,1,Image 1,1,1,100000000,510000002121,
389,,Segment,3,3,Image 1,2,1,100000000,510000002134,
246,,Segment,3,0,Image 1,1,1,100000002,510000002165,
1309,,Segment,3,5,Image 1,1,1,100000001,510000002218,
839,,Segment,3,0,Image 1,1,1,100000000,510000002267,
380,,Segment,3,6,Image 1,5,1,100000000,510000002274,
244,,Segment,3,5,Image 1,5,1,100000000,510000002283,
191,,Segment,3,4,Image 1,5,1,100000000,510000002302,
50,,Segment,3,6,Image 1,6,1,100000000,510000002305,
81,,Segment,3,5,Image 1,6,1,100000000,510000002309,
279,,Segment,3,7,Image 1,1,1,100000000,510000002333,
118,,Segment,3,6,Image 1,1,1,100000000,510000002338,
328,,Segment,3,4,Image 1,1,1,100000000,510000002363,
620,,Segment,3,2,Image 1,2,1,100000001,510000002400,
292,,Segment,3,6,Image 1,4,1,100000002,510000002423,
579,,Segment,3,8,Image 1,4,1,100000001,510000002450,
115,,Segment,3,7,Image 1,3,1,100000001,510000002453,
435,,Segment,3,6,Image 1,2,1,100000001,510000002485,
246,,Segment,3,5,Image 1,2,1,100000001,510000002498,
351,,Segment,3,4,Image 1,2,1,100000001,510000002525,
414,,Segment,3,6,Image 1,3,1,100000001,510000002553,
240,,Segment,3,8,Image 1,3,1,100000001,510000002560,
161,,Segment,3,7,Image 1,2,1,100000001,510000002562,
187,,Segment,3,5,Image 1,3,1,100000001,510000002575,
117,,Segment,3,3,Image 1,4,1,100000001,510000002585,
412,,Segment,3,3,Image 1,2,1,100000000,510000002613,
370,,Segment,3,2,Image 1,1,1,100000000,510000002620,
444,,Segment,3,1,Image 1,1,1,100000000,510000002624,
480,,Segment,3,8,Image 1,4,1,100000001,510000002644,
419,,Segment,3,7,Image 1,4,1,100000001,510000002663,
176,,Segment,3,6,Image 1,3,1,100000001,510000002665,
440,,Segment,3,5,Image 1,3,1,100000001,510000002682,
195,,Segment,3,4,Image 1,3,1,100000001,510000002685,
1365,,Segment,3,3,Image 1,2,1,100000001,510000002790,
136,,Segment,3,8,Image 1,5,1,100000001,510000002806,
361,,Segment,3,6,Image 1,4,1,100000001,510000002827,
108,,Segment,3,5,Image 1,4,1,100000001,510000002836,
325,,Segment,3,7,Image 1,3,1,100000001,510000002840,
229,,Segment,3,4,Image 1,2,1,100000001,510000002843,
188,,Segment,3,5,Image 1,2,1,100000002,510000002846,
174,,Segment,3,2,Image 1,3,1,100000002,510000002852,
83,,Segment,3,8,Image 1,4,1,100000001,510000002856,
102,,Segment,3,2,Image 1,3,1,100000001,510000002864,
300,,Segment,3,3,Image 1,2,1,100000000,510000002867,
494,,Segment,3,2,Image 1,2,1,100000000,510000002870,
127,,Segment,3,1,Image 1,1,1,100000002,510000002873,
191,,Segment,3,2,Image 1,3,1,100000000,510000002887,
161,,Segment,3,0,Image 1,1,1,100000001,510000002910,
412,,Segment,3,0,Image 1,1,1,100000001,510000002963,
294,,Segment,3,9,Image 1,1,1,100000000,510000003002,
213,,Segment,3,8,Image 1,1,1,100000000,510000003015,
108,,Segment,3,7,Image 1,1,1,100000000,510000003017,
950,,Segment,3,7,Image 1,2,1,100000001,510000003056,
386,,Segment,3,7,Image 1,3,1,100000001,510000003068,
345,,Segment,3,6,Image 1,3,1,100000001,510000003087,
376,,Segment,3,7,Image 1,3,1,100000000,510000003119,
183,,Segment,3,6,Image 1,2,1,100000000,510000003128,
125,,Segment,3,7,Image 1,4,1,100000001,510000003134,
70,,Segment,3,9,Image 1,2,1,100000000,510000003136,
1118,,Segment,3,3,Image 1,2,1,100000000,510000003217,
101,,Segment,3,8,Image 1,2,1,100000000,510000003219,
356,,Segment,3,5,Image 1,2,1,100000000,510000003241,
374,,Segment,3,4,Image 1,2,1,100000000,510000003252,
288,,Segment,3,4,Image 1,4,1,100000000,510000003267,
501,,Segment,3,3,Image 1,3,1,100000000,510000003311,
675,,Segment,3,2,Image 1,2,1,100000000,510000003324,
104,,Segment,3,7,Image 1,2,1,100000000,510000003329,
266,,Segment,3,4,Image 1,3,1,100000000,510000003337,
97,,Segment,3,5,Image 1,3,1,100000000,510000003343,
311,,Segment,3,5,Image 1,2,1,100000000,510000003360,
121,,Segment,3,3,Image 1,3,1,100000000,510000003363,
128,,Segment,3,6,Image 1,2,1,100000000,510000003368,
106,,Segment,3,5,Image 1,2,1,100000000,510000003370,
333,,Segment,3,3,Image 1,2,1,100000001,510000003379,
758,,Segment,3,2,Image 1,2,1,100000000,510000003423,
154,,Segment,3,3,Image 1,2,1,100000000,510000003429,
165,,Segment,3,4,Image 1,2,1,100000000,510000003433,
435,,Segment,3,3,Image 1,2,1,100000000,510000003454,
805,,Segment,3,1,Image 1,1,1,100000001,510000003503,
278,,Segment,3,0,Image 1,1,1,100000001,510000003520,
136,,Segment,3,2,Image 1,2,1,100000000,510000003530,
76,,Segment,3,4,Image 1,4,1,100000000,510000003533,
259,,Segment,3,0,Image 1,1,1,100000001,510000003570,
179,,Segment,3,2,Image 1,2,1,100000000,510000003585,
734,,Segment,3,1,Image 1,2,1,100000001,510000003655,
74,,Segment,3,0,Image 1,1,1,100000001,510000003658,
91,,Segment,3,1,Image 1,2,1,100000000,510000003661,
664,,Segment,3,0,Image 1,1,1,100000002,510000003707,
277,,Segment,3,2,Image 1,2,1,100000001,510000003719,
187,,Segment,3,1,Image 1,1,1,100000001,510000003724,
95,,Segment,3,1,Image 1,2,1,100000001,510000003728,
504,,Segment,3,2,Image 1,1,1,100000002,510000003739,
156,,Segment,3,3,Image 1,1,1,100000000,510000003743,
1190,,Segment,3,1,Image 1,2,1,100000000,510000003760,
1060,,Segment,3,0,Image 1,1,1,100000002,510000003808,
209,,Segment,3,2,Image 1,1,1,100000001,510000003819,
489,,Segment,3,0,Image 1,1,1,100000000,510000003839,
166,,Segment,3,0,Image 1,1,1,100000001,510000003846,
221,,Segment,3,0,Image 1,1,1,100000002,510000003861,
294,,Segment,3,0,Image 1,1,1,100000002,510000003871,
42,,Segment,3,5,Image 1,2,1,100000000,510000003872,
59,,Segment,3,5,Image 1,1,1,100000000,510000003873,
160,,Segment,3,4,Image 1,1,1,100000000,510000003875,
65,,Segment,3,5,Image 1,5,1,100000000,510000003876,
139,,Segment,3,8,Image 1,2,1,100000000,510000003877,
131,,Segment,3,7,Image 1,2,1,100000000,510000003878,
135,,Segment,3,4,Image 1,3,1,100000000,510000003879,
136,,Segment,3,1,Image 1,1,1,100000001,510000003880,
157,,Segment,3,3,Image 1,2,1,100000002,510000003883,
162,,Segment,3,9,Image 1,3,1,100000002,510000003884,
88,,Segment,3,5,Image 1,4,1,100000002,510000003885,
152,,Segment,3,2,Image 1,2,1,100000002,510000003887,
