
Segment Mean Diameter
 ==================== 
Segment Mean Diameter,Unit,Category,Depth,Level,Time,FilamentID,ID,
1.04135,µm,Segment,8,3,1,100000001,510000002560,
1.23114,µm,Segment,7,2,1,100000001,510000002562,
0.785323,µm,Segment,5,3,1,100000001,510000002575,
0.740567,µm,Segment,3,4,1,100000001,510000002585,
0.79159,µm,Segment,3,2,1,100000000,510000002613,
1.31855,µm,Segment,2,1,1,100000000,510000002620,
1.37474,µm,Segment,1,1,1,100000000,510000002624,
0.934264,µm,Segment,8,4,1,100000001,510000002644,
0.88541,µm,Segment,7,4,1,100000001,510000002663,
1.3469,µm,Segment,6,3,1,100000001,510000002665,
1.04492,µm,Segment,5,3,1,100000001,510000002682,
1.19802,µm,Segment,4,3,1,100000001,510000002685,
0.973734,µm,Segment,3,2,1,100000001,510000002790,
0.631876,µm,Segment,8,5,1,100000001,510000002806,
0.897099,µm,Segment,6,4,1,100000001,510000002827,
0.660021,µm,Segment,5,4,1,100000001,510000002836,
1.32241,µm,Segment,7,3,1,100000001,510000002840,
1.23622,µm,Segment,4,2,1,100000001,510000002843,
1.21843,µm,Segment,5,2,1,100000002,510000002846,
0.984178,µm,Segment,2,3,1,100000002,510000002852,
0.694274,µm,Segment,8,4,1,100000001,510000002856,
0.638775,µm,Segment,2,3,1,100000001,510000002864,
1.26196,µm,Segment,3,2,1,100000000,510000002867,
1.73455,µm,Segment,2,2,1,100000000,510000002870,
0.974212,µm,Segment,1,1,1,100000002,510000002873,
0.741396,µm,Segment,2,3,1,100000000,510000002887,
1.11362,µm,Segment,0,1,1,100000001,510000002910,
0.876394,µm,Segment,0,1,1,100000001,510000002963,
0.838323,µm,Segment,9,1,1,100000000,510000003002,
0.888128,µm,Segment,8,1,1,100000000,510000003015,
0.976033,µm,Segment,7,1,1,100000000,510000003017,
1.23793,µm,Segment,7,2,1,100000001,510000003056,
1.12603,µm,Segment,7,3,1,100000001,510000003068,
0.825114,µm,Segment,6,3,1,100000001,510000003087,
0.827792,µm,Segment,7,3,1,100000000,510000003119,
0.78782,µm,Segment,6,2,1,100000000,510000003128,
0.952487,µm,Segment,7,4,1,100000001,510000003134,
0.769877,µm,Segment,9,2,1,100000000,510000003136,
0.828498,µm,Segment,3,2,1,100000000,510000003217,
0.881372,µm,Segment,8,2,1,100000000,510000003219,
0.865169,µm,Segment,5,2,1,100000000,510000003241,
1.01648,µm,Segment,4,2,1,100000000,510000003252,
0.963657,µm,Segment,4,4,1,100000000,510000003267,
0.813638,µm,Segment,3,3,1,100000000,510000003311,
1.28563,µm,Segment,2,2,1,100000000,510000003324,
0.767558,µm,Segment,7,2,1,100000000,510000003329,
1.00327,µm,Segment,4,3,1,100000000,510000003337,
0.694852,µm,Segment,5,3,1,100000000,510000003343,
0.862884,µm,Segment,5,2,1,100000000,510000003360,
0.848284,µm,Segment,3,3,1,100000000,510000003363,
0.900817,µm,Segment,6,2,1,100000000,510000003368,
0.983199,µm,Segment,5,2,1,100000000,510000003370,
0.975105,µm,Segment,3,2,1,100000001,510000003379,
0.9621,µm,Segment,2,2,1,100000000,510000003423,
0.839032,µm,Segment,3,2,1,100000000,510000003429,
1.16646,µm,Segment,4,2,1,100000000,510000003433,
0.998812,µm,Segment,3,2,1,100000000,510000003454,
0.987083,µm,Segment,1,1,1,100000001,510000003503,
0.899764,µm,Segment,0,1,1,100000001,510000003520,
0.933227,µm,Segment,2,2,1,100000000,510000003530,
0.703813,µm,Segment,4,4,1,100000000,510000003533,
0.767473,µm,Segment,0,1,1,100000001,510000003570,
0.875719,µm,Segment,2,2,1,100000000,510000003585,
0.898963,µm,Segment,1,2,1,100000001,510000003655,
1.08561,µm,Segment,0,1,1,100000001,510000003658,
0.830979,µm,Segment,1,2,1,100000000,510000003661,
0.981906,µm,Segment,0,1,1,100000002,510000003707,
0.874263,µm,Segment,2,2,1,100000001,510000003719,
0.985306,µm,Segment,1,1,1,100000001,510000003724,
0.790575,µm,Segment,1,2,1,100000001,510000003728,
1.23826,µm,Segment,2,1,1,100000002,510000003739,
0.9482,µm,Segment,3,1,1,100000000,510000003743,
1.36288,µm,Segment,1,2,1,100000000,510000003760,
1.28341,µm,Segment,0,1,1,100000002,510000003808,
1.06448,µm,Segment,2,1,1,100000001,510000003819,
1.28114,µm,Segment,0,1,1,100000000,510000003839,
1.24104,µm,Segment,0,1,1,100000001,510000003846,
0.930705,µm,Segment,0,1,1,100000002,510000003861,
1.27801,µm,Segment,0,1,1,100000002,510000003871,
0.669527,µm,Segment,5,2,1,100000000,510000003872,
1.05235,µm,Segment,5,1,1,100000000,510000003873,
1.25689,µm,Segment,4,1,1,100000000,510000003875,
0.804853,µm,Segment,5,5,1,100000000,510000003876,
1.1068,µm,Segment,8,2,1,100000000,510000003877,
1.0597,µm,Segment,7,2,1,100000000,510000003878,
1.15733,µm,Segment,4,3,1,100000000,510000003879,
1.17002,µm,Segment,1,1,1,100000001,510000003880,
1.4348,µm,Segment,3,2,1,100000002,510000003883,
1.28934,µm,Segment,9,3,1,100000002,510000003884,
1.01728,µm,Segment,5,4,1,100000002,510000003885,
1.12821,µm,Segment,2,2,1,100000002,510000003887,
