
Segment Intensity Mean Ch=5 Img=1
 ==================== 
Segment Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0.92953,,Segment,5,11,Image 1,5,1,100000002,510000000023,
0.901186,,Segment,5,10,Image 1,5,1,100000002,510000000044,
2.87861,,Segment,5,9,Image 1,4,1,100000002,510000000048,
1.40553,,Segment,5,8,Image 1,3,1,100000002,510000000062,
21.3265,,Segment,5,7,Image 1,3,1,100000002,510000000073,
31.8456,,Segment,5,6,Image 1,3,1,100000002,510000000076,
1.36697,,Segment,5,5,Image 1,3,1,100000002,510000000079,
0.736138,,Segment,5,4,Image 1,2,1,100000002,510000000106,
0.933116,,Segment,5,2,Image 1,2,1,100000002,510000000183,
0.689487,,Segment,5,1,Image 1,2,1,100000002,510000000195,
0.646539,,Segment,5,0,Image 1,1,1,100000002,510000000215,
0.977528,,Segment,5,10,Image 1,4,1,100000002,510000000247,
0.748201,,Segment,5,11,Image 1,6,1,100000002,510000000252,
0.748466,,Segment,5,5,Image 1,5,1,100000002,510000000259,
17.558,,Segment,5,4,Image 1,4,1,100000002,510000000275,
4.26353,,Segment,5,3,Image 1,3,1,100000002,510000000290,
0.811563,,Segment,5,2,Image 1,2,1,100000001,510000000323,
1.41204,,Segment,5,1,Image 1,2,1,100000001,510000000333,
1.6875,,Segment,5,0,Image 1,1,1,100000001,510000000350,
1.04255,,Segment,5,5,Image 1,3,1,100000000,510000000385,
0.984026,,Segment,5,4,Image 1,2,1,100000000,510000000419,
1.11,,Segment,5,3,Image 1,1,1,100000000,510000000421,
1,,Segment,5,2,Image 1,1,1,100000000,510000000424,
0.955645,,Segment,5,1,Image 1,1,1,100000000,510000000437,
0.934579,,Segment,5,0,Image 1,1,1,100000000,510000000467,
1.02466,,Segment,5,2,Image 1,2,1,100000002,510000000525,
0.869222,,Segment,5,1,Image 1,1,1,100000002,510000000536,
58.4746,,Segment,5,7,Image 1,4,1,100000002,510000000545,
0.755187,,Segment,5,3,Image 1,3,1,100000002,510000000552,
0.634336,,Segment,5,2,Image 1,3,1,100000002,510000000638,
0.802198,,Segment,5,1,Image 1,2,1,100000002,510000000642,
0.762963,,Segment,5,0,Image 1,1,1,100000002,510000000681,
1.0463,,Segment,5,3,Image 1,4,1,100000002,510000000699,
0.84058,,Segment,5,2,Image 1,2,1,100000002,510000000730,
0.986095,,Segment,5,1,Image 1,1,1,100000002,510000000790,
0.835088,,Segment,5,0,Image 1,1,1,100000002,510000000807,
0.597938,,Segment,5,6,Image 1,4,1,100000002,510000000811,
0.679612,,Segment,5,6,Image 1,5,1,100000002,510000000814,
30.3283,,Segment,5,4,Image 1,2,1,100000000,510000000845,
1.19505,,Segment,5,3,Image 1,1,1,100000000,510000000849,
1.20986,,Segment,5,2,Image 1,1,1,100000000,510000000854,
1.1692,,Segment,5,1,Image 1,1,1,100000000,510000000856,
1.76574,,Segment,5,0,Image 1,1,1,100000000,510000000897,
6.63478,,Segment,5,4,Image 1,3,1,100000002,510000000915,
0.610884,,Segment,5,4,Image 1,3,1,100000002,510000000954,
1.03261,,Segment,5,2,Image 1,1,1,100000002,510000000959,
0.789474,,Segment,5,2,Image 1,3,1,100000000,510000000969,
0.876268,,Segment,5,1,Image 1,2,1,100000000,510000001026,
0.907407,,Segment,5,2,Image 1,2,1,100000000,510000001029,
0.992308,,Segment,5,1,Image 1,2,1,100000002,510000001033,
0.347368,,Segment,5,0,Image 1,1,1,100000000,510000001041,
1.26459,,Segment,5,6,Image 1,5,1,100000001,510000001062,
1.16481,,Segment,5,5,Image 1,4,1,100000001,510000001154,
1.312,,Segment,5,4,Image 1,3,1,100000001,510000001161,
1.52408,,Segment,5,3,Image 1,3,1,100000001,510000001201,
1.57917,,Segment,5,2,Image 1,2,1,100000001,510000001225,
1.4375,,Segment,5,1,Image 1,2,1,100000001,510000001232,
1.21875,,Segment,5,0,Image 1,1,1,100000001,510000001252,
0.88,,Segment,5,6,Image 1,4,1,100000001,510000001262,
1.1173,,Segment,5,5,Image 1,3,1,100000001,510000001283,
1.36082,,Segment,5,4,Image 1,4,1,100000001,510000001287,
0.329412,,Segment,5,4,Image 1,4,1,100000001,510000001304,
7.5773,,Segment,5,3,Image 1,3,1,100000001,510000001341,
1.08491,,Segment,5,2,Image 1,3,1,100000001,510000001353,
0.394495,,Segment,5,5,Image 1,4,1,100000000,510000001356,
0.611842,,Segment,5,4,Image 1,4,1,100000000,510000001381,
0.847407,,Segment,5,3,Image 1,4,1,100000000,510000001448,
0.875614,,Segment,5,2,Image 1,3,1,100000000,510000001512,
2.00121,,Segment,5,1,Image 1,2,1,100000000,510000001536,
3.234,,Segment,5,0,Image 1,1,1,100000000,510000001541,
0.578199,,Segment,5,4,Image 1,3,1,100000001,510000001571,
0.82618,,Segment,5,9,Image 1,4,1,100000002,510000001583,
0.782209,,Segment,5,8,Image 1,4,1,100000002,510000001602,
0.731884,,Segment,5,9,Image 1,5,1,100000002,510000001604,
1.14627,,Segment,5,8,Image 1,3,1,100000001,510000001628,
1.00632,,Segment,5,7,Image 1,3,1,100000001,510000001656,
0.840426,,Segment,5,6,Image 1,2,1,100000001,510000001672,
0.898148,,Segment,5,5,Image 1,2,1,100000001,510000001691,
1.04714,,Segment,5,4,Image 1,1,1,100000001,510000001705,
1.09354,,Segment,5,3,Image 1,1,1,100000001,510000001743,
1.22843,,Segment,5,2,Image 1,1,1,100000001,510000001763,
1.49405,,Segment,5,1,Image 1,1,1,100000001,510000001831,
62.8203,,Segment,5,4,Image 1,3,1,100000000,510000001854,
1.4065,,Segment,5,3,Image 1,3,1,100000000,510000001861,
0.972112,,Segment,5,2,Image 1,2,1,100000000,510000001873,
1.11594,,Segment,5,1,Image 1,2,1,100000000,510000001891,
1.30192,,Segment,5,0,Image 1,1,1,100000000,510000001907,
1.00552,,Segment,5,8,Image 1,3,1,100000000,510000001923,
0.964844,,Segment,5,7,Image 1,2,1,100000000,510000001948,
2.1264,,Segment,5,6,Image 1,1,1,100000000,510000001979,
1.11532,,Segment,5,5,Image 1,1,1,100000000,510000002016,
1.13223,,Segment,5,4,Image 1,1,1,100000000,510000002019,
0.916585,,Segment,5,3,Image 1,1,1,100000000,510000002083,
1.13469,,Segment,5,2,Image 1,1,1,100000000,510000002090,
1.75484,,Segment,5,1,Image 1,1,1,100000000,510000002121,
49.8689,,Segment,5,3,Image 1,2,1,100000000,510000002134,
0.45935,,Segment,5,0,Image 1,1,1,100000002,510000002165,
0.922078,,Segment,5,5,Image 1,1,1,100000001,510000002218,
5.8677,,Segment,5,0,Image 1,1,1,100000000,510000002267,
0.678947,,Segment,5,6,Image 1,5,1,100000000,510000002274,
0.565574,,Segment,5,5,Image 1,5,1,100000000,510000002283,
0.565445,,Segment,5,4,Image 1,5,1,100000000,510000002302,
0.8,,Segment,5,6,Image 1,6,1,100000000,510000002305,
0.679012,,Segment,5,5,Image 1,6,1,100000000,510000002309,
1.37276,,Segment,5,7,Image 1,1,1,100000000,510000002333,
1.16949,,Segment,5,6,Image 1,1,1,100000000,510000002338,
1.03354,,Segment,5,4,Image 1,1,1,100000000,510000002363,
0.943548,,Segment,5,2,Image 1,2,1,100000001,510000002400,
