
Pt Distance from Origin
 ==================== 
Pt Distance from Origin,Unit,Category,Collection,Depth,Time,Type,FilamentID,ID,
23187.4,µm,Point,Pt Distance from Origin,6,1,Spine Terminal,100000001,800000322,
23240.6,µm,Point,Pt Distance from Origin,2,1,Spine Terminal,100000001,800000323,
23260.9,µm,Point,Pt Distance from Origin,7,1,Spine Terminal,100000001,800000324,
23191.8,µm,Point,Pt Distance from Origin,5,1,Spine Terminal,100000001,800000325,
23238.8,µm,Point,Pt Distance from Origin,2,1,Spine Terminal,100000001,800000326,
23160.1,µm,Point,Pt Distance from Origin,4,1,Spine Attachment,100000002,800000327,
23159.9,µm,Point,Pt Distance from Origin,2,1,Spine Attachment,100000002,800000328,
23159.8,µm,Point,Pt Distance from Origin,2,1,Spine Attachment,100000002,800000329,
23168.1,µm,Point,Pt Distance from Origin,2,1,Spine Attachment,100000002,800000330,
23178.2,µm,Point,Pt Distance from Origin,1,1,Spine Attachment,100000002,800000331,
23153.9,µm,Point,Pt Distance from Origin,6,1,Spine Attachment,100000002,800000332,
23182.3,µm,Point,Pt Distance from Origin,2,1,Spine Attachment,100000002,800000333,
23173.6,µm,Point,Pt Distance from Origin,0,1,Spine Attachment,100000002,800000334,
23154.6,µm,Point,Pt Distance from Origin,6,1,Spine Terminal,100000002,800000335,
23154.8,µm,Point,Pt Distance from Origin,6,1,Spine Terminal,100000002,800000336,
23155.6,µm,Point,Pt Distance from Origin,6,1,Spine Terminal,100000002,800000337,
23155,µm,Point,Pt Distance from Origin,6,1,Spine Terminal,100000002,800000338,
23156,µm,Point,Pt Distance from Origin,6,1,Spine Terminal,100000002,800000339,
23155.7,µm,Point,Pt Distance from Origin,6,1,Spine Terminal,100000002,800000340,
23159.9,µm,Point,Pt Distance from Origin,,1,Spine Terminal,100000002,800000341,
23160.9,µm,Point,Pt Distance from Origin,,1,Spine Terminal,100000002,800000342,
23162.2,µm,Point,Pt Distance from Origin,2,1,Spine Terminal,100000002,800000343,
23161.4,µm,Point,Pt Distance from Origin,2,1,Spine Terminal,100000002,800000344,
23165.5,µm,Point,Pt Distance from Origin,,1,Spine Terminal,100000002,800000345,
23183.2,µm,Point,Pt Distance from Origin,2,1,Spine Terminal,100000002,800000346,
23164.1,µm,Point,Pt Distance from Origin,,1,Spine Terminal,100000002,800000347,
23159.8,µm,Point,Pt Distance from Origin,4,1,Spine Terminal,100000002,800000348,
23165.3,µm,Point,Pt Distance from Origin,,1,Spine Terminal,100000002,800000349,
23168.6,µm,Point,Pt Distance from Origin,2,1,Spine Terminal,100000002,800000350,
23161.6,µm,Point,Pt Distance from Origin,,1,Spine Terminal,100000002,800000351,
23161.4,µm,Point,Pt Distance from Origin,,1,Spine Terminal,100000002,800000352,
23178.3,µm,Point,Pt Distance from Origin,1,1,Spine Terminal,100000002,800000353,
23162.6,µm,Point,Pt Distance from Origin,,1,Spine Terminal,100000002,800000354,
23159.9,µm,Point,Pt Distance from Origin,2,1,Spine Terminal,100000002,800000355,
23164.2,µm,Point,Pt Distance from Origin,2,1,Spine Terminal,100000002,800000356,
23173.5,µm,Point,Pt Distance from Origin,0,1,Spine Terminal,100000002,800000357,
23164.1,µm,Point,Pt Distance from Origin,2,1,Spine Terminal,100000002,800000358,
