
Segment Intensity StdDev Ch=2 Img=1
 ==================== 
Segment Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0.978186,,Segment,2,11,Image 1,5,1,100000002,510000000023,
0.994226,,Segment,2,10,Image 1,5,1,100000002,510000000044,
5.8951,,Segment,2,9,Image 1,4,1,100000002,510000000048,
2.80967,,Segment,2,8,Image 1,3,1,100000002,510000000062,
35.7742,,Segment,2,7,Image 1,3,1,100000002,510000000073,
43.3295,,Segment,2,6,Image 1,3,1,100000002,510000000076,
1.23155,,Segment,2,5,Image 1,3,1,100000002,510000000079,
0.988186,,Segment,2,4,Image 1,2,1,100000002,510000000106,
1.06246,,Segment,2,2,Image 1,2,1,100000002,510000000183,
0.898326,,Segment,2,1,Image 1,2,1,100000002,510000000195,
0.829212,,Segment,2,0,Image 1,1,1,100000002,510000000215,
1.18598,,Segment,2,10,Image 1,4,1,100000002,510000000247,
0.802537,,Segment,2,11,Image 1,6,1,100000002,510000000252,
0.96816,,Segment,2,5,Image 1,5,1,100000002,510000000259,
30.2959,,Segment,2,4,Image 1,4,1,100000002,510000000275,
9.2045,,Segment,2,3,Image 1,3,1,100000002,510000000290,
1.06126,,Segment,2,2,Image 1,2,1,100000001,510000000323,
1.31199,,Segment,2,1,Image 1,2,1,100000001,510000000333,
1.45566,,Segment,2,0,Image 1,1,1,100000001,510000000350,
1.21969,,Segment,2,5,Image 1,3,1,100000000,510000000385,
1.10672,,Segment,2,4,Image 1,2,1,100000000,510000000419,
0.983616,,Segment,2,3,Image 1,1,1,100000000,510000000421,
1.07355,,Segment,2,2,Image 1,1,1,100000000,510000000424,
1.00542,,Segment,2,1,Image 1,1,1,100000000,510000000437,
1.02169,,Segment,2,0,Image 1,1,1,100000000,510000000467,
1.21481,,Segment,2,2,Image 1,2,1,100000002,510000000525,
0.966654,,Segment,2,1,Image 1,1,1,100000002,510000000536,
53.5806,,Segment,2,7,Image 1,4,1,100000002,510000000545,
0.930877,,Segment,2,3,Image 1,3,1,100000002,510000000552,
0.920222,,Segment,2,2,Image 1,3,1,100000002,510000000638,
0.809317,,Segment,2,1,Image 1,2,1,100000002,510000000642,
0.955087,,Segment,2,0,Image 1,1,1,100000002,510000000681,
1.20888,,Segment,2,3,Image 1,4,1,100000002,510000000699,
1.01575,,Segment,2,2,Image 1,2,1,100000002,510000000730,
1.11166,,Segment,2,1,Image 1,1,1,100000002,510000000790,
1.08842,,Segment,2,0,Image 1,1,1,100000002,510000000807,
0.851749,,Segment,2,6,Image 1,4,1,100000002,510000000811,
0.883655,,Segment,2,6,Image 1,5,1,100000002,510000000814,
47.1094,,Segment,2,4,Image 1,2,1,100000000,510000000845,
1.11082,,Segment,2,3,Image 1,1,1,100000000,510000000849,
1.15692,,Segment,2,2,Image 1,1,1,100000000,510000000854,
1.11533,,Segment,2,1,Image 1,1,1,100000000,510000000856,
3.33947,,Segment,2,0,Image 1,1,1,100000000,510000000897,
13.4497,,Segment,2,4,Image 1,3,1,100000002,510000000915,
0.884402,,Segment,2,4,Image 1,3,1,100000002,510000000954,
1.04053,,Segment,2,2,Image 1,1,1,100000002,510000000959,
0.895414,,Segment,2,2,Image 1,3,1,100000000,510000000969,
1.06669,,Segment,2,1,Image 1,2,1,100000000,510000001026,
0.889275,,Segment,2,2,Image 1,2,1,100000000,510000001029,
0.956726,,Segment,2,1,Image 1,2,1,100000002,510000001033,
72.8455,,Segment,2,0,Image 1,1,1,100000000,510000001041,
1.16366,,Segment,2,6,Image 1,5,1,100000001,510000001062,
1.18827,,Segment,2,5,Image 1,4,1,100000001,510000001154,
1.27687,,Segment,2,4,Image 1,3,1,100000001,510000001161,
2.04686,,Segment,2,3,Image 1,3,1,100000001,510000001201,
2.01219,,Segment,2,2,Image 1,2,1,100000001,510000001225,
1.26861,,Segment,2,1,Image 1,2,1,100000001,510000001232,
1.12552,,Segment,2,0,Image 1,1,1,100000001,510000001252,
1.04258,,Segment,2,6,Image 1,4,1,100000001,510000001262,
1.11218,,Segment,2,5,Image 1,3,1,100000001,510000001283,
1.3158,,Segment,2,4,Image 1,4,1,100000001,510000001287,
0.862923,,Segment,2,4,Image 1,4,1,100000001,510000001304,
