
Spine Number of Voxel Ch=4 Img=1
 ==================== 
Spine Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
530,,Spine,4,6,Image 1,4,1,100000002,610000004153,
463,,Spine,4,6,Image 1,4,1,100000002,610000004169,
234,,Spine,4,6,Image 1,4,1,100000002,610000004184,
239,,Spine,4,6,Image 1,4,1,100000002,610000004198,
166,,Spine,4,6,Image 1,4,1,100000002,610000004212,
121,,Spine,4,6,Image 1,4,1,100000002,610000004225,
69,,Spine,4,4,Image 1,1,1,100000000,610000004231,
71,,Spine,4,4,Image 1,1,1,100000000,610000004236,
62,,Spine,4,4,Image 1,1,1,100000000,610000004240,
115,,Spine,4,7,Image 1,3,1,100000001,610000004243,
128,,Spine,4,1,Image 1,2,1,100000001,610000004248,
115,,Spine,4,1,Image 1,2,1,100000001,610000004255,
99,,Spine,4,1,Image 1,2,1,100000001,610000004259,
311,,Spine,4,0,Image 1,1,1,100000002,610000004270,
297,,Spine,4,0,Image 1,1,1,100000000,610000004278,
242,,Spine,4,0,Image 1,1,1,100000002,610000004287,
225,,Spine,4,3,Image 1,2,1,100000001,610000004293,
147,,Spine,4,5,Image 1,3,1,100000001,610000004295,
166,,Spine,4,2,Image 1,2,1,100000002,610000004298,
109,,Spine,4,5,Image 1,1,1,100000001,610000004301,
177,,Spine,4,1,Image 1,2,1,100000001,610000004309,
196,,Spine,4,3,Image 1,2,1,100000001,610000004314,
166,,Spine,4,1,Image 1,2,1,100000001,610000004323,
130,,Spine,4,2,Image 1,2,1,100000002,610000004325,
173,,Spine,4,1,Image 1,2,1,100000001,610000004332,
584,,Spine,4,0,Image 1,1,1,100000002,610000004338,
157,,Spine,4,2,Image 1,1,1,100000002,610000004340,
70,,Spine,4,2,Image 1,1,1,100000001,610000004342,
126,,Spine,4,4,Image 1,4,1,100000000,610000004345,
89,,Spine,4,3,Image 1,2,1,100000000,610000004347,
89,,Spine,4,3,Image 1,3,1,100000000,610000004351,
233,,Spine,4,0,Image 1,1,1,100000002,610000004355,
63,,Spine,4,0,Image 1,1,1,100000002,610000004359,
49,,Spine,4,6,Image 1,5,1,100000001,610000004361,
1418,,Spine,4,0,Image 1,1,1,100000002,610000004364,
142,,Spine,4,4,Image 1,2,1,100000002,610000004366,
127,,Spine,4,5,Image 1,1,1,100000000,610000004370,
94,,Spine,4,1,Image 1,2,1,100000000,610000004372,
71,,Spine,4,1,Image 1,2,1,100000001,610000004376,
79,,Spine,4,0,Image 1,1,1,100000002,610000004379,
195,,Spine,4,0,Image 1,1,1,100000000,610000004383,
43,,Spine,4,0,Image 1,1,1,100000002,610000004388,
620,,Spine,4,0,Image 1,1,1,100000002,610000004392,
51,,Spine,4,0,Image 1,1,1,100000002,610000004394,
257,,Spine,4,1,Image 1,1,1,100000002,610000004396,
108,,Spine,4,1,Image 1,1,1,100000001,610000004398,
