
Spine Intensity StdDev Ch=2 Img=1
 ==================== 
Spine Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0.823567,,Spine,2,6,Image 1,4,1,100000002,610000004153,
0.97089,,Spine,2,6,Image 1,4,1,100000002,610000004169,
0.879481,,Spine,2,6,Image 1,4,1,100000002,610000004184,
0.927059,,Spine,2,6,Image 1,4,1,100000002,610000004198,
0.817503,,Spine,2,6,Image 1,4,1,100000002,610000004212,
0.860219,,Spine,2,6,Image 1,4,1,100000002,610000004225,
29.7085,,Spine,2,4,Image 1,1,1,100000000,610000004231,
26.9572,,Spine,2,4,Image 1,1,1,100000000,610000004236,
18.6439,,Spine,2,4,Image 1,1,1,100000000,610000004240,
0.89637,,Spine,2,7,Image 1,3,1,100000001,610000004243,
29.8207,,Spine,2,1,Image 1,2,1,100000001,610000004248,
34.1045,,Spine,2,1,Image 1,2,1,100000001,610000004255,
31.2844,,Spine,2,1,Image 1,2,1,100000001,610000004259,
3.37176,,Spine,2,0,Image 1,1,1,100000002,610000004270,
4.04086,,Spine,2,0,Image 1,1,1,100000000,610000004278,
0.943779,,Spine,2,0,Image 1,1,1,100000002,610000004287,
1.16707,,Spine,2,3,Image 1,2,1,100000001,610000004293,
53.6479,,Spine,2,5,Image 1,3,1,100000001,610000004295,
0.954567,,Spine,2,2,Image 1,2,1,100000002,610000004298,
1.6585,,Spine,2,5,Image 1,1,1,100000001,610000004301,
1.02027,,Spine,2,1,Image 1,2,1,100000001,610000004309,
1.19002,,Spine,2,3,Image 1,2,1,100000001,610000004314,
1.00847,,Spine,2,1,Image 1,2,1,100000001,610000004323,
0.953629,,Spine,2,2,Image 1,2,1,100000002,610000004325,
1.00095,,Spine,2,1,Image 1,2,1,100000001,610000004332,
0.85624,,Spine,2,0,Image 1,1,1,100000002,610000004338,
0.955584,,Spine,2,2,Image 1,1,1,100000002,610000004340,
1.08881,,Spine,2,2,Image 1,1,1,100000001,610000004342,
1.08823,,Spine,2,4,Image 1,4,1,100000000,610000004345,
0.751382,,Spine,2,3,Image 1,2,1,100000000,610000004347,
1.23268,,Spine,2,3,Image 1,3,1,100000000,610000004351,
0.997575,,Spine,2,0,Image 1,1,1,100000002,610000004355,
0.833296,,Spine,2,0,Image 1,1,1,100000002,610000004359,
1.12449,,Spine,2,6,Image 1,5,1,100000001,610000004361,
0.668415,,Spine,2,0,Image 1,1,1,100000002,610000004364,
1.00911,,Spine,2,4,Image 1,2,1,100000002,610000004366,
1.17352,,Spine,2,5,Image 1,1,1,100000000,610000004370,
0.901247,,Spine,2,1,Image 1,2,1,100000000,610000004372,
61.8869,,Spine,2,1,Image 1,2,1,100000001,610000004376,
0.876988,,Spine,2,0,Image 1,1,1,100000002,610000004379,
2.12684,,Spine,2,0,Image 1,1,1,100000000,610000004383,
0.436318,,Spine,2,0,Image 1,1,1,100000002,610000004388,
0.819982,,Spine,2,0,Image 1,1,1,100000002,610000004392,
0.724164,,Spine,2,0,Image 1,1,1,100000002,610000004394,
1.05284,,Spine,2,1,Image 1,1,1,100000002,610000004396,
1.58601,,Spine,2,1,Image 1,1,1,100000001,610000004398,
0.860393,,Spine,2,6,Image 1,5,1,100000000,610000004400,
0.908848,,Spine,2,4,Image 1,4,1,100000000,610000004402,
0.639544,,Spine,2,0,Image 1,1,1,100000002,610000004404,
1.25429,,Spine,2,0,Image 1,1,1,100000000,610000004410,
1.57355,,Spine,2,1,Image 1,2,1,100000001,610000004414,
0.695927,,Spine,2,0,Image 1,1,1,100000002,610000004418,
1.17594,,Spine,2,1,Image 1,2,1,100000001,610000004422,
0.684932,,Spine,2,0,Image 1,1,1,100000002,610000004425,
0.838075,,Spine,2,0,Image 1,1,1,100000002,610000004427,
1.90255,,Spine,2,0,Image 1,1,1,100000002,610000004429,
0.782301,,Spine,2,0,Image 1,1,1,100000002,610000004436,
0.974557,,Spine,2,0,Image 1,1,1,100000002,610000004440,
1.37024,,Spine,2,3,Image 1,2,1,100000001,610000004442,
0.796952,,Spine,2,0,Image 1,1,1,100000002,610000004456,
1.21638,,Spine,2,5,Image 1,4,1,100000001,610000004460,
1.04341,,Spine,2,1,Image 1,2,1,100000001,610000004466,
0.917181,,Spine,2,0,Image 1,1,1,100000000,610000004486,
1.07763,,Spine,2,0,Image 1,1,1,100000000,610000004493,
45.2257,,Spine,2,4,Image 1,3,1,100000000,610000004494,
1.26235,,Spine,2,3,Image 1,3,1,100000000,610000004495,
1.19659,,Spine,2,0,Image 1,1,1,100000000,610000004496,
0.745025,,Spine,2,5,Image 1,4,1,100000000,610000004497,
1.22466,,Spine,2,7,Image 1,1,1,100000000,610000004498,
1.15436,,Spine,2,5,Image 1,1,1,100000000,610000004499,
1.03391,,Spine,2,5,Image 1,2,1,100000000,610000004500,
1.1655,,Spine,2,5,Image 1,3,1,100000000,610000004501,
1.10654,,Spine,2,4,Image 1,4,1,100000000,610000004502,
0.860215,,Spine,2,4,Image 1,3,1,100000000,610000004503,
1.05547,,Spine,2,1,Image 1,1,1,100000000,610000004504,
42.4534,,Spine,2,0,Image 1,1,1,100000000,610000004506,
0.982167,,Spine,2,2,Image 1,2,1,100000001,610000004507,
0.883856,,Spine,2,7,Image 1,3,1,100000001,610000004508,
0.907862,,Spine,2,7,Image 1,3,1,100000001,610000004509,
0.938276,,Spine,2,5,Image 1,1,1,100000001,610000004510,
0.929477,,Spine,2,5,Image 1,1,1,100000001,610000004511,
1.34193,,Spine,2,5,Image 1,1,1,100000001,610000004512,
1.01865,,Spine,2,6,Image 1,3,1,100000001,610000004513,
1.17899,,Spine,2,6,Image 1,3,1,100000001,610000004514,
1.24279,,Spine,2,3,Image 1,2,1,100000001,610000004515,
1.26911,,Spine,2,2,Image 1,1,1,100000001,610000004516,
1.19681,,Spine,2,2,Image 1,2,1,100000001,610000004517,
1.21538,,Spine,2,1,Image 1,1,1,100000001,610000004518,
3.68052,,Spine,2,1,Image 1,1,1,100000001,610000004519,
3.06971,,Spine,2,1,Image 1,1,1,100000001,610000004520,
1.56719,,Spine,2,1,Image 1,1,1,100000001,610000004521,
1.27484,,Spine,2,5,Image 1,4,1,100000001,610000004524,
1.21321,,Spine,2,5,Image 1,4,1,100000001,610000004525,
1.16349,,Spine,2,5,Image 1,3,1,100000001,610000004526,
1.46332,,Spine,2,7,Image 1,3,1,100000001,610000004527,
37.5914,,Spine,2,6,Image 1,4,1,100000001,610000004528,
41.7202,,Spine,2,6,Image 1,4,1,100000001,610000004529,
57.292,,Spine,2,5,Image 1,3,1,100000001,610000004530,
1.14686,,Spine,2,5,Image 1,4,1,100000001,610000004531,
1.30615,,Spine,2,3,Image 1,2,1,100000001,610000004532,
0.752034,,Spine,2,2,Image 1,2,1,100000001,610000004533,
1.25183,,Spine,2,0,Image 1,1,1,100000001,610000004534,
1.0093,,Spine,2,1,Image 1,2,1,100000001,610000004535,
1.07524,,Spine,2,2,Image 1,2,1,100000002,610000004536,
0.922648,,Spine,2,2,Image 1,3,1,100000002,610000004546,
