
Spine Part Max Diameter Ground
 ==================== 
Spine Part Max Diameter Ground,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.325,µm,Spine,Spine Part Max Diameter,10,3,1,100000001,610000003372,
0.283105,µm,Spine,Spine Part Max Diameter,10,4,1,100000001,610000003373,
0.328424,µm,Spine,Spine Part Max Diameter,7,4,1,100000001,610000003374,
0.272753,µm,Spine,Spine Part Max Diameter,7,5,1,100000001,610000003375,
0.329581,µm,Spine,Spine Part Max Diameter,7,4,1,100000001,610000003376,
0.341901,µm,Spine,Spine Part Max Diameter,6,4,1,100000001,610000003377,
0.373927,µm,Spine,Spine Part Max Diameter,6,4,1,100000001,610000003378,
0.372736,µm,Spine,Spine Part Max Diameter,5,3,1,100000001,610000003379,
0.321799,µm,Spine,Spine Part Max Diameter,6,3,1,100000001,610000003380,
0.396468,µm,Spine,Spine Part Max Diameter,4,2,1,100000001,610000003381,
0.295184,µm,Spine,Spine Part Max Diameter,5,3,1,100000001,610000003382,
0.267376,µm,Spine,Spine Part Max Diameter,5,4,1,100000001,610000003383,
0.343943,µm,Spine,Spine Part Max Diameter,7,4,1,100000001,610000003384,
0.259082,µm,Spine,Spine Part Max Diameter,4,4,1,100000001,610000003385,
0.283953,µm,Spine,Spine Part Max Diameter,4,4,1,100000001,610000003386,
0.285393,µm,Spine,Spine Part Max Diameter,7,5,1,100000001,610000003387,
0.257904,µm,Spine,Spine Part Max Diameter,7,5,1,100000001,610000003388,
0.318109,µm,Spine,Spine Part Max Diameter,8,5,1,100000001,610000003389,
0.431925,µm,Spine,Spine Part Max Diameter,8,4,1,100000001,610000003390,
0.327616,µm,Spine,Spine Part Max Diameter,6,5,1,100000001,610000003391,
0.337064,µm,Spine,Spine Part Max Diameter,5,3,1,100000001,610000003392,
0.331421,µm,Spine,Spine Part Max Diameter,3,3,1,100000001,610000003393,
0.474669,µm,Spine,Spine Part Max Diameter,1,2,1,100000001,610000003394,
0.474669,µm,Spine,Spine Part Max Diameter,1,2,1,100000001,610000003395,
0.302424,µm,Spine,Spine Part Max Diameter,7,5,1,100000001,610000003396,
0.367054,µm,Spine,Spine Part Max Diameter,7,4,1,100000001,610000003397,
0.37439,µm,Spine,Spine Part Max Diameter,7,4,1,100000001,610000003398,
0.416106,µm,Spine,Spine Part Max Diameter,7,4,1,100000001,610000003399,
0.369991,µm,Spine,Spine Part Max Diameter,6,3,1,100000001,610000003400,
0.38364,µm,Spine,Spine Part Max Diameter,4,3,1,100000001,610000003401,
0.309409,µm,Spine,Spine Part Max Diameter,5,2,1,100000001,610000003402,
0.360486,µm,Spine,Spine Part Max Diameter,1,2,1,100000001,610000003403,
0.305432,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000003404,
0.240159,µm,Spine,Spine Part Max Diameter,,,1,100000002,610000003412,
0.29591,µm,Spine,Spine Part Max Diameter,,,1,100000002,610000003413,
0.358472,µm,Spine,Spine Part Max Diameter,,,1,100000002,610000003414,
0.382126,µm,Spine,Spine Part Max Diameter,,,1,100000002,610000003415,
0.444757,µm,Spine,Spine Part Max Diameter,,,1,100000002,610000003416,
0.318431,µm,Spine,Spine Part Max Diameter,,,1,100000002,610000003417,
0.275784,µm,Spine,Spine Part Max Diameter,,,1,100000002,610000003418,
0.325574,µm,Spine,Spine Part Max Diameter,,,1,100000002,610000003419,
0.325,µm,Spine,Spine Part Max Diameter,,,1,100000002,610000003420,
0.362749,µm,Spine,Spine Part Max Diameter,,,1,100000002,610000003421,
0.243407,µm,Spine,Spine Part Max Diameter,,,1,100000002,610000003422,
0.474375,µm,Spine,Spine Part Max Diameter,,,1,100000002,610000003423,
0.281596,µm,Spine,Spine Part Max Diameter,,,1,100000002,610000003424,
0.331081,µm,Spine,Spine Part Max Diameter,,,1,100000002,610000003425,
0.3787,µm,Spine,Spine Part Max Diameter,,,1,100000002,610000003426,
0.331264,µm,Spine,Spine Part Max Diameter,,,1,100000002,610000003427,
0.305719,µm,Spine,Spine Part Max Diameter,,,1,100000002,610000003428,
0.325,µm,Spine,Spine Part Max Diameter,,,1,100000002,610000003429,
0.252238,µm,Spine,Spine Part Max Diameter,,,1,100000002,610000003430,
0.469743,µm,Spine,Spine Part Max Diameter,,,1,100000002,610000003431,
