
Spine Terminal Pt Intensity Center Ch=4 Img=1
 ==================== 
Spine Terminal Pt Intensity Center,Unit,Category,Channel,Depth,Image,Time,FilamentID,ID,
81,,Spine,4,,Image 1,1,100000002,610000002912,
23,,Spine,4,17,Image 1,1,,610000002914,
88,,Spine,4,2,Image 1,1,100000001,610000002924,
48,,Spine,4,,Image 1,1,100000002,610000002927,
64,,Spine,4,6,Image 1,1,100000001,610000002938,
126,,Spine,4,6,Image 1,1,100000001,610000002949,
54,,Spine,4,,Image 1,1,100000002,610000002952,
141,,Spine,4,2,Image 1,1,100000001,610000002955,
95,,Spine,4,6,Image 1,1,100000001,610000002964,
93,,Spine,4,6,Image 1,1,100000001,610000002973,
124,,Spine,4,6,Image 1,1,100000001,610000002981,
106,,Spine,4,2,Image 1,1,100000001,610000002983,
71,,Spine,4,2,Image 1,1,100000001,610000002986,
58,,Spine,4,,Image 1,1,100000002,610000002988,
107,,Spine,4,6,Image 1,1,100000001,610000002996,
39,,Spine,4,6,Image 1,1,100000001,610000002999,
56,,Spine,4,1,Image 1,1,100000001,610000003001,
51,,Spine,4,14,Image 1,1,100000001,610000003003,
130,,Spine,4,5,Image 1,1,100000001,610000003005,
101,,Spine,4,6,Image 1,1,100000001,610000003008,
46,,Spine,4,5,Image 1,1,100000001,610000003012,
168,,Spine,4,6,Image 1,1,100000001,610000003017,
87,,Spine,4,7,Image 1,1,100000001,610000003021,
90,,Spine,4,,Image 1,1,100000002,610000003025,
40,,Spine,4,19,Image 1,1,100000001,610000003027,
105,,Spine,4,7,Image 1,1,100000001,610000003032,
76,,Spine,4,19,Image 1,1,100000001,610000003038,
56,,Spine,4,,Image 1,1,100000002,610000003040,
38,,Spine,4,7,Image 1,1,100000001,610000003043,
69,,Spine,4,10,Image 1,1,100000001,610000003045,
107,,Spine,4,2,Image 1,1,100000001,610000003047,
69,,Spine,4,2,Image 1,1,100000001,610000003049,
64,,Spine,4,19,Image 1,1,100000001,610000003053,
120,,Spine,4,6,Image 1,1,100000001,610000003057,
142,,Spine,4,6,Image 1,1,100000001,610000003060,
74,,Spine,4,5,Image 1,1,100000001,610000003063,
60,,Spine,4,,Image 1,1,100000002,610000003065,
70,,Spine,4,17,Image 1,1,100000001,610000003067,
67,,Spine,4,5,Image 1,1,100000001,610000003069,
88,,Spine,4,14,Image 1,1,100000001,610000003071,
196,,Spine,4,7,Image 1,1,100000001,610000003076,
91,,Spine,4,2,Image 1,1,100000001,610000003078,
98,,Spine,4,6,Image 1,1,100000001,610000003080,
53,,Spine,4,12,Image 1,1,100000001,610000003083,
84,,Spine,4,9,Image 1,1,100000001,610000003087,
133,,Spine,4,7,Image 1,1,100000001,610000003091,
66,,Spine,4,,Image 1,1,100000002,610000003093,
70,,Spine,4,,Image 1,1,100000002,610000003096,
54,,Spine,4,,Image 1,1,100000002,610000003098,
137,,Spine,4,6,Image 1,1,100000001,610000003100,
66,,Spine,4,11,Image 1,1,100000001,610000003103,
73,,Spine,4,,Image 1,1,100000002,610000003105,
74,,Spine,4,2,Image 1,1,100000001,610000003107,
82,,Spine,4,5,Image 1,1,100000001,610000003117,
119,,Spine,4,17,Image 1,1,,610000003119,
71,,Spine,4,12,Image 1,1,100000001,610000003125,
108,,Spine,4,10,Image 1,1,100000001,610000003128,
60,,Spine,4,7,Image 1,1,100000001,610000003131,
90,,Spine,4,7,Image 1,1,100000001,610000003135,
60,,Spine,4,11,Image 1,1,100000001,610000003138,
64,,Spine,4,20,Image 1,1,100000001,610000003140,
127,,Spine,4,20,Image 1,1,100000001,610000003144,
116,,Spine,4,19,Image 1,1,100000001,610000003148,
140,,Spine,4,7,Image 1,1,100000001,610000003152,
113,,Spine,4,7,Image 1,1,100000001,610000003160,
49,,Spine,4,,Image 1,1,100000002,610000003412,
51,,Spine,4,,Image 1,1,100000002,610000003413,
77,,Spine,4,,Image 1,1,100000002,610000003414,
63,,Spine,4,,Image 1,1,100000002,610000003415,
84,,Spine,4,,Image 1,1,100000002,610000003416,
131,,Spine,4,,Image 1,1,100000002,610000003417,
84,,Spine,4,,Image 1,1,100000002,610000003418,
73,,Spine,4,,Image 1,1,100000002,610000003419,
67,,Spine,4,,Image 1,1,100000002,610000003420,
51,,Spine,4,,Image 1,1,100000002,610000003421,
77,,Spine,4,,Image 1,1,100000002,610000003422,
67,,Spine,4,,Image 1,1,100000002,610000003423,
92,,Spine,4,,Image 1,1,100000002,610000003424,
38,,Spine,4,,Image 1,1,100000002,610000003425,
63,,Spine,4,,Image 1,1,100000002,610000003426,
69,,Spine,4,,Image 1,1,100000002,610000003427,
109,,Spine,4,,Image 1,1,100000002,610000003428,
82,,Spine,4,,Image 1,1,100000002,610000003429,
85,,Spine,4,,Image 1,1,100000002,610000003430,
38,,Spine,4,,Image 1,1,100000002,610000003431,
105,,Spine,4,0,Image 1,1,,610000003516,
83,,Spine,4,7,Image 1,1,,610000003517,
80,,Spine,4,7,Image 1,1,,610000003518,
94,,Spine,4,7,Image 1,1,,610000003519,
114,,Spine,4,7,Image 1,1,,610000003520,
116,,Spine,4,6,Image 1,1,,610000003521,
99,,Spine,4,4,Image 1,1,,610000003522,
75,,Spine,4,5,Image 1,1,,610000003523,
74,,Spine,4,1,Image 1,1,,610000003524,
81,,Spine,4,1,Image 1,1,,610000003525,
88,,Spine,4,1,Image 1,1,,610000003526,
132,,Spine,4,7,Image 1,1,,610000003527,
74,,Spine,4,4,Image 1,1,,610000003528,
62,,Spine,4,4,Image 1,1,,610000003529,
129,,Spine,4,7,Image 1,1,,610000003530,
154,,Spine,4,7,Image 1,1,,610000003531,
118,,Spine,4,8,Image 1,1,,610000003532,
86,,Spine,4,8,Image 1,1,,610000003533,
81,,Spine,4,6,Image 1,1,,610000003534,
38,,Spine,4,5,Image 1,1,,610000003535,
51,,Spine,4,3,Image 1,1,,610000003536,
58,,Spine,4,5,Image 1,1,,610000003537,
80,,Spine,4,5,Image 1,1,,610000003538,
0,,Spine,4,4,Image 1,1,,610000003539,
73,,Spine,4,6,Image 1,1,,610000003540,
110,,Spine,4,5,Image 1,1,,610000003541,
63,,Spine,4,7,Image 1,1,,610000003542,
70,,Spine,4,7,Image 1,1,,610000003543,
65,,Spine,4,6,Image 1,1,,610000003544,
