
Spine Area
 ==================== 
Spine Area,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.3593,µm^2,Spine,19,7,1,100000001,610000003053,
0.34845,µm^2,Spine,6,3,1,100000001,610000003057,
0.85936,µm^2,Spine,6,5,1,100000001,610000003060,
0.266729,µm^2,Spine,5,3,1,100000001,610000003063,
0.260261,µm^2,Spine,,,1,100000002,610000003065,
0.356746,µm^2,Spine,17,4,1,100000001,610000003067,
0.346109,µm^2,Spine,5,3,1,100000001,610000003069,
0.209345,µm^2,Spine,14,4,1,100000001,610000003071,
0.564797,µm^2,Spine,7,5,1,100000001,610000003076,
0.383818,µm^2,Spine,2,2,1,100000001,610000003078,
0.378026,µm^2,Spine,6,4,1,100000001,610000003080,
0.417062,µm^2,Spine,12,5,1,100000001,610000003083,
0.641175,µm^2,Spine,9,4,1,100000001,610000003087,
0.666182,µm^2,Spine,7,5,1,100000001,610000003091,
0.17288,µm^2,Spine,,,1,100000002,610000003093,
0.316824,µm^2,Spine,,,1,100000002,610000003096,
0.264632,µm^2,Spine,,,1,100000002,610000003098,
0.592686,µm^2,Spine,6,5,1,100000001,610000003100,
0.641206,µm^2,Spine,11,3,1,100000001,610000003103,
0.283958,µm^2,Spine,,,1,100000002,610000003105,
0.278473,µm^2,Spine,2,2,1,100000001,610000003107,
0.18741,µm^2,Spine,5,2,1,100000001,610000003117,
0.733872,µm^2,Spine,17,4,1,100000001,610000003120,
0.250827,µm^2,Spine,12,6,1,100000001,610000003125,
0.338664,µm^2,Spine,10,6,1,100000001,610000003128,
0.214733,µm^2,Spine,7,4,1,100000001,610000003131,
0.296624,µm^2,Spine,7,5,1,100000001,610000003135,
0.355668,µm^2,Spine,11,5,1,100000001,610000003138,
0.315482,µm^2,Spine,20,7,1,100000001,610000003140,
0.327005,µm^2,Spine,20,7,1,100000001,610000003144,
0.383704,µm^2,Spine,19,4,1,100000001,610000003148,
0.465884,µm^2,Spine,7,5,1,100000001,610000003152,
0.327134,µm^2,Spine,7,5,1,100000001,610000003160,
0.195689,µm^2,Spine,17,4,1,100000001,610000003360,
0.690394,µm^2,Spine,20,7,1,100000001,610000003361,
0.268088,µm^2,Spine,19,7,1,100000001,610000003362,
0.218289,µm^2,Spine,19,7,1,100000001,610000003363,
0.151146,µm^2,Spine,19,7,1,100000001,610000003364,
0.217937,µm^2,Spine,18,7,1,100000001,610000003365,
0.130847,µm^2,Spine,15,7,1,100000001,610000003366,
0.139171,µm^2,Spine,15,7,1,100000001,610000003367,
0.291978,µm^2,Spine,11,4,1,100000001,610000003368,
0.329372,µm^2,Spine,12,5,1,100000001,610000003369,
0.343249,µm^2,Spine,9,4,1,100000001,610000003370,
0.238239,µm^2,Spine,9,4,1,100000001,610000003371,
0.232559,µm^2,Spine,10,3,1,100000001,610000003372,
0.237876,µm^2,Spine,10,4,1,100000001,610000003373,
0.250499,µm^2,Spine,7,4,1,100000001,610000003374,
0.212563,µm^2,Spine,7,5,1,100000001,610000003375,
0.116928,µm^2,Spine,7,4,1,100000001,610000003376,
0.191285,µm^2,Spine,6,4,1,100000001,610000003377,
0.204931,µm^2,Spine,6,4,1,100000001,610000003378,
0.134176,µm^2,Spine,5,3,1,100000001,610000003379,
0.109027,µm^2,Spine,6,3,1,100000001,610000003380,
0.137244,µm^2,Spine,4,2,1,100000001,610000003381,
0.114449,µm^2,Spine,5,3,1,100000001,610000003382,
0.173242,µm^2,Spine,5,4,1,100000001,610000003383,
0.1675,µm^2,Spine,7,4,1,100000001,610000003384,
0.166949,µm^2,Spine,4,4,1,100000001,610000003385,
0.165161,µm^2,Spine,4,4,1,100000001,610000003386,
0.18062,µm^2,Spine,7,5,1,100000001,610000003387,
0.1783,µm^2,Spine,7,5,1,100000001,610000003388,
0.235854,µm^2,Spine,8,5,1,100000001,610000003389,
0.22832,µm^2,Spine,8,4,1,100000001,610000003390,
0.257424,µm^2,Spine,6,5,1,100000001,610000003391,
0.117024,µm^2,Spine,5,3,1,100000001,610000003392,
0.153886,µm^2,Spine,3,3,1,100000001,610000003393,
0.274739,µm^2,Spine,1,2,1,100000001,610000003394,
0.265816,µm^2,Spine,1,2,1,100000001,610000003395,
0.287468,µm^2,Spine,7,5,1,100000001,610000003396,
0.199844,µm^2,Spine,7,4,1,100000001,610000003397,
0.149053,µm^2,Spine,7,4,1,100000001,610000003398,
0.287863,µm^2,Spine,7,4,1,100000001,610000003399,
0.226009,µm^2,Spine,6,3,1,100000001,610000003400,
0.461387,µm^2,Spine,4,3,1,100000001,610000003401,
0.269865,µm^2,Spine,5,2,1,100000001,610000003402,
0.318441,µm^2,Spine,1,2,1,100000001,610000003403,
0.158065,µm^2,Spine,0,1,1,100000001,610000003404,
0.153546,µm^2,Spine,,,1,100000002,610000003412,
0.225701,µm^2,Spine,,,1,100000002,610000003413,
0.179892,µm^2,Spine,,,1,100000002,610000003414,
0.321138,µm^2,Spine,,,1,100000002,610000003415,
0.346547,µm^2,Spine,,,1,100000002,610000003416,
0.256074,µm^2,Spine,,,1,100000002,610000003417,
0.187148,µm^2,Spine,,,1,100000002,610000003418,
0.165051,µm^2,Spine,,,1,100000002,610000003419,
0.289821,µm^2,Spine,,,1,100000002,610000003420,
0.122299,µm^2,Spine,,,1,100000002,610000003421,
0.151562,µm^2,Spine,,,1,100000002,610000003422,
0.225395,µm^2,Spine,,,1,100000002,610000003423,
0.218752,µm^2,Spine,,,1,100000002,610000003424,
0.313647,µm^2,Spine,,,1,100000002,610000003425,
0.101438,µm^2,Spine,,,1,100000002,610000003426,
0.280023,µm^2,Spine,,,1,100000002,610000003427,
0.16771,µm^2,Spine,,,1,100000002,610000003428,
0.264003,µm^2,Spine,,,1,100000002,610000003429,
0.0932666,µm^2,Spine,,,1,100000002,610000003430,
0.619666,µm^2,Spine,,,1,100000002,610000003431,
