
Segment Number of Voxel Ch=1 Img=1
 ==================== 
Segment Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
1078,,Segment,1,0,Image 1,1,1,100000002,510000000003,
228,,Segment,1,0,Image 1,1,1,100000002,510000000061,
230,,Segment,1,0,Image 1,1,1,100000002,510000000067,
221,,Segment,1,0,Image 1,1,1,100000002,510000000080,
203,,Segment,1,0,Image 1,1,1,100000002,510000000094,
1138,,Segment,1,0,Image 1,1,1,100000002,510000000098,
1097,,Segment,1,0,Image 1,1,1,100000002,510000000162,
441,,Segment,1,0,Image 1,1,1,100000002,510000000187,
229,,Segment,1,18,Image 1,5,1,100000001,510000000307,
416,,Segment,1,17,Image 1,4,1,100000001,510000000317,
178,,Segment,1,16,Image 1,4,1,100000001,510000000321,
540,,Segment,1,15,Image 1,4,1,100000001,510000000348,
428,,Segment,1,14,Image 1,4,1,100000001,510000000362,
170,,Segment,1,13,Image 1,4,1,100000001,510000000366,
167,,Segment,1,12,Image 1,4,1,100000001,510000000370,
866,,Segment,1,11,Image 1,4,1,100000001,510000000383,
499,,Segment,1,9,Image 1,4,1,100000001,510000000399,
494,,Segment,1,8,Image 1,3,1,100000001,510000000406,
693,,Segment,1,7,Image 1,3,1,100000001,510000000420,
314,,Segment,1,5,Image 1,3,1,100000001,510000000433,
382,,Segment,1,4,Image 1,2,1,100000001,510000000445,
145,,Segment,1,3,Image 1,2,1,100000001,510000000448,
538,,Segment,1,2,Image 1,2,1,100000001,510000000465,
786,,Segment,1,1,Image 1,2,1,100000001,510000000496,
207,,Segment,1,0,Image 1,1,1,100000001,510000000509,
468,,Segment,1,0,Image 1,1,1,100000002,510000000551,
141,,Segment,1,0,Image 1,1,1,100000002,510000000554,
132,,Segment,1,0,Image 1,1,1,100000002,510000000563,
196,,Segment,1,0,Image 1,1,1,100000002,510000000575,
121,,Segment,1,0,Image 1,1,1,100000002,510000000579,
105,,Segment,1,0,Image 1,1,1,100000002,510000000584,
260,,Segment,1,0,Image 1,1,1,100000002,510000000601,
1136,,Segment,1,0,Image 1,1,1,100000002,510000000691,
768,,Segment,1,0,Image 1,1,1,100000002,510000000740,
180,,Segment,1,0,Image 1,1,1,100000002,510000000748,
426,,Segment,1,0,Image 1,1,1,100000002,510000000776,
265,,Segment,1,0,Image 1,1,1,100000002,510000000784,
160,,Segment,1,0,Image 1,1,1,100000002,510000000787,
196,,Segment,1,0,Image 1,1,1,100000002,510000000790,
142,,Segment,1,0,Image 1,1,1,100000002,510000000800,
90,,Segment,1,0,Image 1,1,1,100000002,510000000805,
221,,Segment,1,0,Image 1,1,1,100000002,510000000811,
475,,Segment,1,0,Image 1,1,1,100000002,510000000837,
198,,Segment,1,0,Image 1,1,1,100000002,510000000842,
145,,Segment,1,0,Image 1,1,1,100000002,510000000846,
114,,Segment,1,0,Image 1,1,1,100000002,510000000853,
1698,,Segment,1,0,Image 1,1,1,100000002,510000000940,
