
Spine Number of Voxel Ch=3 Img=1
 ==================== 
Spine Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
61,,Spine,3,17,Image 1,4,1,100000002,610000002912,
54,,Spine,3,17,Image 1,4,1,100000001,610000002920,
226,,Spine,3,2,Image 1,2,1,100000001,610000002924,
107,,Spine,3,17,Image 1,4,1,100000002,610000002927,
487,,Spine,3,6,Image 1,5,1,100000001,610000002938,
521,,Spine,3,6,Image 1,5,1,100000001,610000002949,
272,,Spine,3,17,Image 1,4,1,100000002,610000002952,
201,,Spine,3,2,Image 1,2,1,100000001,610000002955,
365,,Spine,3,6,Image 1,5,1,100000001,610000002964,
474,,Spine,3,6,Image 1,5,1,100000001,610000002973,
375,,Spine,3,6,Image 1,5,1,100000001,610000002981,
159,,Spine,3,2,Image 1,2,1,100000001,610000002983,
106,,Spine,3,2,Image 1,2,1,100000001,610000002986,
116,,Spine,3,17,Image 1,4,1,100000002,610000002988,
451,,Spine,3,6,Image 1,5,1,100000001,610000002996,
104,,Spine,3,6,Image 1,4,1,100000001,610000002999,
108,,Spine,3,1,Image 1,2,1,100000001,610000003001,
106,,Spine,3,14,Image 1,4,1,100000001,610000003003,
58,,Spine,3,5,Image 1,3,1,100000001,610000003005,
88,,Spine,3,6,Image 1,3,1,100000001,610000003008,
131,,Spine,3,5,Image 1,5,1,100000001,610000003012,
311,,Spine,3,6,Image 1,5,1,100000001,610000003017,
262,,Spine,3,7,Image 1,5,1,100000001,610000003021,
72,,Spine,3,17,Image 1,4,1,100000001,610000003023,
77,,Spine,3,17,Image 1,4,1,100000002,610000003025,
151,,Spine,3,19,Image 1,8,1,100000001,610000003027,
151,,Spine,3,7,Image 1,5,1,100000001,610000003032,
165,,Spine,3,19,Image 1,4,1,100000001,610000003038,
113,,Spine,3,17,Image 1,4,1,100000002,610000003040,
100,,Spine,3,7,Image 1,4,1,100000001,610000003043,
157,,Spine,3,10,Image 1,3,1,100000001,610000003045,
174,,Spine,3,2,Image 1,2,1,100000001,610000003047,
61,,Spine,3,2,Image 1,2,1,100000001,610000003049,
169,,Spine,3,19,Image 1,7,1,100000001,610000003053,
85,,Spine,3,6,Image 1,3,1,100000001,610000003057,
