
Spine Intensity Mean Ch=2 Img=1
 ==================== 
Spine Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
8.31148,,Spine,2,17,Image 1,4,1,100000002,610000002912,
1.25926,,Spine,2,17,Image 1,4,1,100000001,610000002920,
1.64159,,Spine,2,2,Image 1,2,1,100000001,610000002924,
6.31776,,Spine,2,17,Image 1,4,1,100000002,610000002927,
11.5113,,Spine,2,6,Image 1,5,1,100000001,610000002938,
11.096,,Spine,2,6,Image 1,5,1,100000001,610000002949,
49.7206,,Spine,2,17,Image 1,4,1,100000002,610000002952,
1.61194,,Spine,2,2,Image 1,2,1,100000001,610000002955,
14.4712,,Spine,2,6,Image 1,5,1,100000001,610000002964,
11.4578,,Spine,2,6,Image 1,5,1,100000001,610000002973,
14.296,,Spine,2,6,Image 1,5,1,100000001,610000002981,
1.57233,,Spine,2,2,Image 1,2,1,100000001,610000002983,
12.8962,,Spine,2,2,Image 1,2,1,100000001,610000002986,
2.77586,,Spine,2,17,Image 1,4,1,100000002,610000002988,
12.184,,Spine,2,6,Image 1,5,1,100000001,610000002996,
1.77885,,Spine,2,6,Image 1,4,1,100000001,610000002999,
2.71296,,Spine,2,1,Image 1,2,1,100000001,610000003001,
48.3019,,Spine,2,14,Image 1,4,1,100000001,610000003003,
10.7241,,Spine,2,5,Image 1,3,1,100000001,610000003005,
1.69318,,Spine,2,6,Image 1,3,1,100000001,610000003008,
2.28244,,Spine,2,5,Image 1,5,1,100000001,610000003012,
16.8039,,Spine,2,6,Image 1,5,1,100000001,610000003017,
11.7405,,Spine,2,7,Image 1,5,1,100000001,610000003021,
2.72222,,Spine,2,17,Image 1,4,1,100000001,610000003023,
1.76623,,Spine,2,17,Image 1,4,1,100000002,610000003025,
2.80132,,Spine,2,19,Image 1,8,1,100000001,610000003027,
29.6821,,Spine,2,7,Image 1,5,1,100000001,610000003032,
6.52121,,Spine,2,19,Image 1,4,1,100000001,610000003038,
32.0796,,Spine,2,17,Image 1,4,1,100000002,610000003040,
3.74,,Spine,2,7,Image 1,4,1,100000001,610000003043,
2.0828,,Spine,2,10,Image 1,3,1,100000001,610000003045,
1.5977,,Spine,2,2,Image 1,2,1,100000001,610000003047,
5.19672,,Spine,2,2,Image 1,2,1,100000001,610000003049,
13.2485,,Spine,2,19,Image 1,7,1,100000001,610000003053,
1.75294,,Spine,2,6,Image 1,3,1,100000001,610000003057,
18.8874,,Spine,2,6,Image 1,5,1,100000001,610000003060,
1.64356,,Spine,2,5,Image 1,3,1,100000001,610000003063,
11.7627,,Spine,2,17,Image 1,4,1,100000002,610000003065,
3.1369,,Spine,2,17,Image 1,4,1,100000001,610000003067,
5.76378,,Spine,2,5,Image 1,3,1,100000001,610000003069,
45.6311,,Spine,2,14,Image 1,4,1,100000001,610000003071,
2.27083,,Spine,2,7,Image 1,5,1,100000001,610000003076,
1.53012,,Spine,2,2,Image 1,2,1,100000001,610000003078,
1.44776,,Spine,2,6,Image 1,4,1,100000001,610000003080,
30.5695,,Spine,2,12,Image 1,5,1,100000001,610000003083,
1.56977,,Spine,2,9,Image 1,4,1,100000001,610000003087,
39.7333,,Spine,2,7,Image 1,5,1,100000001,610000003091,
5.02778,,Spine,2,17,Image 1,4,1,100000002,610000003093,
14.804,,Spine,2,17,Image 1,4,1,100000002,610000003096,
8.15385,,Spine,2,17,Image 1,4,1,100000002,610000003098,
22.5192,,Spine,2,6,Image 1,5,1,100000001,610000003100,
4.78014,,Spine,2,11,Image 1,3,1,100000001,610000003103,
3.26471,,Spine,2,17,Image 1,4,1,100000002,610000003105,
2.05797,,Spine,2,2,Image 1,2,1,100000001,610000003107,
4.45977,,Spine,2,5,Image 1,2,1,100000001,610000003117,
2.99573,,Spine,2,17,Image 1,4,1,100000001,610000003120,
2.13793,,Spine,2,12,Image 1,6,1,100000001,610000003125,
4.64167,,Spine,2,10,Image 1,6,1,100000001,610000003128,
9.32836,,Spine,2,7,Image 1,4,1,100000001,610000003131,
6.66667,,Spine,2,7,Image 1,5,1,100000001,610000003135,
39.2077,,Spine,2,11,Image 1,5,1,100000001,610000003138,
37.5234,,Spine,2,20,Image 1,7,1,100000001,610000003140,
8.65429,,Spine,2,20,Image 1,7,1,100000001,610000003144,
1.78182,,Spine,2,19,Image 1,4,1,100000001,610000003148,
43.8571,,Spine,2,7,Image 1,5,1,100000001,610000003152,
2.8973,,Spine,2,7,Image 1,5,1,100000001,610000003160,
1.61842,,Spine,2,17,Image 1,4,1,100000001,610000003360,
6.61975,,Spine,2,20,Image 1,7,1,100000001,610000003361,
8.97826,,Spine,2,19,Image 1,7,1,100000001,610000003362,
17.9145,,Spine,2,19,Image 1,7,1,100000001,610000003363,
8.94118,,Spine,2,19,Image 1,7,1,100000001,610000003364,
2.08696,,Spine,2,18,Image 1,7,1,100000001,610000003365,
1.125,,Spine,2,15,Image 1,7,1,100000001,610000003366,
1.28866,,Spine,2,15,Image 1,7,1,100000001,610000003367,
4.71895,,Spine,2,11,Image 1,4,1,100000001,610000003368,
32.7874,,Spine,2,12,Image 1,5,1,100000001,610000003369,
1.53846,,Spine,2,9,Image 1,4,1,100000001,610000003370,
3.37705,,Spine,2,9,Image 1,4,1,100000001,610000003371,
1.74699,,Spine,2,10,Image 1,3,1,100000001,610000003372,
3.86207,,Spine,2,10,Image 1,4,1,100000001,610000003373,
3.82558,,Spine,2,7,Image 1,4,1,100000001,610000003374,
1.41818,,Spine,2,7,Image 1,5,1,100000001,610000003375,
1.60345,,Spine,2,7,Image 1,4,1,100000001,610000003376,
1.66279,,Spine,2,6,Image 1,4,1,100000001,610000003377,
1.63208,,Spine,2,6,Image 1,4,1,100000001,610000003378,
1.68966,,Spine,2,5,Image 1,3,1,100000001,610000003379,
63.5263,,Spine,2,6,Image 1,3,1,100000001,610000003380,
11.9684,,Spine,2,4,Image 1,2,1,100000001,610000003381,
11.2083,,Spine,2,5,Image 1,3,1,100000001,610000003382,
7,,Spine,2,5,Image 1,4,1,100000001,610000003383,
1.93902,,Spine,2,7,Image 1,4,1,100000001,610000003384,
2.94118,,Spine,2,4,Image 1,4,1,100000001,610000003385,
2.11111,,Spine,2,4,Image 1,4,1,100000001,610000003386,
7,,Spine,2,7,Image 1,5,1,100000001,610000003387,
5.68085,,Spine,2,7,Image 1,5,1,100000001,610000003388,
62.493,,Spine,2,8,Image 1,5,1,100000001,610000003389,
