
Spine Center Number of Voxel Ch=1 Img=1
 ==================== 
Spine Center Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
4,,Spine,1,17,Image 1,4,1,100000002,610000002912,
3,,Spine,1,17,Image 1,4,1,100000001,610000002920,
5,,Spine,1,2,Image 1,2,1,100000001,610000002924,
4,,Spine,1,17,Image 1,4,1,100000002,610000002927,
12,,Spine,1,6,Image 1,5,1,100000001,610000002938,
12,,Spine,1,6,Image 1,5,1,100000001,610000002949,
4,,Spine,1,17,Image 1,4,1,100000002,610000002952,
4,,Spine,1,2,Image 1,2,1,100000001,610000002955,
10,,Spine,1,6,Image 1,5,1,100000001,610000002964,
10,,Spine,1,6,Image 1,5,1,100000001,610000002973,
9,,Spine,1,6,Image 1,5,1,100000001,610000002981,
3,,Spine,1,2,Image 1,2,1,100000001,610000002983,
4,,Spine,1,2,Image 1,2,1,100000001,610000002986,
3,,Spine,1,17,Image 1,4,1,100000002,610000002988,
9,,Spine,1,6,Image 1,5,1,100000001,610000002996,
4,,Spine,1,6,Image 1,4,1,100000001,610000002999,
3,,Spine,1,1,Image 1,2,1,100000001,610000003001,
3,,Spine,1,14,Image 1,4,1,100000001,610000003003,
3,,Spine,1,5,Image 1,3,1,100000001,610000003005,
4,,Spine,1,6,Image 1,3,1,100000001,610000003008,
4,,Spine,1,5,Image 1,5,1,100000001,610000003012,
6,,Spine,1,6,Image 1,5,1,100000001,610000003017,
5,,Spine,1,7,Image 1,5,1,100000001,610000003021,
2,,Spine,1,17,Image 1,4,1,100000001,610000003023,
3,,Spine,1,17,Image 1,4,1,100000002,610000003025,
3,,Spine,1,19,Image 1,8,1,100000001,610000003027,
6,,Spine,1,7,Image 1,5,1,100000001,610000003032,
7,,Spine,1,19,Image 1,4,1,100000001,610000003038,
3,,Spine,1,17,Image 1,4,1,100000002,610000003040,
3,,Spine,1,7,Image 1,4,1,100000001,610000003043,
3,,Spine,1,10,Image 1,3,1,100000001,610000003045,
3,,Spine,1,2,Image 1,2,1,100000001,610000003047,
3,,Spine,1,2,Image 1,2,1,100000001,610000003049,
4,,Spine,1,19,Image 1,7,1,100000001,610000003053,
3,,Spine,1,6,Image 1,3,1,100000001,610000003057,
4,,Spine,1,6,Image 1,5,1,100000001,610000003060,
3,,Spine,1,5,Image 1,3,1,100000001,610000003063,
3,,Spine,1,17,Image 1,4,1,100000002,610000003065,
3,,Spine,1,17,Image 1,4,1,100000001,610000003067,
3,,Spine,1,5,Image 1,3,1,100000001,610000003069,
3,,Spine,1,14,Image 1,4,1,100000001,610000003071,
3,,Spine,1,7,Image 1,5,1,100000001,610000003076,
3,,Spine,1,2,Image 1,2,1,100000001,610000003078,
3,,Spine,1,6,Image 1,4,1,100000001,610000003080,
3,,Spine,1,12,Image 1,5,1,100000001,610000003083,
4,,Spine,1,9,Image 1,4,1,100000001,610000003087,
5,,Spine,1,7,Image 1,5,1,100000001,610000003091,
3,,Spine,1,17,Image 1,4,1,100000002,610000003093,
3,,Spine,1,17,Image 1,4,1,100000002,610000003096,
3,,Spine,1,17,Image 1,4,1,100000002,610000003098,
3,,Spine,1,6,Image 1,5,1,100000001,610000003100,
3,,Spine,1,11,Image 1,3,1,100000001,610000003103,
3,,Spine,1,17,Image 1,4,1,100000002,610000003105,
3,,Spine,1,2,Image 1,2,1,100000001,610000003107,
4,,Spine,1,5,Image 1,2,1,100000001,610000003117,
3,,Spine,1,17,Image 1,4,1,100000001,610000003120,
3,,Spine,1,12,Image 1,6,1,100000001,610000003125,
4,,Spine,1,10,Image 1,6,1,100000001,610000003128,
3,,Spine,1,7,Image 1,4,1,100000001,610000003131,
3,,Spine,1,7,Image 1,5,1,100000001,610000003135,
3,,Spine,1,11,Image 1,5,1,100000001,610000003138,
3,,Spine,1,20,Image 1,7,1,100000001,610000003140,
3,,Spine,1,20,Image 1,7,1,100000001,610000003144,
4,,Spine,1,19,Image 1,4,1,100000001,610000003148,
3,,Spine,1,7,Image 1,5,1,100000001,610000003152,
4,,Spine,1,7,Image 1,5,1,100000001,610000003160,
2,,Spine,1,17,Image 1,4,1,100000001,610000003360,
2,,Spine,1,20,Image 1,7,1,100000001,610000003361,
2,,Spine,1,19,Image 1,7,1,100000001,610000003362,
2,,Spine,1,19,Image 1,7,1,100000001,610000003363,
2,,Spine,1,19,Image 1,7,1,100000001,610000003364,
2,,Spine,1,18,Image 1,7,1,100000001,610000003365,
2,,Spine,1,15,Image 1,7,1,100000001,610000003366,
2,,Spine,1,15,Image 1,7,1,100000001,610000003367,
2,,Spine,1,11,Image 1,4,1,100000001,610000003368,
2,,Spine,1,12,Image 1,5,1,100000001,610000003369,
2,,Spine,1,9,Image 1,4,1,100000001,610000003370,
2,,Spine,1,9,Image 1,4,1,100000001,610000003371,
2,,Spine,1,10,Image 1,3,1,100000001,610000003372,
1,,Spine,1,10,Image 1,4,1,100000001,610000003373,
2,,Spine,1,7,Image 1,4,1,100000001,610000003374,
2,,Spine,1,7,Image 1,5,1,100000001,610000003375,
