
Segment Mean Diameter
 ==================== 
Segment Mean Diameter,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.298807,µm,Segment,,,1,100000002,510000001308,
0.305662,µm,Segment,,,1,100000002,510000001311,
0.286719,µm,Segment,,,1,100000002,510000001315,
0.314925,µm,Segment,,,1,100000002,510000001325,
0.29135,µm,Segment,,,1,100000002,510000001331,
0.309301,µm,Segment,,,1,100000002,510000001345,
0.27972,µm,Segment,,,1,100000002,510000001358,
0.356124,µm,Segment,,,1,100000002,510000001363,
0.279523,µm,Segment,,,1,100000002,510000001372,
0.346998,µm,Segment,,,1,100000002,510000001378,
0.253895,µm,Segment,,,1,100000002,510000001389,
0.29521,µm,Segment,,,1,100000002,510000001392,
0.355939,µm,Segment,,,1,100000002,510000001400,
0.265713,µm,Segment,,,1,100000002,510000001407,
0.300888,µm,Segment,,,1,100000002,510000001410,
0.272336,µm,Segment,,,1,100000002,510000001426,
0.289223,µm,Segment,,,1,100000002,510000001429,
0.296387,µm,Segment,,,1,100000002,510000001444,
0.262097,µm,Segment,,,1,100000002,510000001449,
0.320911,µm,Segment,,,1,100000002,510000001452,
0.382797,µm,Segment,,,1,100000002,510000001476,
0.301154,µm,Segment,7,4,1,100000001,510000001556,
0.315007,µm,Segment,6,4,1,100000001,510000001566,
0.381921,µm,Segment,5,4,1,100000001,510000001570,
0.284219,µm,Segment,4,4,1,100000001,510000001594,
0.310179,µm,Segment,3,3,1,100000001,510000001598,
0.327109,µm,Segment,2,3,1,100000001,510000001604,
0.299173,µm,Segment,10,6,1,100000001,510000001671,
0.335868,µm,Segment,9,5,1,100000001,510000001681,
0.328586,µm,Segment,8,5,1,100000001,510000001684,
0.283365,µm,Segment,7,5,1,100000001,510000001690,
0.294684,µm,Segment,9,6,1,100000001,510000001693,
0.308427,µm,Segment,10,5,1,100000001,510000001696,
0.314414,µm,Segment,8,6,1,100000001,510000001698,
0.23131,µm,Segment,6,5,1,100000001,510000001701,
0.30539,µm,Segment,5,5,1,100000001,510000001708,
0.47984,µm,Segment,20,7,1,100000001,510000001723,
0.357269,µm,Segment,19,7,1,100000001,510000001737,
0.309087,µm,Segment,18,7,1,100000001,510000001761,
0.316451,µm,Segment,17,7,1,100000001,510000001775,
0.30839,µm,Segment,16,7,1,100000001,510000001783,
0.3187,µm,Segment,15,7,1,100000001,510000001800,
0.27736,µm,Segment,14,7,1,100000001,510000001804,
0.303803,µm,Segment,13,6,1,100000001,510000001817,
0.317264,µm,Segment,12,5,1,100000001,510000001833,
0.459597,µm,Segment,20,8,1,100000001,510000001840,
0.314736,µm,Segment,19,8,1,100000001,510000001845,
0.31048,µm,Segment,19,4,1,100000001,510000001869,
0.28663,µm,Segment,18,4,1,100000001,510000001873,
0.236478,µm,Segment,16,8,1,100000001,510000001889,
0.257709,µm,Segment,17,8,1,100000001,510000001892,
0.260626,µm,Segment,18,8,1,100000001,510000001895,
0.302571,µm,Segment,19,5,1,100000001,510000001898,
0.26435,µm,Segment,17,5,1,100000001,510000001902,
0.27485,µm,Segment,16,5,1,100000001,510000001913,
0.245455,µm,Segment,13,6,1,100000001,510000001946,
0.412465,µm,Segment,12,5,1,100000001,510000001962,
0.341118,µm,Segment,11,5,1,100000001,510000001981,
0.246807,µm,Segment,15,8,1,100000001,510000001985,
0.289641,µm,Segment,14,6,1,100000001,510000001991,
0.272547,µm,Segment,15,5,1,100000001,510000002019,
0.257547,µm,Segment,13,5,1,100000001,510000002023,
0.286426,µm,Segment,14,5,1,100000001,510000002036,
0.275361,µm,Segment,12,6,1,100000001,510000002058,
0.340196,µm,Segment,13,5,1,100000001,510000002060,
0.292212,µm,Segment,13,5,1,100000001,510000002069,
0.386095,µm,Segment,11,5,1,100000001,510000002075,
0.388289,µm,Segment,11,3,1,100000001,510000002091,
0.356717,µm,Segment,10,3,1,100000001,510000002101,
0.355761,µm,Segment,9,3,1,100000001,510000002103,
0.300492,µm,Segment,11,6,1,100000001,510000002115,
0.295964,µm,Segment,7,5,1,100000001,510000002142,
0.339743,µm,Segment,6,4,1,100000001,510000002150,
0.341457,µm,Segment,11,4,1,100000001,510000002156,
0.313973,µm,Segment,6,3,1,100000001,510000002227,
0.307299,µm,Segment,10,4,1,100000001,510000002231,
0.316809,µm,Segment,7,4,1,100000001,510000002251,
0.350687,µm,Segment,8,4,1,100000001,510000002258,
0.312088,µm,Segment,5,3,1,100000001,510000002302,
0.31374,µm,Segment,7,4,1,100000001,510000002306,
0.355281,µm,Segment,6,2,1,100000001,510000002314,
0.25655,µm,Segment,5,4,1,100000001,510000002324,
0.301461,µm,Segment,3,3,1,100000001,510000002329,
0.333259,µm,Segment,7,5,1,100000001,510000002345,
0.365026,µm,Segment,6,4,1,100000001,510000002351,
0.296338,µm,Segment,5,4,1,100000001,510000002356,
0.321599,µm,Segment,4,3,1,100000001,510000002360,
0.275805,µm,Segment,8,5,1,100000001,510000002366,
0.305506,µm,Segment,7,5,1,100000001,510000002394,
0.358264,µm,Segment,6,4,1,100000001,510000002402,
0.297867,µm,Segment,5,3,1,100000001,510000002418,
0.333896,µm,Segment,3,2,1,100000001,510000002430,
0.472814,µm,Segment,2,1,1,100000001,510000002432,
0.475123,µm,Segment,1,1,1,100000001,510000002434,
0.273705,µm,Segment,6,5,1,100000001,510000002444,
0.356958,µm,Segment,8,4,1,100000001,510000002448,
0.322354,µm,Segment,5,3,1,100000001,510000002454,
0.280918,µm,Segment,3,4,1,100000001,510000002458,
0.316598,µm,Segment,4,3,1,100000001,510000002477,
0.38419,µm,Segment,7,4,1,100000001,510000002483,
0.35889,µm,Segment,6,3,1,100000001,510000002487,
0.345033,µm,Segment,5,2,1,100000001,510000002513,
0.417814,µm,Segment,4,2,1,100000001,510000002518,
0.392553,µm,Segment,3,1,1,100000001,510000002524,
0.280223,µm,Segment,5,3,1,100000001,510000002544,
0.333149,µm,Segment,5,2,1,100000001,510000002553,
0.439807,µm,Segment,4,1,1,100000001,510000002558,
0.314893,µm,Segment,2,2,1,100000001,510000002573,
0.286098,µm,Segment,2,2,1,100000001,510000002581,
0.354387,µm,Segment,1,2,1,100000001,510000002587,
0.371031,µm,Segment,0,1,1,100000001,510000002590,
0.340583,µm,Segment,6,3,1,100000001,510000003353,
0.564917,µm,Segment,10,4,1,100000001,510000003354,
0.426986,µm,Segment,10,5,1,100000001,510000003355,
0.387678,µm,Segment,5,2,1,100000001,510000003356,
0.31991,µm,Segment,4,3,1,100000001,510000003357,
0.348312,µm,Segment,7,4,1,100000001,510000003358,
0.321558,µm,Segment,4,2,1,100000001,510000003359,
0.367707,µm,Segment,,,1,100000002,510000003406,
0.24513,µm,Segment,,,1,100000002,510000003407,
0.27206,µm,Segment,,,1,100000002,510000003408,
0.29643,µm,Segment,,,1,100000002,510000003409,
0.408475,µm,Segment,,,1,100000002,510000003410,
0.307623,µm,Segment,,,1,100000002,510000003411,
