
Segment Intensity Median Ch=3 Img=1
 ==================== 
Segment Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0.015625,,Segment,3,0,Image 1,1,1,100000002,510000000003,
0.03125,,Segment,3,0,Image 1,1,1,100000002,510000000061,
0.03125,,Segment,3,0,Image 1,1,1,100000002,510000000067,
0,,Segment,3,0,Image 1,1,1,100000002,510000000080,
0.03125,,Segment,3,0,Image 1,1,1,100000002,510000000094,
0.03125,,Segment,3,0,Image 1,1,1,100000002,510000000098,
0.125,,Segment,3,0,Image 1,1,1,100000002,510000000162,
0.125,,Segment,3,0,Image 1,1,1,100000002,510000000187,
0,,Segment,3,18,Image 1,5,1,100000001,510000000307,
0.015625,,Segment,3,17,Image 1,4,1,100000001,510000000317,
0.03125,,Segment,3,16,Image 1,4,1,100000001,510000000321,
0.03125,,Segment,3,15,Image 1,4,1,100000001,510000000348,
0.0625,,Segment,3,14,Image 1,4,1,100000001,510000000362,
0,,Segment,3,13,Image 1,4,1,100000001,510000000366,
0.03125,,Segment,3,12,Image 1,4,1,100000001,510000000370,
0.125,,Segment,3,11,Image 1,4,1,100000001,510000000383,
0.015625,,Segment,3,9,Image 1,4,1,100000001,510000000399,
0.015625,,Segment,3,8,Image 1,3,1,100000001,510000000406,
0,,Segment,3,7,Image 1,3,1,100000001,510000000420,
0,,Segment,3,5,Image 1,3,1,100000001,510000000433,
0.125,,Segment,3,4,Image 1,2,1,100000001,510000000445,
43.125,,Segment,3,3,Image 1,2,1,100000001,510000000448,
0.0625,,Segment,3,2,Image 1,2,1,100000001,510000000465,
0,,Segment,3,1,Image 1,2,1,100000001,510000000496,
0,,Segment,3,0,Image 1,1,1,100000001,510000000509,
0.0625,,Segment,3,0,Image 1,1,1,100000002,510000000551,
0,,Segment,3,0,Image 1,1,1,100000002,510000000554,
0.015625,,Segment,3,0,Image 1,1,1,100000002,510000000563,
0,,Segment,3,0,Image 1,1,1,100000002,510000000575,
0,,Segment,3,0,Image 1,1,1,100000002,510000000579,
0.03125,,Segment,3,0,Image 1,1,1,100000002,510000000584,
0.015625,,Segment,3,0,Image 1,1,1,100000002,510000000601,
0.0625,,Segment,3,0,Image 1,1,1,100000002,510000000691,
0.03125,,Segment,3,0,Image 1,1,1,100000002,510000000740,
0.0078125,,Segment,3,0,Image 1,1,1,100000002,510000000748,
0.125,,Segment,3,0,Image 1,1,1,100000002,510000000776,
0.03125,,Segment,3,0,Image 1,1,1,100000002,510000000784,
0,,Segment,3,0,Image 1,1,1,100000002,510000000787,
0,,Segment,3,0,Image 1,1,1,100000002,510000000790,
0,,Segment,3,0,Image 1,1,1,100000002,510000000800,
0,,Segment,3,0,Image 1,1,1,100000002,510000000805,
0.03125,,Segment,3,0,Image 1,1,1,100000002,510000000811,
0.0078125,,Segment,3,0,Image 1,1,1,100000002,510000000837,
0.015625,,Segment,3,0,Image 1,1,1,100000002,510000000842,
0,,Segment,3,0,Image 1,1,1,100000002,510000000846,
0.0625,,Segment,3,0,Image 1,1,1,100000002,510000000853,
0.0625,,Segment,3,0,Image 1,1,1,100000002,510000000940,
0.0625,,Segment,3,0,Image 1,1,1,100000002,510000000976,
0,,Segment,3,0,Image 1,1,1,100000002,510000001002,
0.015625,,Segment,3,0,Image 1,1,1,100000002,510000001011,
0,,Segment,3,0,Image 1,1,1,100000002,510000001019,
0.03125,,Segment,3,0,Image 1,1,1,100000002,510000001026,
0,,Segment,3,0,Image 1,1,1,100000002,510000001030,
0.03125,,Segment,3,0,Image 1,1,1,100000002,510000001036,
0.03125,,Segment,3,0,Image 1,1,1,100000002,510000001044,
0.03125,,Segment,3,0,Image 1,1,1,100000002,510000001073,
0.015625,,Segment,3,0,Image 1,1,1,100000002,510000001082,
0.03125,,Segment,3,0,Image 1,1,1,100000002,510000001089,
0,,Segment,3,0,Image 1,1,1,100000002,510000001092,
0,,Segment,3,0,Image 1,1,1,100000002,510000001096,
0,,Segment,3,0,Image 1,1,1,100000002,510000001131,
0,,Segment,3,0,Image 1,1,1,100000002,510000001139,
0,,Segment,3,0,Image 1,1,1,100000002,510000001146,
0.03125,,Segment,3,0,Image 1,1,1,100000002,510000001156,
0,,Segment,3,0,Image 1,1,1,100000002,510000001168,
0,,Segment,3,0,Image 1,1,1,100000002,510000001173,
0,,Segment,3,0,Image 1,1,1,100000002,510000001187,
0,,Segment,3,0,Image 1,1,1,100000002,510000001189,
0.125,,Segment,3,0,Image 1,1,1,100000002,510000001238,
0.0625,,Segment,3,0,Image 1,1,1,100000002,510000001243,
0.0625,,Segment,3,0,Image 1,1,1,100000002,510000001262,
0,,Segment,3,0,Image 1,1,1,100000002,510000001271,
0,,Segment,3,0,Image 1,1,1,100000002,510000001280,
0.125,,Segment,3,0,Image 1,1,1,100000002,510000001308,
0,,Segment,3,0,Image 1,1,1,100000002,510000001311,
0.015625,,Segment,3,0,Image 1,1,1,100000002,510000001315,
0.03125,,Segment,3,0,Image 1,1,1,100000002,510000001325,
0,,Segment,3,0,Image 1,1,1,100000002,510000001331,
0,,Segment,3,0,Image 1,1,1,100000002,510000001345,
0,,Segment,3,0,Image 1,1,1,100000002,510000001358,
0,,Segment,3,0,Image 1,1,1,100000002,510000001363,
0.015625,,Segment,3,0,Image 1,1,1,100000002,510000001372,
0,,Segment,3,0,Image 1,1,1,100000002,510000001378,
0,,Segment,3,0,Image 1,1,1,100000002,510000001389,
0,,Segment,3,0,Image 1,1,1,100000002,510000001392,
0,,Segment,3,0,Image 1,1,1,100000002,510000001400,
0.03125,,Segment,3,0,Image 1,1,1,100000002,510000001407,
0,,Segment,3,0,Image 1,1,1,100000002,510000001410,
0,,Segment,3,0,Image 1,1,1,100000002,510000001426,
0.03125,,Segment,3,0,Image 1,1,1,100000002,510000001429,
0.03125,,Segment,3,0,Image 1,1,1,100000002,510000001444,
0.015625,,Segment,3,0,Image 1,1,1,100000002,510000001449,
0,,Segment,3,0,Image 1,1,1,100000002,510000001452,
0.125,,Segment,3,0,Image 1,1,1,100000002,510000001476,
0.015625,,Segment,3,7,Image 1,4,1,100000001,510000001556,
0.015625,,Segment,3,6,Image 1,4,1,100000001,510000001566,
