
Segment Branching Angle
 ==================== 
Segment Branching Angle,Unit,Category,Depth,Level,Time,FilamentID,ID,
73.9816,°,Segment,16,5,1,100000001,510000001913,
34.3705,°,Segment,13,6,1,100000001,510000001946,
19.4395,°,Segment,12,5,1,100000001,510000001962,
77.6408,°,Segment,11,5,1,100000001,510000001981,
88.5467,°,Segment,15,8,1,100000001,510000001985,
62.0029,°,Segment,14,6,1,100000001,510000001991,
79.3112,°,Segment,15,5,1,100000001,510000002019,
84.3787,°,Segment,13,5,1,100000001,510000002023,
82.2971,°,Segment,14,5,1,100000001,510000002036,
74.882,°,Segment,12,6,1,100000001,510000002058,
102.778,°,Segment,13,5,1,100000001,510000002060,
72.4863,°,Segment,13,5,1,100000001,510000002069,
76.6904,°,Segment,11,5,1,100000001,510000002075,
21.2864,°,Segment,11,3,1,100000001,510000002091,
15.8167,°,Segment,10,3,1,100000001,510000002101,
64.2603,°,Segment,9,3,1,100000001,510000002103,
34.4428,°,Segment,11,6,1,100000001,510000002115,
41.1894,°,Segment,7,5,1,100000001,510000002142,
81.888,°,Segment,6,4,1,100000001,510000002150,
93.3262,°,Segment,11,4,1,100000001,510000002156,
27.0887,°,Segment,6,3,1,100000001,510000002227,
87.7624,°,Segment,10,4,1,100000001,510000002231,
101.673,°,Segment,7,4,1,100000001,510000002251,
96.0163,°,Segment,8,4,1,100000001,510000002258,
21.2419,°,Segment,5,3,1,100000001,510000002302,
36.4599,°,Segment,7,4,1,100000001,510000002306,
76.6395,°,Segment,6,2,1,100000001,510000002314,
90.1407,°,Segment,5,4,1,100000001,510000002324,
68.2835,°,Segment,3,3,1,100000001,510000002329,
44.0615,°,Segment,7,5,1,100000001,510000002345,
27.9033,°,Segment,6,4,1,100000001,510000002351,
23.4133,°,Segment,5,4,1,100000001,510000002356,
38.7831,°,Segment,4,3,1,100000001,510000002360,
6.29267,°,Segment,8,5,1,100000001,510000002366,
39.3838,°,Segment,7,5,1,100000001,510000002394,
5.00472,°,Segment,6,4,1,100000001,510000002402,
14.4247,°,Segment,5,3,1,100000001,510000002418,
29.5544,°,Segment,3,2,1,100000001,510000002430,
20.1873,°,Segment,2,1,1,100000001,510000002432,
88.1242,°,Segment,1,1,1,100000001,510000002434,
93.4321,°,Segment,6,5,1,100000001,510000002444,
67.5326,°,Segment,8,4,1,100000001,510000002448,
46.8446,°,Segment,5,3,1,100000001,510000002454,
96.4771,°,Segment,3,4,1,100000001,510000002458,
76.5189,°,Segment,4,3,1,100000001,510000002477,
85.0289,°,Segment,7,4,1,100000001,510000002483,
88.9438,°,Segment,6,3,1,100000001,510000002487,
18.0747,°,Segment,5,2,1,100000001,510000002513,
19.2507,°,Segment,4,2,1,100000001,510000002518,
50.9757,°,Segment,3,1,1,100000001,510000002524,
88.666,°,Segment,5,3,1,100000001,510000002544,
60.1295,°,Segment,5,2,1,100000001,510000002553,
69.4512,°,Segment,4,1,1,100000001,510000002558,
65.9825,°,Segment,2,2,1,100000001,510000002573,
67.4377,°,Segment,2,2,1,100000001,510000002581,
85.2376,°,Segment,1,2,1,100000001,510000002587,
0,°,Segment,0,1,1,100000001,510000002590,
12.2594,°,Segment,6,3,1,100000001,510000003353,
8.02478,°,Segment,10,4,1,100000001,510000003354,
72.4351,°,Segment,10,5,1,100000001,510000003355,
69.8303,°,Segment,5,2,1,100000001,510000003356,
63.3133,°,Segment,4,3,1,100000001,510000003357,
88.7841,°,Segment,7,4,1,100000001,510000003358,
12.6058,°,Segment,4,2,1,100000001,510000003359,
